time,value
10470,989
10481,989
10492,989
10505,989
10516,989
10527,988
10539,989
10550,989
10562,989
10573,989
10585,989
10596,989
10607,989
10618,989
10631,989
10642,989
10653,989
10664,989
10676,989
10687,990
10699,988
10711,989
10722,989
10733,989
10744,989
10756,989
10768,989
10779,988
10790,989
10802,989
10813,989
10824,989
10836,989
10848,989
10859,988
10870,989
10882,989
10893,989
10905,989
10916,989
10928,989
10939,989
10950,989
10962,989
10974,989
10985,989
10996,989
11008,990
11019,989
11031,989
11042,989
11054,989
11065,989
11076,989
11087,989
11100,989
11111,989
11122,989
11133,989
11145,989
11156,989
11168,988
11180,989
11191,989
11202,989
11213,989
11225,989
11237,989
11248,988
11259,989
11271,988
11282,989
11294,989
11305,989
11317,989
11328,988
11339,989
11351,989
11363,989
11374,989
11385,989
11397,989
11408,988
11419,989
11431,988
11443,988
11454,989
11465,989
11476,989
11488,988
11500,988
11511,988
11523,988
11534,988
11545,988
11556,988
11569,988
11580,988
11591,988
11602,988
11614,988
11625,988
11637,988
11649,988
11660,988
11671,988
11682,988
11695,988
11706,988
11717,987
11728,989
11740,988
11751,988
11763,988
11774,988
11786,989
11797,988
11808,989
11820,989
11832,989
11843,989
11854,989
11866,990
11877,988
11888,989
11900,988
11912,989
11923,989
11934,989
11945,989
11957,989
11969,989
11980,989
11992,989
12003,989
12014,989
12026,989
12038,988
12049,989
12060,989
12071,989
12083,989
12095,989
12106,988
12118,989
12129,989
12140,989
12151,989
12164,989
12175,989
12186,988
12197,989
12209,989
12220,989
12232,989
12243,989
12255,989
12266,989
12277,989
12289,988
12301,989
12312,989
12323,989
12335,989
12346,988
12357,989
12369,988
12381,989
12392,989
12403,988
12414,988
12427,988
12438,989
12449,989
12461,988
12472,989
12483,989
12495,989
12507,989
12518,989
12529,988
12540,989
12552,988
12564,989
12575,988
12587,989
12598,989
12609,988
12620,989
12633,988
12644,988
12655,989
12666,989
12678,989
12689,989
12701,988
12712,988
12724,989
12735,988
12746,989
12759,987
12770,988
12781,989
12792,989
12804,989
12815,988
12827,989
12838,988
12850,989
12861,989
12872,988
12883,989
12896,988
12907,988
12918,988
12930,988
12941,988
12952,988
12964,987
12976,987
12987,988
12998,987
13009,988
13021,987
13033,987
13044,987
13056,987
13067,987
13078,987
13089,986
13102,986
13113,986
13124,985
13135,985
13147,986
13159,986
13170,985
13181,985
13193,986
13204,985
13215,985
13228,985
13239,985
13250,985
13261,985
13273,984
13284,984
13296,985
13307,985
13319,985
13330,985
13341,984
13352,985
13365,984
13376,985
13387,984
13399,984
13410,984
13421,984
13433,984
13445,984
13456,984
13467,984
13478,984
13491,983
13502,984
13513,983
13524,984
13536,984
13547,984
13559,984
13571,984
13582,984
13593,982
13604,984
13616,984
13628,983
13639,984
13650,983
13662,984
13673,983
13684,984
13697,983
13708,983
13719,983
13730,983
13742,983
13753,983
13765,983
13776,983
13788,983
13799,983
13810,983
13821,984
13834,983
13845,983
13856,983
13868,984
13879,983
13891,984
13902,982
13914,983
13925,983
13936,983
13947,983
13960,983
13971,984
13982,982
13993,983
14005,983
14016,983
14028,983
14040,984
14051,983
14062,982
14073,983
14085,982
14097,983
14108,983
14119,983
14131,983
14142,982
14153,983
14166,982
14177,983
14188,983
14199,983
14211,983
14223,982
14234,983
14245,983
14257,983
14268,982
14279,983
14291,982
14303,983
14314,983
14325,982
14337,983
14348,983
14360,983
14371,982
14383,983
14394,982
14405,982
14416,982
14429,982
14440,983
14451,981
14462,982
14474,982
14485,982
14497,982
14509,982
14520,982
14531,981
14542,981
14554,981
14566,981
14577,981
14588,981
14600,981
14611,980
14623,980
14635,980
14646,980
14657,980
14668,980
14680,980
14692,979
14703,979
14714,980
14726,980
14737,980
14748,980
14760,979
14772,980
14783,980
14794,980
14806,980
14817,979
14829,979
14840,978
14852,979
14863,979
14874,980
14885,980
14898,979
14909,979
14920,978
14931,979
14943,979
14955,979
14966,979
14978,979
14989,979
15000,978
15011,979
15024,979
15035,979
15046,980
15057,979
15069,979
15080,978
15092,979
15104,979
15115,979
15126,979
15137,979
15149,979
15161,978
15172,979
15183,978
15195,979
15206,978
15217,978
15229,978
15241,978
15252,979
15263,978
15275,978
15286,978
15298,978
15309,977
15321,978
15332,978
15343,978
15355,978
15367,978
15378,978
15389,977
15400,979
15412,978
15424,979
15435,978
15447,978
15458,978
15469,978
15480,978
15493,978
15504,978
15515,978
15526,978
15538,978
15549,978
15561,978
15572,978
15584,978
15595,978
15606,978
15618,978
15630,978
15641,978
15652,978
15664,978
15675,978
15687,978
15698,977
15710,978
