time,value
9135,888
9145,887
9155,887
9165,887
9176,888
9187,889
9197,889
9207,888
9218,887
9228,888
9238,887
9249,888
9260,888
9270,888
9280,888
9290,888
9302,888
9312,888
9322,888
9332,888
9342,889
9353,888
9364,888
9374,889
9384,888
9395,888
9405,888
9415,888
9426,888
9437,888
9447,888
9457,888
9467,888
9479,889
9489,889
9499,888
9509,888
9520,888
9530,888
9541,888
9551,889
9562,888
9572,888
9582,888
9592,888
9604,888
9614,888
9624,888
9634,888
9645,888
9656,888
9666,888
9676,888
9687,888
9697,886
9707,888
9718,888
9729,888
9739,888
9749,888
9759,888
9771,888
9781,887
9791,888
9801,888
9811,888
9822,888
9833,888
9843,888
9853,888
9864,888
9874,888
9884,887
9895,888
9906,888
9916,888
9926,888
9936,888
9948,888
9958,888
9968,887
9978,888
9989,888
9999,888
10010,888
10020,888
10031,887
10041,888
10051,888
10062,888
10073,888
10083,888
10093,888
10103,888
10115,888
10125,888
10135,888
10145,888
10157,888
10167,889
10177,888
10187,888
10198,888
10209,888
10219,888
10229,889
10240,888
10250,888
10261,888
10271,888
10281,888
10292,888
10302,888
10313,889
10323,888
10334,888
10344,889
10354,888
10365,888
10376,888
10386,888
10396,888
10407,888
10418,888
10428,888
10438,888
10448,888
10460,889
10470,888
10480,889
10491,889
10503,889
10514,889
10525,889
10537,888
10549,889
10560,889
10571,888
10583,888
10594,888
10606,888
10617,889
10629,888
10640,888
10651,889
10662,888
10675,889
10686,889
10697,889
10708,889
10720,889
10732,889
10743,889
10755,889
10766,889
10777,889
10788,889
10801,889
10812,888
10823,889
10834,889
10846,889
10857,889
10869,889
10881,889
10892,889
10903,889
10914,889
10926,889
10938,889
10949,890
10960,889
10972,889
10983,889
10994,889
11006,889
11018,888
11029,889
11040,888
11052,889
11064,889
11075,889
11086,889
11098,889
11109,889
11120,889
11132,889
11144,889
11155,889
11166,889
11177,889
11189,889
11201,889
11212,889
11224,889
11235,889
11246,889
11257,889
11270,889
11281,889
11292,889
11303,889
11315,889
11326,889
11338,889
11350,889
11361,889
11372,889
11383,889
11395,889
11407,888
11418,889
11429,888
11441,889
11452,890
11464,889
11475,889
11487,889
11498,889
11509,888
11521,889
11533,889
11544,889
11555,889
11567,889
11578,889
11589,889
11601,889
11613,889
11624,889
11635,889
11646,889
11658,890
11670,889
11681,889
11693,889
11704,889
11715,889
11726,889
11739,889
11750,889
11761,889
11772,889
11784,889
11796,889
11807,889
11819,889
11830,889
11841,889
11852,889
11865,889
11876,889
11887,889
11898,889
11910,889
11921,889
11933,889
11944,889
11956,888
11967,890
11978,888
11990,889
12002,890
12013,889
12024,889
12036,889
12047,889
12058,888
12070,889
12082,889
12093,889
12104,889
12115,889
12127,889
12139,889
12150,889
12162,889
12173,889
12184,889
12196,889
12208,889
12219,890
12230,889
12241,889
12253,889
12265,889
12276,889
12288,889
12299,889
12310,889
12321,889
12334,890
12345,889
12356,889
12367,889
12379,889
12390,889
12402,890
12413,890
12425,889
12436,890
12447,889
12459,890
12471,889
12482,889
12493,890
12505,889
12516,890
12528,889
12539,889
12551,889
12562,889
12573,889
12584,890
12597,889
12608,889
12619,889
12631,889
12642,889
12653,889
12665,889
12677,890
12688,889
12699,889
12710,889
12722,890
12734,889
12745,889
12756,890
12768,889
12779,889
12790,889
12803,890
12814,889
12825,890
12836,889
12848,889
12859,889
12871,890
12882,890
12894,888
12905,890
12916,889
12929,889
12940,889
12951,889
12962,890
12974,889
12985,890
12997,889
13008,890
13020,889
13031,889
13042,889
13053,889
13066,889
13077,889
13088,889
13100,889
13111,889
13122,890
13134,889
13146,889
13157,889
13168,890
13179,890
13191,890
13203,889
13214,889
13225,890
13237,889
13248,889
13260,889
13272,889
13283,889
13294,890
13305,889
13317,890
13329,890
13340,889
13351,890
13363,889
13374,890
13385,890
13398,889
13409,889
13420,889
13431,889
13443,889
13454,889
13466,889
13477,889
13489,889
13500,890
13511,889
13522,890
13535,890
13546,889
13557,889
13569,889
13580,890
13591,890
13603,889
13615,890
13626,890
13637,889
13648,890
13661,890
13672,889
13683,890
13694,889
13706,889
13717,889
13729,889
13741,890
13752,890
13763,890
13774,890
13786,890
13798,890
13809,889
13820,889
13832,890
13843,890
13854,890
