time,value
8425,1002
8436,1003
8448,1003
8459,1003
8471,1003
8482,1003
8494,1003
8505,1003
8516,1003
8527,1003
8540,1003
8551,1003
8562,1002
8573,1004
8585,1003
8596,1003
8608,1003
8620,1003
8631,1003
8642,1003
8653,1003
8665,1003
8677,1003
8688,1002
8699,1003
8711,1003
8722,1003
8733,1004
8745,1003
8757,1003
8768,1002
8779,1003
8791,1003
8803,1003
8814,1003
8825,1003
8837,1003
8848,1002
8859,1003
8871,1003
8883,1003
8894,1004
8905,1003
8916,1003
8928,1002
8940,1002
8951,1003
8963,1003
8974,1003
8985,1003
8996,1003
9009,1002
9020,1003
9031,1003
9042,1003
9054,1004
9065,1003
9077,1003
9089,1002
9100,1003
9111,1003
9122,1003
9134,1003
9146,1003
9157,1004
9168,1002
9180,1003
9191,1003
9203,1003
9214,1003
9226,1003
9237,1003
9248,1002
9260,1003
9272,1003
9283,1003
9294,1003
9306,1003
9317,1003
9328,1003
9340,1003
9352,1003
9363,1003
9374,1004
9385,1004
9397,1003
9409,1003
9420,1003
9432,1003
9443,1004
9454,1003
9465,1004
9478,1003
9489,1003
9500,1003
9511,1003
9523,1003
9535,1003
9546,1003
9558,1003
9569,1003
9580,1003
9591,1003
9604,1003
9615,1003
9626,1003
9637,1003
9649,1003
9660,1004
9672,1003
9683,1004
9695,1003
9706,1003
9717,1003
9729,1003
9741,1003
9752,1003
9763,1004
9775,1004
9786,1003
9797,1003
9809,1003
9821,1003
9832,1003
9843,1003
9854,1003
9866,1004
9878,1003
9889,1003
9901,1003
9912,1003
9923,1004
9935,1003
9947,1003
9958,1003
9969,1003
9980,1003
9992,1003
10004,1004
10016,1002
10029,1003
10041,1003
10053,1003
10065,1003
10079,1003
10091,1003
10103,1003
10116,1003
10128,1003
10141,1003
10153,1003
10166,1003
10178,1003
10190,1003
10204,1003
10216,1003
10228,1003
10241,1003
10253,1003
10265,1002
10278,1002
10291,1003
10303,1003
10315,1002
10328,1002
10341,1002
10353,1002
10365,1002
10378,1001
10390,1001
10403,1001
10416,1001
10428,1001
10440,1001
10452,1001
10465,1001
10478,1001
10490,1000
10503,1001
10515,1001
10527,1001
10541,1000
10553,1000
10565,1001
10577,1001
10590,1000
10603,1001
10615,1001
10628,1001
10640,1001
10652,1002
10664,1001
10678,1002
10690,1001
10702,1001
10715,1002
10727,1002
10740,1002
10753,1002
10765,1002
10777,1002
10789,1002
10803,1001
10815,1001
10827,1001
10840,1001
10852,1001
10864,1001
10877,1001
10890,1002
10902,1001
10914,1001
10927,1001
10940,1001
10952,1001
10964,1001
10977,1001
10989,1001
11002,1001
11015,1001
11027,1001
11039,1001
11052,1000
11064,1001
11077,1001
11089,1002
11102,1001
11114,1001
11126,1001
11140,1002
11152,1001
11164,1001
11176,1001
11189,1000
11202,1000
11214,999
11226,1000
11238,1000
11250,1000
11262,999
11275,999
11286,999
11297,1000
11310,999
11321,999
11333,999
11344,999
11356,999
11367,999
11378,999
11389,999
11402,998
11413,998
11424,998
11436,998
11447,998
11458,998
11470,998
11482,998
11493,998
11504,997
11515,998
11527,997
11539,997
11550,997
11561,998
11573,998
11584,997
