time,value
7592,977
7603,978
7613,978
7623,978
7633,978
7645,977
7655,977
7665,977
7675,978
7686,977
7696,978
7707,978
7717,977
7728,978
7738,978
7748,978
7758,978
7770,978
7780,978
7790,978
7800,978
7811,978
7822,978
7832,978
7842,978
7853,978
7863,979
7873,978
7884,978
7895,978
7905,978
7915,977
7925,978
7936,978
7947,978
7957,978
7967,978
7977,978
7988,978
7999,978
8009,978
8019,978
8030,978
8040,978
8050,978
8061,978
8072,978
8082,977
8092,977
8102,977
8114,975
8124,976
8134,976
8144,976
8155,976
8165,976
8176,976
8186,976
8197,976
8207,976
8217,975
8227,975
8239,976
8249,975
8259,975
8269,975
8280,975
8291,974
8301,975
8311,975
8322,974
8332,975
8342,975
8353,975
8364,974
8374,974
8384,975
8394,975
8404,974
8416,975
8426,975
8436,975
8446,975
8457,975
8468,974
8478,975
8488,975
8499,975
8509,975
8519,976
8530,976
8541,975
8551,975
8561,975
8571,976
8583,976
8593,975
8603,976
8613,975
8624,975
8634,976
8645,976
8655,975
8666,976
8676,976
8686,976
8696,976
8708,976
8718,976
8728,976
8738,975
8749,975
8760,976
8770,976
8780,975
8791,976
8801,975
8811,976
8822,975
8833,976
8843,976
8853,975
8863,976
8873,976
8885,975
8895,975
8905,975
8915,976
8926,975
8937,976
8947,976
8957,976
8968,976
8978,976
8988,975
8999,976
9010,975
9020,976
9030,975
9040,975
9052,976
9062,975
9072,975
9082,975
9093,976
9103,976
9114,975
9124,976
9135,975
9145,976
9155,976
9166,975
9177,976
9187,975
9197,976
9207,976
9218,976
9229,976
9239,975
9249,976
9260,976
9270,976
9280,975
9291,976
9302,975
9312,976
9322,975
9332,975
9342,975
9354,975
9364,975
9374,975
9384,976
9395,976
9406,976
9416,975
9426,975
9437,976
9447,975
9457,976
9468,975
9479,976
9489,976
9499,975
9509,975
9520,976
9531,975
9541,975
9551,975
9562,975
9572,975
9583,976
9593,975
9604,975
9614,975
9624,976
9634,976
9646,975
9656,976
9666,975
9676,975
9687,976
9698,976
9708,976
9718,976
9729,976
9739,976
9749,976
9760,976
9771,976
9781,975
9791,975
9801,976
9811,976
9823,975
9833,976
9843,976
9853,976
9864,976
9875,975
9885,976
9895,976
9906,976
9916,976
9926,976
9937,977
9948,976
9958,976
9968,976
9978,976
9989,976
10000,976
10010,976
10020,976
10031,976
10041,976
10052,976
10062,976
10073,975
10083,976
10094,975
10104,974
10115,974
10125,974
10135,973
10146,974
10157,974
10167,974
10177,974
10187,974
10199,972
10209,973
10219,973
10229,973
10240,973
10251,973
10261,973
10271,973
10281,973
10293,973
10303,973
10313,973
10323,973
10334,973
10345,974
10355,973
10365,973
10376,973
10386,973
10397,973
10407,973
10418,972
10428,973
10438,973
10449,972
10460,972
10470,972
10480,973
10491,972
10502,972
10512,972
10524,972
10535,972
10547,972
10558,971
10569,972
10580,972
10593,972
10604,972
10615,972
10627,972
10638,972
10649,972
10661,972
10673,972
10684,972
10695,971
10706,972
10718,972
10730,971
10741,971
10753,972
10764,971
10775,971
10786,971
10799,971
10810,972
10821,971
10832,972
10844,972
10855,971
10867,972
10878,971
10890,971
10901,971
10912,971
10925,972
10936,972
10947,970
10958,970
10970,971
10981,972
10993,971
11004,971
11016,971
11027,970
11038,971
11049,971
11062,971
11073,971
11084,971
11096,971
11107,970
11118,971
11130,971
11142,972
11153,971
11164,971
11175,971
11187,970
11199,971
11210,971
11222,971
11233,971
11244,971
11256,971
11268,971
11279,971
11290,971
11301,971
11313,971
11325,971
11336,970
11347,970
11359,971
