time,value
12745,1002
12758,1003
12770,1003
12782,1003
12794,1003
12808,1002
12820,1002
12832,1003
12845,1003
12857,1003
12870,1002
12882,1003
12895,1003
12907,1003
12919,1003
12933,1003
12945,1003
12957,1003
12969,1003
12982,1003
12994,1002
13007,1003
13020,1002
13032,1003
13044,1001
13057,1003
13070,1002
13082,1003
13094,1002
13107,1003
13119,1002
13132,1003
13145,1003
13157,1003
13169,1003
13181,1003
13194,1003
13207,1002
13219,1002
13232,1003
13244,1003
13256,1003
13270,1003
13282,1003
13294,1004
13306,1003
13319,1003
13332,1003
13344,1003
13357,1004
13369,1003
13381,1004
13393,1004
13407,1004
13419,1003
13431,1003
13444,1004
13456,1003
13469,1003
13481,1003
13494,1004
13506,1004
13518,1004
13532,1004
13544,1004
13556,1005
13569,1003
13581,1005
13593,1004
13606,1003
13619,1004
13631,1005
13643,1004
13656,1004
13669,1004
13681,1004
13693,1004
13706,1004
13718,1005
13731,1004
13744,1004
13756,1005
13768,1005
13780,1003
13793,1004
13806,1005
13818,1005
13831,1005
13843,1003
13855,1005
13869,1004
13881,1004
13893,1004
13905,1005
13918,1005
13931,1005
13943,1004
13956,1004
13968,1005
13980,1005
13992,1004
14006,1005
14018,1005
14030,1004
14043,1005
14055,1004
14068,1005
14081,1004
14093,1004
14105,1005
14117,1005
14131,1005
14143,1005
14155,1004
14168,1005
14180,1004
14192,1004
14205,1004
14218,1004
14230,1004
14242,1005
14255,1004
14268,1004
14280,1004
14292,1005
14305,1004
14317,1004
14330,1004
14343,1003
14355,1004
14367,1004
14380,1003
14392,1003
14405,1003
14417,1004
14430,1004
14442,1004
14454,1004
14468,1004
14480,1003
14492,1005
14504,1004
14517,1003
14530,1004
14542,1003
14555,1003
14567,1004
14579,1004
14592,1004
14605,1003
14617,1003
14629,1003
14642,1004
14654,1003
14667,1003
14680,1003
14692,1003
14704,1004
14716,1002
14730,1003
14742,1003
14754,1003
14767,1003
14779,1003
14791,1003
14804,1003
14817,1003
14829,1003
14841,1003
14854,1002
14867,1003
14879,1002
14892,1003
14904,1003
14916,1003
14929,1003
14942,1002
14954,1002
14966,1002
14979,1003
14991,1002
15004,1002
15016,1003
15029,1003
15041,1003
15053,1002
15067,1002
15079,1002
15091,1002
15104,1002
15116,1003
15129,1002
15141,1002
15154,1002
15166,1002
15178,1002
15191,1002
15204,1002
15216,1002
15228,1002
15241,1002
15253,1002
15266,1002
15279,1003
15291,1002
15303,1001
15315,1002
15329,1003
15341,1002
15353,1001
15366,1002
15378,1002
15390,1002
15404,1003
15416,1002
15428,1002
15440,1002
15453,1002
15466,1001
15478,1002
15491,1001
15503,1001
15515,1002
15528,1002
15541,1002
15553,1001
15565,1002
15578,1002
15590,1002
15603,1002
15616,1001
15628,1002
15640,1002
15652,1002
15666,1002
15678,1002
15690,1002
15703,1001
15715,1002
15728,1002
15740,1002
15753,1002
15765,1001
