time,value
11054,980
11065,980
11076,980
11087,980
11100,979
11111,980
11122,980
11133,980
11145,980
11156,980
11168,979
11180,980
11191,980
11202,980
11213,980
11226,980
11237,980
11248,980
11259,980
11271,980
11282,980
11294,980
11305,980
11317,980
11328,981
11339,980
11351,980
11363,980
11374,980
11385,980
11397,980
11408,981
11419,980
11431,980
11443,980
11454,980
11465,980
11476,980
11488,980
11500,980
11511,980
11523,980
11534,980
11545,980
11556,980
11569,980
11580,979
11591,980
11602,980
11614,980
11626,980
11637,980
11649,980
11660,979
11671,980
11682,981
11695,981
11706,980
11717,980
11728,980
11740,980
11751,981
11763,981
11774,981
11786,981
11797,981
11808,981
11820,981
11832,981
11843,981
11854,981
11866,980
11877,981
11888,982
11900,980
11912,981
11923,981
11934,980
11945,981
11958,981
11969,981
11980,981
11992,980
12003,981
12014,981
12026,981
12038,981
12049,981
12060,981
12071,981
12083,981
12095,981
12106,981
12118,981
12129,981
12140,981
12151,981
12164,981
12175,981
12186,981
12197,981
12209,981
12220,981
12232,981
12243,981
12255,981
12266,981
12277,981
12290,981
12301,981
12312,980
12323,981
12335,981
12346,981
12358,981
12369,981
12381,981
12392,980
12403,981
12414,981
12427,981
12438,981
12449,981
12461,981
12472,981
12483,981
12495,981
12507,981
12518,981
12529,981
12540,981
12552,981
12564,981
12575,981
12587,981
12598,981
12609,981
12620,981
12633,980
12644,981
12655,981
12666,981
12678,981
12690,981
12701,981
12712,981
12724,981
12735,981
12746,981
12759,981
12770,981
12781,981
12792,981
12804,981
12815,981
12827,981
12838,981
12850,981
12861,981
12872,981
12883,981
12896,981
12907,981
12918,981
12930,981
12941,981
12952,981
12964,980
12976,981
12987,981
12998,981
13009,981
13021,981
13033,981
13044,980
13056,981
13067,981
13078,981
13090,981
13102,981
13113,982
13124,980
13135,981
13147,981
13159,981
13170,981
13181,980
13193,981
13204,980
13215,981
13228,981
13239,981
13250,981
13261,981
13273,980
13284,981
13296,981
13307,981
13319,981
13330,980
13341,981
13352,981
13365,980
13376,981
13387,981
13399,981
13410,980
13422,981
13433,980
13445,980
13456,981
13467,981
13478,981
13491,981
13502,981
13513,980
13524,980
13536,980
13547,980
13559,980
13571,980
13582,980
13593,981
13604,980
13616,980
13628,981
13639,980
13650,980
13662,981
13673,980
13684,980
13697,980
13708,980
13719,980
13730,980
13742,980
13753,980
13765,980
13776,981
13788,980
13799,980
13810,980
13822,980
13834,980
13845,980
13856,980
13868,981
13879,980
13891,980
13902,980
13914,980
13925,980
13936,980
13947,980
13960,980
13971,980
13982,980
13993,980
14005,980
14016,980
14028,980
14040,981
14051,980
14062,980
14073,980
14085,980
14097,979
14108,980
14119,980
14131,980
14142,980
14154,980
14166,980
14177,979
14188,980
14199,980
14211,980
14223,980
14234,980
14245,980
14257,980
14268,980
14279,980
14291,980
14303,980
14314,980
14325,979
14337,980
14348,980
14360,980
14371,980
14383,979
14394,980
14405,980
14416,980
14429,980
14440,980
14451,980
14462,980
14474,980
14485,980
14497,980
14509,980
14520,980
14531,980
14542,980
14555,980
14566,980
14577,980
14588,979
14600,980
14611,979
14623,980
14635,980
14646,980
14657,980
14668,979
14680,979
14692,980
14703,980
14714,980
14726,980
14737,979
14748,980
14760,980
14772,980
14783,980
14794,980
14806,979
14817,980
14829,980
14840,980
14852,980
14863,980
14874,980
14886,979
14898,979
14909,979
14920,980
14931,980
14943,979
14955,979
14966,980
14978,980
14989,979
15000,979
15011,979
15024,980
15035,980
15046,980
15057,980
15069,979
15080,979
15092,979
15104,979
15115,979
15126,980
15137,979
15149,979
15161,979
15172,979
15183,979
15195,980
15206,980
15217,980
15229,979
15241,979
15252,980
15263,980
15275,980
15287,980
15298,979
15309,979
15321,979
15332,979
15343,980
15355,980
15367,979
15378,980
15389,980
15400,979
15412,980
15424,980
15435,979
15447,980
15458,980
15469,980
15480,980
15493,980
15504,979
15515,980
15526,980
15538,980
15549,980
15561,979
15572,979
15584,979
15595,980
15606,980
15619,980
15630,979
15641,979
15652,979
15664,979
15675,980
15687,980
15698,980
15710,979
15721,980
15732,979
15744,980
15756,979
15767,980
15778,979
15790,980
15801,979
15812,979
15824,979
15836,979
15847,980
15858,979
15869,979
15881,980
15893,980
15904,979
15916,979
15927,979
15938,980
15949,980
15962,980
15973,979
15984,979
15995,979
16007,980
16019,979
16030,979
16041,979
16053,980
16064,979
16075,979
16088,980
16099,980
16110,980
16121,980
16133,979
16144,979
16156,980
16167,980
16179,980
16190,980
16201,979
16212,979
16225,979
16236,980
16247,980
16259,979
16270,979
16281,980
16293,979
16305,979
16316,979
16327,979
16338,979
16351,979
16362,979
16373,978
16385,979
16396,979
16407,979
16419,980
16431,979
16442,979
16453,979
16464,979
16476,979
16488,979
16499,980
16510,979
16522,980
16533,979
16544,979
16557,979
16568,979
16579,980
16590,979
16602,979
16613,979
16625,979
16636,979
16648,980
16659,979
16670,979
16681,979
16694,979
16705,979
16716,979
16728,980
16739,980
16751,979
16762,979
16774,980
16785,979
16796,980
16807,979
16820,980
16831,979
16842,980
16854,980
16865,979
16876,980
16888,979
16900,980
16911,979
16922,979
16933,980
16945,980
16957,979
16968,979
16979,979
16991,979
17002,979
17013,980
17026,979
17037,979
17048,980
17059,980
17071,980
17083,980
17094,980
17105,979
17117,979
17128,979
17139,980
17152,980
17163,979
17174,979
17185,979
17197,979
17208,979
17220,979
17231,979
17243,978
17254,977
17265,976
17276,975
17289,976
17300,975
17311,974
17323,972
17334,971
17345,970
17357,969
17369,968
17380,968
17391,967
17402,968
17414,968
17426,968
17437,968
17448,968
17460,967
17471,966
17483,964
17495,964
17506,964
17517,963
17528,963
17540,962
17552,962
17563,963
17574,963
17586,963
17597,962
17608,961
17620,961
17632,962
17643,962
17654,962
17666,962
17677,962
17689,961
17700,961
17712,961
17723,962
17734,962
17745,963
17758,962
17769,964
17780,965
17792,965
17803,966
17815,966
17826,966
17838,966
17849,967
17860,967
17871,968
17884,968
17895,968
17906,968
17917,968
17929,968
17940,969
17952,968
17964,968
17975,969
17986,968
17997,968
18009,969
18021,969
18032,969
18043,969
18055,969
18066,969
18077,969
18089,969
18101,969
18112,969
18123,969
18135,969
18146,969
18158,968
18169,969
18181,969
18192,969
18203,969
18215,968
18227,968
18238,968
18249,967
18260,968
18272,968
18284,968
18295,968
18307,969
18318,969
18329,968
18340,968
18353,968
18364,968
18375,968
18386,967
18398,968
18409,968
18421,968
18433,968
18444,967
18455,967
18466,967
18478,968
18490,966
18501,968
18512,968
18524,967
18535,967
18547,967
18558,967
18570,967
18581,967
18592,966
18604,966
18616,966
18627,965
18638,966
18650,964
18661,964
18672,965
18684,965
18696,964
18707,964
18718,963
18729,964
18741,964
18753,964
18764,964
18776,964
18787,963
18798,963
18809,963
18822,963
18833,963
18844,963
18855,964
18867,963
18878,963
18890,963
18902,963
18913,963
18924,963
18935,963
18948,962
18959,963
18970,963
18981,963
18993,963
19004,963
19016,963
19027,963
19039,963
19050,963
19061,962
19073,963
19085,962
19096,962
19107,963
19119,963
19130,963
19141,963
19153,963
19165,962
19176,962
19187,962
19198,962
19210,962
19222,961
19233,961
19245,962
19256,962
19267,962
19279,962
19291,962
19302,961
19313,962
19324,961
19336,961
19348,961
19359,961
19371,962
19382,960
19393,961
19404,961
19417,961
19428,961
19439,961
19450,961
19462,960
19473,961
19485,961
19496,961
19508,961
19519,961
19530,961
19542,961
19554,961
19565,961
19576,961
19588,961
19599,961
19610,961
19622,961
19634,961
19645,961
19656,961
19667,961
19680,960
19691,961
19702,961
19714,960
19725,961
19736,960
19748,960
19760,960
19771,960
19782,960
19793,960
19805,960
19817,960
19828,960
19840,960
19851,960
19862,960
19873,960
19886,961
19897,961
19908,960
19919,960
19931,960
19942,961
19954,960
19965,961
19977,960
19988,960
19999,961
20012,960
20023,960
20034,960
20045,961
20057,961
20068,960
20080,960
20091,960
20103,961
20114,960
20125,960
20136,961
20149,960
20160,960
20171,960
20183,960
20194,960
20205,961
20217,960
20229,960
20240,960
20251,960
20262,961
20274,960
20286,961
20297,961
20308,961
20320,961
20331,961
20342,960
20355,961
20366,960
20377,961
20388,960
20400,960
20412,961
20423,961
20434,961
20446,961
20457,961
20468,961
20481,961
20492,961
20503,961
20514,961
20526,961
20537,961
20549,961
20560,962
20572,961
20583,961
20594,961
20605,962
20618,961
20629,961
20640,961
20652,961
20663,961
20674,961
20686,961
20698,961
20709,962
20720,961
20731,961
20744,962
20755,962
20766,960
20777,961
20789,961
20800,961
20812,961
20824,961
20835,962
20846,961
20857,961
20869,961
20881,961
20892,961
20903,961
20915,962
20926,960
20937,961
20950,961
20961,961
20972,961
20983,961
20995,962
21006,961
21018,960
21029,961
21041,961
21052,961
21063,961
21074,962
21087,961
21098,961
21109,961
21121,961
21132,961
21144,961
21155,961
21167,961
21178,961
21189,961
21200,961
21213,961
21224,961
21235,961
21246,961
21258,961
21269,961
21281,961
21293,961
21304,961
21315,961
21326,961
21338,961
21350,961
21361,961
21372,961
21384,961
21395,961
21406,961
21419,960
21430,961
21441,960
21452,961
21464,960
21476,960
21487,961
21498,960
21510,961
21521,961
21532,961
21544,961
21556,961
21567,961
21578,960
21590,961
21601,961
21613,961
21624,961
21636,961
21647,961
21658,960
21669,960
21682,961
21693,960
21704,960
21715,960
21727,960
21738,961
21750,961
21762,960
21773,960
21784,960
21795,961
21807,961
21819,960
21830,961
21841,961
21853,960
21864,960
21876,960
21888,960
21899,960
21910,959
21921,960
21933,960
21945,960
21956,960
21967,960
21979,960
21990,960
22001,960
22013,960
22025,960
22036,960
22047,960
22059,960
22070,960
22082,960
22093,960
22105,960
22116,960
22127,960
22138,960
22151,959
22162,960
22173,960
22184,960
22196,960
22208,960
22219,960
22231,960
22242,960
22253,960
22264,960
22277,960
22288,960
22299,960
22310,960
22322,960
22333,960
22345,960
22356,960
22368,960
22379,960
22390,959
22402,960
22414,960
22425,959
22436,960
22448,960
22459,960
22470,959
22482,959
22494,959
22505,960
22516,960
22528,960
22539,959
22551,959
22562,959
22574,960
22585,960
22596,960
22608,960
22620,960
22631,959
22642,959
22653,960
22665,960
22677,960
22688,960
22700,960
22711,959
22722,960
22733,960
22746,960
22757,960
22768,960
22779,960
22791,960
22802,959
22814,960
22825,959
22837,960
22848,959
22859,959
22871,960
22883,959
22894,960
22905,960
22917,959
22928,960
22940,960
22951,959
22963,960
22974,960
22985,960
22996,960
23009,959
23020,960
23031,960
23043,959
23054,960
23065,959
23077,959
23089,959
23100,960
23111,960
23122,959
23134,960
23146,960
23157,959
23169,959
23180,959
23191,959
23202,959
23215,960
23226,960
23237,960
23248,960
23260,959
23271,960
23283,960
23294,960
23306,959
23317,960
23328,959
23341,959
23352,959
23363,959
23374,959
23386,959
23397,959
23409,959
23420,959
23432,960
23443,958
23454,959
23465,959
23478,959
23489,959
23500,959
23512,959
23523,959
23534,959
23546,959
23558,959
23569,959
23580,959
23591,959
23603,959
23615,959
23626,960
23638,959
23649,959
23660,959
23672,959
23684,959
23695,959
23706,960
23717,959
23729,959
23741,959
23752,959
23763,959
23775,959
23786,959
23797,959
23810,959
23821,959
23832,959
23843,959
23855,959
23866,959
23878,959
23889,959
23901,959
23912,959
23923,959
23934,959
23947,959
23958,959
23969,958
23981,959
23992,959
24003,959
24015,959
24027,959
24038,958
24049,959
24060,958
24073,959
24084,959
24095,957
24107,959
24118,958
24129,958
24141,958
24153,958
24164,959
24175,957
24186,959
24198,958
24210,958
24221,958
24232,958
24244,959
24255,957
24266,958
24279,958
24290,958
24301,958
24312,958
24324,958
24335,958
