time,value
10004,1001
10016,1001
10029,1001
10041,1001
10053,1001
10065,1002
10079,1000
10091,1001
10103,1001
10116,1001
10128,1001
10141,1001
10153,1001
10166,1002
10178,1001
10190,1001
10204,1001
10216,1001
10228,1001
10241,1001
10253,1000
10265,1001
10278,1001
10291,1000
10303,1001
10315,1001
10328,1001
10341,1001
10353,1001
10365,1001
10378,1001
10390,1001
10403,1001
10416,1001
10428,1001
10440,1001
10452,1001
10465,1001
10478,1000
10490,1001
10503,1001
10515,1001
10527,1001
10541,1001
10553,1001
10565,1001
10577,1001
10590,1001
10603,1001
10615,1001
10628,1001
10640,1001
10652,1001
10664,1001
10678,1001
10690,1001
10702,1000
10715,1000
10727,1000
10740,1001
10753,1000
10765,1001
10777,1001
10789,1000
10803,1001
10815,1001
10827,1000
10840,1000
10852,1001
10864,1000
10877,1000
10890,1000
10902,1000
10914,1001
10927,1000
10940,1000
10952,1000
10964,1001
10977,1000
10989,1000
11002,1000
11015,1001
11027,1001
11039,1001
11052,1001
11064,1001
11077,1001
11089,1000
11102,1001
11114,1000
11126,1000
11140,1001
11152,1001
11164,1001
11176,1001
11189,1001
11202,1000
11214,1001
11227,1000
11239,1001
11251,1001
11264,1001
11277,1001
11289,1001
11301,1001
11314,1001
11326,1001
11339,1002
11352,1001
11364,1001
11376,1001
11388,1001
11402,1001
11414,1001
11426,1000
11439,1001
11451,1000
11463,1001
11476,1000
11489,1001
11501,1000
11513,1001
11526,1001
11539,1000
11551,1001
11564,1001
11576,1000
11588,1001
11601,1001
11614,1001
11626,1001
11638,1001
11651,1001
11663,1001
11676,1000
11688,1000
11701,1001
11713,1001
11725,1001
11739,1001
11751,1001
11763,1002
11776,1001
11788,1001
11801,1001
11813,1000
11826,1000
11838,1001
11850,1001
11863,1000
11876,1001
11888,1000
11900,1001
11913,1001
11925,1001
11938,1001
11951,1001
11963,1001
11975,1001
11987,1001
12001,1001
12013,1001
12025,1001
12038,1001
12050,1001
12062,1001
12076,1001
12088,1001
12100,1001
12112,1001
12125,1000
12138,1001
12150,1001
12163,1001
12175,1001
12187,1001
12200,1001
12213,1001
12225,1001
12237,1001
12250,1000
12262,1001
12275,1001
12288,1001
12300,1001
12312,1001
12324,1001
12338,1001
12350,1000
12362,1001
12375,1001
12387,1001
12400,1001
12412,1001
12425,1001
12437,1001
12449,1001
12462,1001
12475,1000
12487,1001
12499,1001
12512,1001
