time,value
12666,996
12678,996
12689,996
12701,996
12712,996
12724,995
12735,996
12746,996
12758,996
12770,996
12781,997
12792,996
12804,996
12815,996
12826,996
12838,996
12850,996
12861,996
12872,996
12883,995
12895,996
12907,996
12918,996
12930,996
12941,996
12952,996
12963,995
12976,997
12987,996
12998,996
13009,996
13021,996
13033,996
13044,996
13056,996
13067,996
13078,996
13089,996
13102,996
13113,996
13124,996
13135,996
13147,996
13158,996
13170,996
13181,996
13193,996
13204,996
13215,996
13227,996
13239,997
13250,996
13261,996
13273,996
13284,996
13295,996
13307,996
13319,996
13330,996
13341,996
13352,996
13364,997
13376,996
13387,996
13399,996
13410,996
13421,996
13433,996
13445,996
13456,996
13467,996
13478,996
13490,996
13502,996
13513,996
13524,996
13536,996
13547,996
13558,996
13571,996
13582,996
13593,995
13604,997
13616,996
13627,996
13639,996
13650,996
13662,996
13673,995
13684,996
13696,996
13708,996
13719,996
13730,996
13742,996
13753,996
13765,996
13776,995
13788,996
13799,996
13810,996
13821,996
13834,996
13845,995
13856,996
13868,996
13879,996
13890,996
13902,996
13914,995
13925,996
13936,996
13947,996
13959,996
13971,996
13982,996
13993,995
14005,995
14016,996
14027,995
14040,996
14051,996
14062,995
14073,996
14085,996
14096,996
14108,996
14119,996
14131,996
14142,995
14153,996
14166,996
14177,996
14188,996
14199,996
14211,996
14222,994
14234,996
14245,996
14257,996
14268,995
14279,995
14290,996
14303,995
14314,996
14325,996
14337,996
14348,996
14359,996
14371,996
14383,995
14394,995
14405,995
14416,996
14428,995
14440,995
14451,995
14462,995
14474,996
14485,995
14497,996
14509,996
14520,996
14531,995
14542,995
14554,996
14566,995
14577,996
14588,996
14600,996
14611,995
14622,995
14635,995
14646,995
14657,996
14668,996
14680,995
14691,995
14703,995
14714,995
14726,996
14737,996
14748,996
14759,996
14772,995
14783,995
14794,996
14806,996
14817,996
14828,996
14840,995
14852,995
14863,996
14874,996
14885,996
14898,996
14909,995
14920,996
14931,996
14943,995
14954,996
14966,995
14978,996
14989,996
15000,995
15011,995
15023,996
15035,996
15046,996
15057,996
15069,996
15080,996
15091,996
15104,996
15115,996
15126,996
15137,996
15149,996
15160,996
15172,996
15183,997
15195,996
15206,997
15217,998
15229,997
15241,997
15252,997
15263,997
15275,997
15286,997
15298,997
15309,997
15321,998
15332,997
15343,997
15354,997
15367,997
15378,997
15389,998
15400,997
15412,997
15423,997
15435,997
15447,997
15458,997
15469,997
15480,996
15492,997
15504,996
15515,997
15526,996
15538,997
15549,996
15560,995
15572,997
15584,996
15595,996
15606,997
15618,996
15630,996
15641,996
15652,997
15664,997
15675,996
15686,996
15698,996
15710,995
15721,996
15732,996
15744,996
15755,996
15767,997
15778,996
15790,996
15801,996
15812,997
15823,996
15836,996
15847,996
15858,996
15869,997
15881,995
15892,996
15904,996
15916,996
15927,996
15938,996
15949,996
15962,996
15973,996
15984,996
15995,996
16007,996
16018,996
16030,996
16041,996
16053,995
16064,996
16075,996
16087,996
16099,996
16110,996
16121,997
16133,996
16144,996
16155,996
16167,996
16179,996
16190,995
16201,997
16212,997
16224,996
16236,996
16247,996
16259,996
16270,996
16281,996
16292,996
16305,996
16316,996
16327,996
16338,996
16350,995
16362,997
16373,996
16385,996
16396,996
16407,996
16418,996
16431,996
16442,996
16453,996
16464,996
16476,996
16487,996
16499,996
16510,996
16522,996
16533,996
16544,996
16556,996
16568,997
