time,value
10448,988
10459,988
10470,988
10481,988
10493,988
10505,988
10516,988
10527,987
10539,988
10550,987
10562,988
10573,988
10585,988
10596,988
10607,988
10618,988
10631,987
10642,988
10653,988
10664,988
10676,988
10687,988
10699,988
10711,987
10722,988
10733,987
10744,988
10756,988
10768,988
10779,988
10790,988
10802,988
10813,988
10824,988
10836,988
10848,988
10859,988
10870,987
10882,987
10894,989
10905,988
10916,988
10928,988
10939,987
10950,988
10962,988
10974,988
10985,988
10996,988
11008,987
11019,987
11031,988
11042,987
11054,988
11065,988
11076,987
11087,988
11100,988
11111,988
11122,987
11133,988
11145,987
11156,988
11168,987
11180,988
11191,988
11202,987
11213,988
11226,988
11237,988
11248,988
11259,988
11271,988
11282,987
11294,988
11305,987
11317,988
11328,988
11339,987
11351,987
11363,988
11374,987
11385,988
11397,987
11408,988
11419,988
11431,987
11443,988
11454,987
11465,988
11476,988
11488,988
11500,988
11511,988
11523,988
11534,987
11545,988
11556,988
11569,988
11580,988
11591,988
11602,988
11614,987
11626,988
11637,987
11649,987
11660,988
11671,988
11682,988
11695,987
11706,988
11717,987
11728,988
11740,988
11751,988
11763,988
11774,987
11786,989
11797,988
11808,988
11820,988
11832,988
11843,988
11854,988
11866,988
11877,988
11888,988
11900,988
11912,988
11923,988
11934,988
11945,988
11958,988
11969,988
11980,988
11992,988
12003,987
12014,988
12026,987
12038,988
12049,988
12060,988
12071,988
12083,988
12095,988
12106,987
12118,988
12129,988
12140,988
12151,988
12164,988
12175,988
12186,988
12197,988
12209,987
12220,988
12232,988
12243,988
12255,988
12266,987
12277,988
12290,988
12301,988
12312,988
12323,988
12335,988
12346,988
12358,988
12369,988
12381,988
12392,988
12403,988
12414,987
12427,988
12438,987
12449,988
12461,988
12472,988
12483,988
12495,988
12507,988
12518,988
12529,987
12540,987
12552,987
12564,988
12575,988
12587,988
12598,987
12609,988
12620,987
12633,988
12644,988
12655,988
12666,988
12678,987
12690,988
12701,988
12712,988
12724,988
12735,988
12746,987
12759,987
12770,988
12781,988
12792,988
12804,988
12815,988
12827,988
12838,988
12850,988
12861,988
12872,988
12883,988
12896,988
12907,988
12918,988
12930,987
12941,988
12952,988
12964,987
12976,988
12987,988
12998,988
13009,987
13021,987
13033,986
13044,987
13056,988
13067,988
13078,987
13090,987
13102,988
13113,988
13124,988
13135,988
13147,987
13159,988
13170,987
13181,986
13193,988
13204,988
13215,988
13228,988
13239,987
13250,988
13261,987
13273,987
13284,987
13296,988
13307,987
13319,987
13330,987
13341,988
13352,988
13365,987
13376,988
13387,987
13399,988
13410,987
13422,987
13433,987
13445,987
13456,987
13467,988
13478,988
13491,987
13502,987
13513,987
13524,987
13536,988
13547,988
13559,988
13571,988
13582,986
13593,987
13604,988
13616,987
13628,987
13639,987
13650,987
13662,987
13673,987
13684,988
13697,987
13708,988
13719,988
13730,988
13742,987
13753,988
13765,988
13776,988
13788,988
13799,988
13810,987
13822,988
13834,988
13845,988
13856,987
13868,988
13879,988
13891,987
13902,988
13914,988
13925,988
13936,987
13947,988
13960,988
13971,987
13982,988
13993,987
14005,987
14016,988
14028,988
14040,988
14051,988
14062,988
14073,987
14085,987
14097,988
14108,988
14119,988
14131,987
14142,987
14154,986
14166,988
14177,988
14188,988
14199,988
14211,987
14223,987
14234,988
14245,987
14257,988
14268,988
14279,988
14291,987
14303,988
14314,988
14325,988
14337,988
14348,988
14360,988
14371,987
14383,988
14394,988
14405,987
14416,988
14429,987
14440,988
14451,988
14462,988
14474,988
14485,987
14497,987
14509,987
14520,988
14531,988
14542,988
14555,988
14566,987
14577,987
14588,988
14600,988
14611,988
14623,988
14635,988
14646,987
14657,987
14668,988
14680,988
14692,988
14703,987
14714,988
14726,988
14737,988
14748,988
14760,988
14772,987
14783,987
14794,988
14806,987
14817,988
14829,987
14840,988
14852,988
14863,987
14874,988
14886,988
14898,987
14909,987
14920,987
14931,988
14943,988
14955,988
14966,988
14978,987
14989,987
15000,988
15011,988
15024,987
15035,988
15046,987
15057,987
15069,988
15080,988
15092,988
15104,988
15115,988
15126,988
15137,988
15149,988
15161,987
15172,988
15183,988
15195,988
15206,988
15217,988
15229,987
15241,988
15252,988
15263,988
15275,988
15287,988
15298,987
15309,987
15321,987
15332,987
15343,987
15355,987
15367,987
15378,988
15389,987
15400,987
15412,987
15424,988
15435,988
15447,988
15458,988
15469,986
15480,988
15493,987
15504,987
