time,value
7624,1005
7635,1004
7647,1004
7658,1004
7669,1004
7682,1004
7693,1004
7704,1004
7715,1004
7727,1004
7739,1005
7750,1004
7761,1005
7773,1004
7784,1005
7795,1005
7808,1005
7819,1005
7830,1005
7841,1005
7853,1005
7864,1005
7876,1005
7887,1005
7899,1005
7910,1005
7921,1005
7932,1005
7945,1004
7956,1005
7967,1005
7979,1005
7990,1005
8001,1004
8013,1005
8025,1005
8036,1005
8047,1005
8058,1005
8071,1005
8082,1005
8093,1004
8104,1005
8116,1005
8127,1004
8139,1005
8151,1005
8162,1005
8173,1004
8184,1004
8196,1005
8208,1004
8219,1004
8230,1004
8242,1004
8253,1005
8264,1004
8276,1004
8288,1004
8299,1004
8310,1004
8322,1004
8333,1004
8345,1003
8356,1004
8368,1004
8379,1004
8390,1004
8401,1004
8414,1004
8425,1003
8436,1004
8448,1004
8459,1004
8471,1004
8482,1004
8494,1004
8505,1003
8516,1005
8527,1004
8540,1004
8551,1004
8562,1004
8573,1004
8585,1003
8596,1004
8608,1004
8620,1004
8631,1004
8642,1004
8653,1004
8665,1004
8677,1004
8688,1003
8699,1004
8711,1004
8722,1004
8733,1004
8745,1003
8757,1003
8768,1003
8779,1004
8791,1003
8803,1003
8814,1004
8825,1003
8837,1003
8848,1003
8859,1003
8871,1004
8883,1004
8894,1003
8905,1003
8916,1003
8928,1003
8940,1003
8951,1003
8963,1003
8974,1003
8985,1003
8996,1003
9009,1002
9020,1003
9031,1004
9042,1003
9054,1003
9065,1003
9077,1003
9089,1003
9100,1003
9111,1003
9122,1003
9134,1003
9146,1003
9157,1002
9168,1003
9180,1003
9191,1003
9203,1003
9214,1003
9226,1003
9237,1002
9248,1003
9260,1003
9272,1003
9283,1003
9294,1003
9306,1003
9317,1002
9328,1003
9340,1003
9352,1002
9363,1003
9374,1003
9385,1003
9397,1003
9409,1003
9420,1003
9432,1003
9443,1003
9454,1003
9465,1003
9478,1002
9489,1003
9500,1003
9511,1003
9523,1003
9535,1003
9546,1002
9558,1002
9569,1003
9580,1003
9591,1003
9604,1002
9615,1002
9626,1002
9637,1002
9649,1003
9660,1003
9672,1002
9683,1003
9695,1002
9706,1003
9717,1002
9729,1002
9741,1003
9752,1003
9763,1002
9775,1002
9786,1002
9797,1003
9809,1002
9821,1003
9832,1002
9843,1003
9854,1002
9866,1003
9878,1002
9889,1002
9901,1003
9912,1002
9923,1003
9935,1002
9947,1002
9958,1003
9969,1002
9980,1002
9992,1002
10004,1002
10016,1001
10029,1002
