time,value
10664,956
10676,956
10687,955
10698,956
10710,957
10722,956
10733,957
10744,957
10756,957
10767,956
10779,956
10790,956
10802,956
10813,956
10824,956
10835,956
10848,957
10859,956
10870,956
10882,956
10893,957
10904,956
10916,956
10928,956
10939,956
10950,956
10961,957
10973,956
10985,956
10996,957
11008,956
11019,956
11030,957
11041,956
11054,956
11065,956
11076,956
11087,956
11099,956
11110,956
11122,957
11133,956
11145,957
11156,957
11167,956
11180,956
11191,956
11202,957
11213,956
11225,956
11236,956
11248,957
11259,957
11271,956
11282,956
11293,957
11304,956
11317,956
11328,956
11339,956
11351,956
11362,956
11373,955
11385,956
11397,956
11408,956
11419,956
11430,955
11442,956
11454,955
11465,956
11476,956
11488,956
11499,956
11511,955
11523,956
11534,956
11545,955
11556,956
11568,956
11580,956
11591,956
11602,957
11614,956
11625,956
11636,956
11649,956
11660,957
11671,956
11682,956
11694,957
11705,956
11717,956
11728,956
11740,956
11751,956
11762,956
11773,956
11786,956
11797,956
11808,956
11820,956
11831,956
11842,957
11854,957
11866,956
11877,956
11888,956
11899,956
11912,956
11923,956
11934,956
11945,956
11957,956
11968,956
11980,956
11992,956
12003,955
12014,956
12025,956
12037,956
12049,957
12060,956
12071,956
12083,955
12094,956
12105,956
12118,956
12129,956
12140,957
12151,956
12163,956
12174,956
12186,956
12197,956
12209,955
12220,956
12231,956
12243,956
12255,955
12266,957
12277,956
12289,956
12300,956
12312,956
12323,957
12335,956
12346,956
12357,956
12368,956
12381,956
12392,956
12403,956
12414,955
12426,956
12437,956
12449,955
12461,956
12472,956
12483,956
12494,956
12506,956
12518,956
12529,956
12540,956
12552,956
12563,956
12574,955
12587,955
12598,956
12609,956
12620,956
12632,956
12644,955
12655,956
12666,956
12678,956
12689,956
12700,956
12712,956
12724,956
12735,956
12746,956
12758,956
12769,955
12781,956
12792,956
12804,956
12815,956
12826,956
12837,956
12850,956
12861,956
12872,957
12883,956
12895,956
12906,955
12918,957
12930,956
12941,956
12952,956
12963,956
12976,956
12987,956
12998,957
13009,956
13021,956
13032,956
13044,956
13056,956
13067,955
13078,956
13089,956
13101,956
13113,956
13124,956
13135,956
13147,956
13158,956
13169,955
13181,956
13193,956
13204,956
13215,956
13227,956
13238,956
13250,956
13261,956
13273,957
13284,956
13295,956
13306,956
13319,955
13330,956
13341,956
13352,956
13364,956
13376,956
13387,956
13399,955
13410,956
13421,957
13432,956
13445,956
13456,956
13467,956
13478,955
13490,957
13501,956
13513,956
13524,956
13536,956
13547,956
13558,956
13570,956
13582,956
13593,956
13604,956
13616,956
13627,957
13638,957
13650,956
13662,957
13673,957
13684,956
13696,956
13708,956
13719,956
13730,956
13742,956
13753,956
13764,956
13776,956
13788,956
13799,956
13810,955
13821,956
13833,956
13845,957
13856,957
13868,956
13879,957
13890,956
13901,956
13914,956
13925,956
13936,956
13947,956
13959,956
13970,956
13982,956
13993,956
14005,956
14016,956
14027,956
14039,956
14051,956
14062,956
14073,956
14085,956
14096,956
14108,956
14119,956
14131,956
14142,956
14153,956
14164,956
14177,956
14188,956
14199,956
14211,956
14222,956
14233,956
14245,956
14257,956
14268,956
14279,956
14290,956
14302,956
14314,956
14325,956
14337,956
14348,957
14359,956
14370,956
14383,955
14394,957
14405,957
14416,956
14428,956
14440,956
14451,955
14462,956
14474,956
14485,956
14496,956
14509,956
14520,956
14531,956
14542,957
14554,956
14565,956
14577,956
14588,957
14600,957
14611,956
14622,957
14633,955
14646,956
14657,957
14668,956
14680,956
14691,956
14702,956
14714,955
14726,957
14737,956
14748,955
14759,956
14771,956
14783,956
14794,955
14806,957
14817,956
14828,956
14840,956
14852,956
14863,956
14874,956
14885,957
14897,956
14909,956
14920,957
14931,956
14943,956
14954,956
14965,956
14978,956
14989,957
15000,956
15011,956
15023,956
15034,956
15046,956
15057,956
15069,956
15080,956
15091,957
15102,957
15115,956
15126,956
15137,957
15149,957
15160,956
15172,957
15183,956
15195,956
15206,955
15217,956
15228,956
15241,957
15252,956
15263,956
15275,957
15286,956
15297,957
15309,956
15321,956
15332,956
15343,956
15354,957
15366,956
15378,956
15389,956
15400,957
15412,956
15423,956
15434,956
15447,956
15458,956
15469,956
15480,956
15492,956
15503,956
15515,956
15526,956
15538,956
15549,957
15560,957
15572,957
15584,956
15595,956
15606,956
15618,955
15629,957
15641,956
15652,956
15664,956
15675,956
15686,956
15697,955
15710,957
15721,956
15732,956
15744,956
15755,956
15766,956
15778,954
15790,953
15801,950
15812,948
15823,948
15835,948
15847,948
15858,948
15869,949
15881,949
15892,947
15904,948
15916,948
15927,946
15938,947
15949,946
15961,944
15973,943
15984,943
15995,945
16007,945
16018,944
16029,942
16041,941
16053,942
16064,941
16075,943
16087,943
16098,944
16110,944
16121,943
16133,940
16144,938
16155,935
16166,934
16179,933
16190,934
16201,936
16212,935
16224,935
16235,933
16247,932
16259,931
16270,931
16281,931
16292,932
16305,934
16316,934
16327,934
16338,935
16350,936
16361,936
16373,936
16385,937
16396,937
16407,937
16418,936
16430,936
16442,935
16453,935
16464,934
16476,934
16487,934
16498,935
16510,936
16522,936
16533,937
16544,937
16556,938
16567,937
16579,938
16590,938
16602,936
16613,937
16624,936
16636,936
16648,937
16659,937
16670,937
16681,936
16693,937
16705,936
16716,936
16728,936
16739,936
16750,935
16761,936
16774,937
16785,937
16796,936
16807,937
16819,935
16830,936
16842,935
16854,935
16865,936
16876,935
16887,936
16899,935
16911,935
16922,935
16933,935
16945,936
16956,935
16967,935
16979,935
16991,936
17002,935
17013,936
17025,936
17037,935
17048,935
17059,936
17071,936
17082,936
17093,934
17105,936
17117,935
17128,935
17139,935
17150,934
17162,935
17174,934
17185,934
17197,934
17208,935
17219,934
17230,934
17243,934
17254,934
17265,934
17276,934
17288,934
17299,935
17311,934
17323,935
17334,934
17345,934
17356,934
17369,935
17380,934
17391,934
17402,934
17414,934
17425,933
17437,934
17448,933
17460,934
17471,934
17482,933
17494,933
17506,933
17517,933
17528,933
17540,932
17551,932
17562,932
17574,931
17586,930
17597,931
17608,930
17619,930
17631,930
17643,930
17654,931
17666,931
17677,931
17688,931
17699,931
17712,931
17723,931
17734,929
17745,930
17757,931
17769,931
17780,931
17792,930
17803,931
17814,930
17825,931
17838,931
17849,931
17860,931
17871,931
17883,931
17894,931
17906,932
17917,931
17929,932
17940,932
17951,932
17963,932
17975,931
17986,932
17997,931
18009,931
18020,931
18031,931
18043,931
18055,931
18066,930
18077,930
18088,930
18101,931
18112,931
18123,930
18135,930
18146,930
18157,930
18169,930
18181,930
18192,930
18203,930
18214,930
18226,930
18238,930
18249,929
18260,931
18272,929
18283,930
18294,928
18307,928
18318,928
18329,928
18340,927
18352,928
18363,927
18375,928
18386,927
18398,927
18409,927
18420,927
18432,926
18444,926
18455,926
18466,926
18478,926
18489,926
18501,925
18512,925
18524,925
18535,924
18546,925
18557,923
18570,923
18581,923
18592,923
18604,922
18615,922
18626,921
18638,922
18650,920
18661,920
18672,921
18683,919
18695,919
18707,919
18718,918
18729,917
18741,918
18752,917
18763,917
18776,917
18787,916
18798,916
18809,916
18821,915
18833,915
18844,914
18855,914
18867,914
18878,914
18889,914
18902,912
18913,912
18924,912
18935,911
18947,911
18958,911
18970,912
18981,910
18993,910
19004,910
19015,910
19026,909
19039,909
19050,908
