time,value
26531,994
26543,994
26555,993
26566,994
26577,993
26589,993
26600,993
26612,994
26624,994
26635,993
26646,993
26657,993
26669,994
26681,993
26692,994
26703,994
26715,994
26726,993
26737,993
26749,994
26761,994
26772,993
26783,994
26795,994
26806,993
26818,993
26829,993
26841,993
26852,993
26863,994
26874,994
26887,994
26898,993
26909,993
26920,993
26932,993
26944,993
26955,993
26967,993
26978,993
26989,993
27000,993
27013,993
27024,993
27035,993
27046,994
27058,993
27069,993
27081,994
27092,993
27104,993
27115,993
27126,994
27138,992
27150,993
27161,993
27172,993
27184,993
27195,994
27206,993
27218,994
27230,993
27241,993
27252,993
27264,993
27275,993
27287,994
27298,994
27310,993
27321,993
27332,992
27344,993
27356,993
27367,993
27378,993
27389,993
27401,993
27413,993
27424,994
27436,994
27447,994
27458,993
27469,993
27482,993
27493,993
27504,994
27515,994
27527,994
27538,993
27550,994
27561,993
27573,993
27584,994
27595,994
27607,993
27619,993
27630,993
27641,993
27653,993
27664,993
27676,994
27687,994
27699,994
27710,993
27721,993
27732,993
27745,993
27756,993
27767,993
27779,993
27790,993
27801,993
27813,994
27825,994
27836,993
27847,993
27858,993
27870,992
27882,993
27893,993
27905,993
27916,993
27927,993
27938,993
27951,993
27962,993
27973,993
27984,993
27996,993
28007,993
28019,993
28030,993
28042,993
28053,993
28064,993
28077,993
28088,993
28099,992
28110,993
28122,993
28133,993
28145,993
28156,993
28168,993
28179,992
28190,993
28201,993
28214,993
28225,993
28236,993
28248,993
28259,993
28270,993
28282,993
28294,993
28305,993
28316,993
28327,993
28339,992
28351,993
28362,993
28374,993
28385,993
28396,993
28408,994
28420,992
28431,993
28442,992
28453,993
28465,993
28477,992
28488,993
28499,993
28511,992
28522,992
28533,993
28546,993
28557,992
28568,992
28579,992
28591,992
28602,991
28614,992
28625,993
28637,993
28648,992
28659,992
28670,992
28683,993
28694,992
28705,992
28717,992
28728,992
28739,992
28751,992
28763,991
28774,992
28785,992
28796,992
28809,992
28820,992
28831,991
28843,991
28854,992
28865,992
28877,992
28889,992
28900,992
28911,992
28922,992
28934,992
28946,993
28957,992
28968,992
28980,992
28991,991
29002,992
29015,992
29026,991
29037,992
29048,992
29060,991
29071,991
29083,992
29094,991
29106,992
29117,992
29128,992
29140,992
29152,992
29163,992
29174,992
29186,992
29197,991
29209,992
29220,992
29232,991
29243,992
29254,992
29265,992
29278,992
29289,991
29300,992
29312,991
29323,992
29334,992
29346,992
29358,992
29369,992
29380,991
29391,992
29403,991
29415,992
29426,991
29437,991
29449,992
29460,991
29471,992
29484,991
29495,990
29506,991
29517,991
29529,991
29541,991
29552,991
29563,991
29575,990
29586,990
29597,990
29609,990
29621,990
29632,990
29643,989
29655,990
29666,990
29678,990
29689,990
29701,990
29712,990
29723,990
29734,990
29747,989
29758,989
29769,989
29780,990
29792,990
29803,989
29815,989
29827,989
29838,989
29849,989
29860,989
29873,990
29884,989
29895,989
29906,990
29918,989
29929,989
29941,989
29953,990
29964,989
29975,989
29986,989
29998,989
30010,989
30021,989
30032,989
30044,988
30055,989
30066,988
30078,988
30090,989
30101,988
30112,988
30124,989
30135,989
30147,989
30158,988
30170,988
30181,988
30192,989
30203,989
30216,989
30227,988
30238,989
30249,988
30261,988
30273,988
30284,988
30296,988
30307,989
30318,988
30329,988
30342,988
30353,988
30364,988
30375,988
30387,988
30398,989
30410,989
30422,988
30433,988
30444,988
30455,987
30467,988
30479,988
30490,988
30501,988
30513,988
30524,988
30535,989
30547,988
30559,988
30570,988
30581,988
30593,988
30605,988
30616,988
30627,988
30639,988
30650,989
30661,988
30673,988
30685,988
30696,988
30707,988
30718,988
30730,989
30742,988
30753,988
30765,988
30776,989
30787,988
30798,987
30811,988
30822,988
30833,988
30844,989
30856,988
30867,988
30879,988
30891,987
30902,988
30913,989
30924,988
30936,988
30948,988
30959,988
30970,988
30982,988
30993,988
31005,988
31016,989
31028,988
31039,988
31050,988
31062,988
31074,988
31085,988
31096,988
31108,988
31119,988
31130,988
31142,988
31154,988
31165,988
31176,988
31187,987
31199,988
31211,988
31222,988
31234,988
31245,988
31256,988
31267,988
31280,987
31291,988
31302,988
31313,988
31325,988
31337,988
31348,988
31360,988
31371,988
