time,value
10492,993
10505,994
10516,993
10527,994
10539,994
10550,993
10561,994
10573,994
10585,993
10596,994
10607,993
10618,994
10630,992
10642,994
10653,994
10664,994
10676,993
10687,994
10698,993
10711,993
10722,993
10733,994
10744,993
10756,994
10767,994
10779,994
10790,993
10802,993
10813,993
10824,993
10836,993
10848,993
10859,993
10870,993
10882,993
10893,993
10905,993
10916,993
10928,993
10939,993
10950,993
10961,993
10974,993
10985,992
10996,992
11008,993
11019,993
11030,994
11042,993
11054,993
11065,993
11076,993
11087,993
11099,993
11111,992
11122,993
11133,993
11145,993
11156,992
11167,992
11180,993
11191,993
11202,992
11213,993
11225,993
11237,993
11248,993
11259,993
11271,992
11282,991
11293,992
11305,992
11317,992
11328,992
11339,992
11351,992
11362,992
11374,993
11385,992
11397,993
11408,993
11419,993
11430,993
11443,992
11454,992
11465,993
11476,993
11488,993
11499,993
11511,993
11523,993
11534,994
11545,993
11556,993
11569,993
11580,993
11591,993
11602,994
11614,994
11625,993
11637,993
11649,993
11660,994
11671,994
11682,994
11694,993
11706,995
11717,993
11728,993
11740,994
11751,994
11762,993
11774,993
11786,994
11797,994
11808,994
11820,994
11831,994
11843,994
11854,994
11866,994
11877,994
11888,994
11899,994
11912,994
11923,994
11934,994
11945,994
11957,994
11969,995
11980,995
11992,994
12003,994
12014,995
12025,994
12038,995
12049,994
12060,994
12071,995
12083,994
12094,994
12106,993
12118,994
12129,995
12140,994
12151,994
12163,994
12175,994
12186,993
12197,994
12209,994
12220,995
12231,994
12243,994
12255,995
12266,993
12277,994
12289,993
12301,994
12312,994
12323,994
12335,994
12346,994
12357,994
12369,994
12381,994
12392,994
12403,994
12414,994
12426,994
12438,994
12449,994
12461,994
12472,994
12483,994
12494,994
12507,993
12518,994
12529,995
12540,993
12552,993
12563,994
12575,994
12587,994
12598,992
12609,995
12620,994
12632,994
12644,993
12655,994
12666,994
12678,994
12689,994
12701,994
12712,993
12724,994
12735,993
12746,993
12758,993
12770,992
12781,992
12792,992
12804,993
12815,992
12826,992
12838,992
12850,992
12861,992
12872,993
12883,992
12895,992
12907,992
12918,992
12930,990
12941,991
12952,991
12963,992
12976,992
12987,991
12998,991
13009,991
13021,991
13033,991
13044,991
13056,992
13067,992
13078,991
13089,992
13102,992
13113,991
13124,992
13135,992
13147,992
13158,992
13170,992
13181,992
13193,992
13204,992
13215,992
13227,992
13239,992
13250,992
13261,991
13273,992
13284,992
13295,991
13307,992
13319,992
13330,992
13341,991
13352,992
13364,992
13376,991
13387,992
13399,991
13410,991
13421,991
13433,991
13445,991
13456,991
13467,992
13478,992
13490,991
13502,991
13513,991
13524,991
13536,991
13547,992
13558,991
13571,991
13582,991
13593,990
13604,991
13616,991
13627,990
13639,991
13650,991
13662,991
13673,990
13684,991
13696,991
13708,992
13719,992
13730,990
13742,992
13753,990
13765,991
13776,991
13788,991
13799,991
13810,991
13821,992
13834,991
13845,991
13856,992
13868,991
13879,991
13890,991
13902,991
13914,991
13925,991
13936,991
13947,991
13959,991
13971,991
13982,991
13993,991
14005,991
14016,991
14027,989
14040,991
14051,991
14062,990
14073,991
14085,989
14096,991
14108,990
14119,991
14131,991
14142,991
14153,991
14166,990
14177,991
14188,991
14199,990
14211,990
14222,991
14234,991
14245,991
14257,991
14268,991
14279,991
14290,991
14303,991
14314,991
14325,992
14337,991
14348,991
14359,991
14371,991
14383,991
14394,990
14405,991
14416,990
14428,991
14440,990
14451,991
14462,990
14474,990
14485,991
14497,989
14509,991
14520,991
14531,991
14542,991
14554,991
14566,991
14577,991
14588,991
14600,991
14611,990
14622,990
14635,990
14646,990
14657,990
14668,991
14680,990
14691,990
14703,991
14714,990
14726,990
14737,990
14748,989
14759,990
14772,989
14783,989
14794,989
14806,990
14817,990
14828,989
14840,989
14852,989
14863,989
14874,990
14885,990
14898,990
14909,989
14920,989
14931,989
14943,989
14954,989
14966,989
14978,990
14989,988
15000,989
15011,989
15023,989
15035,989
15046,989
15057,988
15069,989
15080,987
15091,988
15104,988
15115,988
15126,988
15137,988
15149,987
15160,988
15172,988
15183,988
15195,987
15206,988
15217,988
15229,988
15241,988
15252,987
15263,987
15275,988
15286,987
15298,988
15309,988
15321,987
15332,987
15343,987
15354,987
15367,986
15378,987
15389,986
15400,985
15412,986
15423,986
15435,986
15447,986
15458,986
15469,986
15480,986
15492,986
15504,986
15515,986
15526,986
15538,986
15549,986
15560,985
15572,985
15584,985
15595,985
15606,985
15618,985
15630,984
15641,984
15652,985
15664,985
15675,984
15686,984
15698,983
15710,984
15721,984
15732,984
15744,985
15755,985
15767,985
15778,986
15790,985
15801,986
15812,985
15823,986
15836,986
15847,985
15858,985
15869,986
15881,986
15892,984
15904,987
15916,986
15927,986
15938,986
15949,986
15962,986
15973,986
15984,986
15995,986
16007,986
16018,985
16030,985
16041,985
16053,985
16064,985
16075,985
16087,985
16099,985
16110,985
16121,986
16133,985
16144,984
16155,984
16167,983
16179,982
16190,982
16201,983
16212,983
16224,983
16236,984
16247,984
16259,983
16270,984
16281,984
16292,985
16305,983
16316,984
16327,983
16338,984
16350,984
16362,985
16373,984
16385,983
16396,985
16407,985
16418,985
16431,985
16442,985
16453,985
16464,984
16476,984
16487,985
16499,985
16510,984
16522,984
16533,984
16544,983
16556,982
16568,981
16579,981
16590,981
16602,981
16613,981
16624,979
16636,978
16648,978
16659,979
16670,980
16681,980
16694,980
16705,981
16716,980
16728,980
16739,980
16750,980
16762,980
16774,980
16785,980
16796,979
16807,980
16819,981
16831,981
16842,980
16854,981
16865,981
16876,979
16887,981
16900,981
16911,981
16922,981
16933,981
16945,981
16956,981
16968,981
16979,981
16991,980
17002,980
17013,980
17025,980
17037,981
17048,981
17059,981
17071,981
17082,981
17094,981
17105,981
17117,982
17128,981
17139,981
17150,982
17163,981
17174,981
17185,981
17197,981
17208,980
17219,981
17231,980
17243,981
17254,981
17265,981
17276,980
17288,981
17300,981
17311,981
17323,981
17334,981
17345,981
17356,981
17369,981
17380,981
17391,980
17402,981
17414,980
17426,981
17437,980
17448,980
17460,981
17471,981
17482,980
17495,980
17506,980
17517,980
17528,980
17540,980
17551,980
17563,980
17574,980
17586,981
17597,980
17608,981
17619,981
17632,981
17643,981
17654,980
17666,981
17677,981
17688,980
17700,980
17712,981
17723,980
17734,981
17745,981
17757,981
17769,980
17780,980
17792,981
17803,980
17814,980
17826,980
17838,979
17849,980
17860,980
17871,981
17883,980
17895,980
17906,980
17917,980
17929,979
17940,979
17951,979
17964,979
17975,979
17986,979
17997,979
18009,979
18020,980
18032,979
18043,979
18055,979
18066,979
18077,979
18088,979
18101,979
18112,978
18123,979
18135,979
18146,978
18158,979
18169,979
18181,979
18192,979
18203,979
18214,980
18227,979
18238,979
18249,979
18260,979
18272,979
18283,979
18295,979
18307,979
18318,979
18329,978
18340,978
18352,978
18364,978
18375,979
18386,978
18398,978
18409,978
18420,978
18433,978
18444,979
18455,979
18466,979
18478,979
18489,979
18501,979
18512,978
18524,978
18535,978
18546,978
18558,979
18570,978
18581,978
18592,978
18604,977
18615,979
18627,978
18638,978
18650,978
18661,978
18672,978
18683,977
18696,978
18707,978
18718,978
18729,978
18741,978
18752,978
18764,977
18776,978
18787,978
18798,978
18809,978
18821,978
18833,978
18844,978
18855,978
18867,978
18878,978
18890,978
18902,978
18913,978
18924,978
18935,978
18947,978
18959,978
18970,977
18981,978
18993,978
19004,978
19015,978
19027,977
19039,977
19050,978
19061,978
19073,978
19084,978
19096,977
19107,977
19119,977
19130,978
19141,977
19152,977
19165,978
19176,977
19187,977
19198,978
19210,977
19221,978
19233,977
19245,977
19256,976
19267,977
19278,977
19291,977
19302,977
19313,977
19324,978
19336,977
19347,977
19359,977
19371,978
19382,977
19393,977
19404,977
19416,977
19428,978
19439,977
19450,978
19462,977
19473,977
19484,977
19496,977
19508,976
19519,977
19530,978
19542,977
19553,977
19565,978
19576,978
19588,977
19599,977
19610,977
19622,978
19634,977
19645,977
19656,977
19667,976
19679,977
19691,978
19702,978
19714,977
19725,977
19736,977
19747,976
19760,977
19771,978
19782,977
19793,977
19805,977
19816,978
19828,976
19840,977
19851,977
19862,977
19873,976
19885,977
19897,977
19908,977
19919,977
19931,977
19942,977
19953,977
19965,977
19977,977
19988,977
19999,976
20011,977
20023,977
20034,977
20045,978
20057,976
20068,976
20079,976
20091,977
20103,977
20114,977
20125,977
20136,977
20148,977
20160,976
20171,977
20183,976
20194,976
20205,976
20216,977
20229,976
20240,976
20251,976
20262,977
20274,976
20285,977
20297,977
20308,977
20320,977
20331,977
20342,977
20355,976
20366,977
20377,977
20388,977
20400,977
20411,977
20423,976
20434,976
20446,977
20457,977
20468,976
20480,978
20492,976
20503,977
20514,977
20526,976
20537,977
20548,977
20560,977
20572,976
20583,977
20594,977
20605,977
20617,977
20629,977
20640,977
20652,976
20663,977
20674,977
20685,976
20698,977
20709,977
20720,978
20731,977
20743,977
20755,977
20766,977
20777,977
20789,976
20800,977
20811,976
20824,976
20835,977
20846,977
20857,977
20869,976
20880,977
20892,976
20903,976
20915,977
20926,976
20937,976
20948,976
20961,976
20972,977
20983,976
20995,976
21006,977
21017,976
21029,976
21041,976
21052,976
21063,975
21074,976
21087,976
21098,976
21109,975
21121,976
21132,976
21143,975
21155,975
21167,976
21178,976
21189,976
21200,975
21212,976
21224,975
21235,976
21246,976
21258,975
21269,975
21280,976
21293,975
21304,976
21315,976
21326,975
21338,975
21349,976
21361,975
21372,976
21384,976
21395,976
21406,975
21417,975
21430,976
21441,976
21452,976
21464,976
21475,975
21487,975
21498,975
21510,975
21521,975
21532,976
21543,975
21556,975
21567,975
21578,975
21590,975
21601,975
21612,975
21624,976
21636,974
21647,976
21658,976
21669,975
21681,976
21693,976
21704,976
21715,975
21727,976
21738,976
21749,976
21762,976
21773,976
21784,976
21795,976
21807,975
21819,976
21830,976
21841,976
21853,976
21864,976
21875,976
21888,976
21899,975
21910,976
21921,977
21933,976
21944,976
21956,976
21967,975
21979,977
21990,976
22001,976
22012,976
22025,976
22036,975
22047,976
22059,975
22070,976
22081,976
22093,976
22105,976
22116,976
22127,975
22138,975
22150,975
22162,976
22173,975
22184,976
22196,976
22207,976
22219,976
22231,976
22242,975
22253,975
22264,975
22276,975
22288,976
22299,976
22310,976
22322,976
22333,976
22344,975
22356,975
22368,975
22379,975
22390,975
22402,975
22413,975
22425,976
22436,975
22448,975
22459,974
22470,975
22481,975
22494,975
22505,975
22516,975
22528,976
22539,975
22551,975
22562,976
22574,975
22585,975
22596,975
22607,975
22620,974
22631,975
22642,974
22653,976
22665,975
22676,975
22688,975
22700,975
22711,975
22722,975
22733,975
22745,974
22757,975
22768,975
22779,974
22791,975
22802,975
22813,974
22825,974
22837,974
22848,974
22859,974
22871,974
22882,974
22894,975
22905,974
22917,974
22928,975
22939,974
22951,973
22963,973
22974,973
22985,974
22996,973
23008,974
23020,974
23031,972
23043,973
23054,973
23065,973
23076,973
23089,973
23100,973
23111,972
23122,973
23134,973
23145,973
23157,973
23169,972
23180,973
23191,972
23202,972
23214,972
23226,973
23237,972
23248,972
23260,971
23271,972
23283,971
23294,971
23306,972
23317,971
23328,972
23340,970
23352,971
23363,970
23374,971
23386,971
23397,970
23408,970
23420,970
23432,970
23443,969
23454,969
23465,969
23477,969
23489,968
23500,968
23512,970
23523,968
23534,968
23545,968
23558,968
23569,968
23580,967
23591,968
23603,967
23614,967
23626,967
23638,967
23649,966
23660,966
23671,966
23684,966
23695,966
23706,965
23717,965
23729,965
23740,964
23752,965
23763,965
23775,964
23786,965
23797,964
23809,964
23821,963
23832,964
23843,963
23855,963
23866,963
23877,963
23889,962
23901,963
23912,962
23923,962
23934,962
23946,961
23958,961
23969,960
23981,961
23992,961
24003,960
24015,959
24027,960
24038,960
24049,959
24060,959
24072,959
24084,958
24095,958
24107,958
24118,958
24129,958
24140,957
24153,957
24164,957
24175,956
24186,957
24198,956
24209,956
24221,956
24232,955
24244,955
24255,954
24266,954
24278,954
24290,953
24301,953
24312,953
24324,953
24335,953
24346,952
24358,952
24370,952
24381,951
24392,951
24403,951
24416,951
24427,949
24438,950
24450,949
24461,950
24472,949
24484,949
24496,949
24507,948
24518,948
24529,948
24541,947
24553,948
24564,948
24576,946
24587,946
24598,946
24609,946
24622,946
24633,945
24644,945
24655,944
24667,944
24678,944
24690,943
24701,943
24713,944
24724,943
24735,942
24748,943
24759,942
24770,941
24781,942
24793,941
24804,940
24816,941
24827,940
24839,938
24850,940
24861,939
24872,938
24885,938
24896,938
24907,938
24919,936
24930,937
24941,937
24953,937
24965,936
24976,936
24987,936
24998,935
25010,935
25022,935
25033,934
25044,934
25056,934
25067,934
25078,933
25091,933
25102,933
25113,932
25124,932
25136,931
25148,932
25159,931
25170,930
25182,930
25193,930
25204,930
25217,929
25228,929
25239,929
25250,928
25262,928
25273,928
25285,927
25296,928
25308,927
25319,926
25330,926
25341,926
25354,925
25365,925
25376,925
25388,924
25399,923
25410,923
25422,923
25434,923
25445,923
25456,922
25467,921
25480,922
25491,921
25502,920
25513,921
25525,920
25536,920
25548,919
25560,919
25571,919
25582,918
25593,919
25605,918
25617,918
25628,917
25639,916
25651,916
25662,915
25673,915
25686,915
25697,914
25708,914
25719,913
25731,914
25742,913
25754,913
25765,912
25777,912
25788,911
25799,911
25810,911
25823,910
25834,910
25845,909
25857,909
25868,908
25880,908
25891,908
25903,906
25914,907
25925,906
25936,905
25949,905
25960,905
25971,904
25982,904
25994,903
26005,903
26017,902
26029,902
26040,901
26051,902
26062,901
26074,900
26086,900
26097,899
26108,899
26120,898
26131,898
26142,897
26155,896
26166,896
26177,896
26188,895
26200,894
26212,894
26223,893
26234,893
26246,893
26257,892
26268,892
26280,891
26292,891
26303,891
26314,888
26326,889
26337,888
26349,889
26360,887
26372,887
26383,886
26394,886
26405,885
26418,885
26429,884
26440,883
26451,882
26463,882
26474,882
26486,881
26498,881
26509,880
26520,879
26531,879
26543,878
26555,878
26566,877
