time,value
15847,996
15858,996
15869,996
15881,996
15892,996
15904,996
15916,996
15927,996
15938,996
15949,996
15962,996
15973,996
15984,996
15995,996
16007,996
16018,996
16030,996
16041,996
16053,996
16064,996
16075,996
16087,996
16099,996
16110,996
16121,996
16133,995
16144,995
16155,996
16167,996
16179,996
16190,996
16201,996
16212,995
16224,997
16236,996
16247,996
16259,996
16270,996
16281,996
16292,995
16305,997
16316,996
16327,996
16338,996
16350,996
16362,996
16373,995
16385,996
16396,997
16407,996
16418,996
16431,996
16442,996
16453,995
16464,996
16476,996
16487,996
16499,996
16510,996
16522,996
16533,996
16544,996
16556,995
16568,996
16579,996
16590,996
16602,996
16613,996
16624,996
16636,995
16648,996
16659,996
16670,996
16681,996
16694,996
16705,996
16716,996
16728,996
16739,996
16750,996
16762,996
16774,996
16785,995
16796,996
16807,996
16819,996
16831,996
16842,995
16854,996
16865,997
16876,996
16887,996
16900,996
16911,996
16922,996
16933,996
16945,996
16956,996
16968,996
16979,996
16991,996
17002,996
17013,996
17025,996
17037,996
17048,996
17059,996
17071,996
17082,996
17094,996
17105,996
17117,996
17128,996
17139,996
17150,996
17163,996
17174,995
17185,996
17197,996
17208,996
17219,996
17231,996
17243,995
17254,996
17265,996
17276,996
17288,996
17300,996
17311,996
17323,995
17334,995
17345,996
17356,996
17369,996
17380,996
17391,996
17402,995
17414,996
17426,997
17437,996
17448,996
17460,996
17471,996
17482,995
17495,997
17506,996
17517,996
17528,996
17540,996
17551,996
17563,996
17574,996
17586,996
17597,996
17608,996
17619,996
17632,996
17643,995
17654,996
17666,996
17677,996
17688,996
17700,996
17712,996
17723,997
17734,996
17745,996
17757,996
17769,996
17780,996
17792,996
17803,996
17814,996
17826,996
17838,996
17849,996
17860,996
17871,996
17883,996
17895,996
17906,996
17917,996
17929,996
17940,996
17951,996
17964,996
17975,997
17986,996
17997,996
18009,996
18020,996
18032,996
18043,996
18055,997
18066,996
18077,997
18088,996
18101,997
18112,996
18123,996
18135,997
18146,997
18158,997
18169,996
18181,996
18192,996
18203,996
18214,996
18227,996
18238,996
18249,996
18260,996
18272,995
18283,995
18295,996
18307,996
18318,996
18329,996
18340,996
18352,995
18364,995
18375,995
18386,995
18398,994
18409,994
18420,994
18433,993
18444,994
18455,993
18466,993
18478,993
18489,993
18501,993
18512,992
18524,992
18535,992
18546,992
18558,992
18570,992
18581,992
18592,991
18604,992
18615,992
18627,992
18638,992
18650,992
18661,992
18672,991
18683,991
18696,991
18707,991
18718,991
18729,991
18741,991
18752,990
18764,991
18776,991
18787,991
18798,990
18809,990
18821,990
18833,989
18844,989
18855,989
18867,988
18878,988
18890,988
18902,988
18913,988
18924,988
18935,987
18947,988
18959,987
18970,986
18981,986
18993,986
19004,986
19015,987
19027,987
19039,987
19050,986
19061,986
19073,986
19084,987
19096,986
19107,986
19119,986
19130,986
19141,985
19152,984
19165,984
19176,983
19187,983
19198,983
19210,982
19221,981
19233,981
19245,982
19256,982
19267,981
19278,982
19291,982
19302,980
19313,981
19324,981
19336,979
19347,979
19359,978
19371,978
19382,977
19393,978
19404,979
19416,978
19428,978
19439,979
19450,978
19462,977
19473,978
19484,977
19496,978
19508,978
19519,978
19530,978
19542,977
19553,978
19565,978
19576,978
19588,978
19599,978
19610,977
19622,977
19634,977
19645,978
19656,978
19667,978
19679,977
19691,977
19702,976
19714,976
19725,976
19736,976
19747,974
19760,972
19771,970
19782,969
19793,970
19805,971
19816,971
19828,971
19840,970
19851,970
19862,970
19873,970
19885,969
19897,969
19908,970
19919,971
19931,972
19942,972
19953,972
19965,972
19977,972
19988,973
19999,972
20011,971
20023,971
20034,972
20045,971
20057,972
20068,974
20079,973
20091,973
20103,973
20114,974
20125,974
20136,975
20148,976
20160,978
20171,977
20183,977
20194,979
20205,979
20216,980
20229,979
20240,979
20251,979
20262,980
20274,979
20285,979
20297,979
20308,979
20320,979
20331,978
20342,979
20355,977
20366,977
20377,977
20388,978
20400,978
20411,978
20423,979
20434,978
20446,978
20457,977
20468,977
20480,978
20492,978
20503,979
20514,979
20526,979
20537,978
20548,978
20560,978
20572,978
20583,979
20594,978
20605,978
20617,979
20629,979
20640,979
20652,978
20663,979
20674,979
20685,979
20698,979
20709,978
20720,979
20731,979
20743,979
20755,979
20766,979
20777,978
20789,978
20800,978
20811,979
20824,978
20835,979
20846,979
20857,978
20869,978
20880,978
20892,977
20903,977
20915,977
20926,977
20937,977
20948,977
20961,977
20972,977
20983,977
20995,977
21006,976
21017,976
21029,976
21041,975
21052,975
21063,974
21074,972
21087,971
21098,969
21109,969
21121,969
21132,970
21143,970
21155,971
21167,971
21178,971
21189,972
21200,971
21212,972
21224,972
21235,972
21246,971
21258,971
21269,971
21280,971
21293,971
21304,971
21315,971
21326,971
21338,971
21349,972
21361,970
21372,971
21384,971
21395,971
21406,970
21417,970
21430,970
21441,969
21452,968
21464,968
21475,968
21487,967
21498,968
21510,968
21521,968
21532,968
21543,967
21556,967
21567,967
21578,968
21590,968
21601,967
21612,969
21624,968
21636,968
21647,968
21658,968
21669,967
21681,967
21693,968
21704,968
21715,968
21727,968
21738,968
21749,967
21762,967
21773,967
21784,966
21795,967
21807,967
21819,967
21830,967
21841,966
21853,967
21864,966
21875,966
21888,966
21899,966
21910,966
21921,966
21933,966
21944,966
21956,965
21967,965
21979,966
21990,965
22001,965
22012,965
22025,965
22036,965
22047,965
22059,965
22070,964
22081,964
22093,964
22105,964
22116,964
22127,964
22138,964
22150,963
22162,963
22173,963
22184,963
22196,964
22207,963
22219,963
22231,963
22242,963
22253,963
22264,962
22276,962
22288,962
22299,962
22310,962
22322,963
22333,962
22344,962
22356,962
22368,962
22379,963
22390,961
22402,963
22413,962
22425,963
22436,963
22448,963
22459,964
22470,963
22481,964
22494,964
22505,964
22516,963
22528,963
22539,963
22551,963
22562,964
22574,963
22585,963
22596,964
22607,963
22620,964
22631,964
22642,964
22653,964
22665,964
22676,964
22688,965
22700,964
22711,964
22722,964
22733,964
22745,965
22757,965
22768,965
22779,965
22791,965
22802,965
22813,965
22825,965
22837,964
22848,964
22859,963
22871,963
22882,963
22894,963
22905,963
22917,962
22928,963
22939,963
22951,963
22963,963
22974,963
22985,963
22996,963
23008,963
23020,963
23031,963
23043,963
23054,962
23065,962
23076,962
23089,962
23100,961
23111,962
23122,962
23134,961
23145,961
23157,961
23169,962
23180,961
23191,961
23202,962
23214,961
23226,962
23237,962
23248,962
23260,962
23271,962
23283,962
23294,962
23306,962
23317,962
23328,962
23340,961
23352,961
23363,962
23374,961
23386,962
23397,962
23408,962
23420,961
23432,962
23443,962
23454,961
23465,962
23477,962
23489,962
23500,961
23512,961
23523,961
23534,961
23545,961
23558,961
23569,961
23580,959
23591,961
23603,961
23614,960
23626,960
23638,960
23649,960
23660,960
23671,960
23684,960
23695,960
23706,960
23717,960
23729,960
23740,959
23752,960
23763,960
23775,959
23786,959
23797,959
23809,959
23821,959
23832,959
23843,959
23855,959
23866,959
23877,958
23889,958
23901,959
23912,958
23923,958
23934,958
23946,958
23958,958
23969,958
23981,958
23992,957
24003,958
24015,957
24027,958
24038,958
24049,957
24060,957
24072,957
24084,957
24095,957
24107,958
24118,957
24129,957
24140,957
24153,956
24164,956
24175,956
24186,956
24198,956
24209,955
24221,956
24232,956
24244,956
24255,956
24266,956
24278,956
24290,954
24301,955
24312,955
24324,955
24335,955
24346,955
24358,954
24370,953
24381,955
24392,954
24403,954
24416,953
24427,953
24438,953
24450,953
24461,954
24472,953
24484,953
24496,953
24507,952
24518,952
24529,952
24541,952
24553,952
24564,951
24576,951
24587,951
24598,951
24609,950
24622,950
24633,949
24644,949
24655,949
24667,949
24678,949
24690,948
24701,948
24713,948
24724,947
24735,947
24748,947
24759,947
24770,946
24781,946
24793,945
24804,945
24816,945
24827,945
24839,944
24850,944
24861,944
24872,944
24885,943
24896,943
24907,943
24919,942
24930,942
24941,942
24953,941
24965,941
24976,941
24987,941
24998,940
25010,940
25022,940
25033,940
25044,939
25056,939
