time,value
13387,988
13399,988
13410,987
13422,987
13433,988
13445,988
13456,988
13467,988
13478,988
13491,988
13502,988
13513,988
13524,988
13536,988
13547,987
13559,988
13571,988
13582,988
13593,988
13604,988
13616,988
13628,988
13639,988
13650,987
13662,988
13673,988
13684,988
13697,988
13708,988
13719,988
13730,987
13742,988
13753,988
13765,988
13776,988
13788,987
13799,988
13810,987
13822,987
13834,988
13845,988
13856,988
13868,988
13879,988
13891,987
13902,988
13914,988
13925,988
13936,988
13947,988
13960,987
13971,988
13982,987
13993,988
14005,988
14016,988
14028,988
14040,986
14051,987
14062,988
14073,987
14085,988
14097,987
14108,988
14119,987
14131,988
14142,987
14154,988
14166,988
14177,988
14188,987
14199,987
14211,988
14223,988
14234,988
14245,988
14257,988
14268,987
14279,987
14291,988
14303,988
14314,988
14325,988
14337,988
14348,988
14360,988
14371,988
14383,988
14394,988
14405,988
14416,988
14429,987
14440,988
14451,988
14462,988
14474,988
14485,988
14497,988
14509,988
14520,988
14531,988
14542,988
14555,988
14566,988
14577,988
14588,988
14600,988
14611,988
14623,988
14635,988
14646,988
14657,987
14668,988
14680,988
14692,988
14703,988
14714,988
14726,988
14737,988
14748,988
14760,988
14772,988
14783,988
14794,988
14806,988
14817,987
14829,988
14840,988
14852,988
14863,988
14874,988
14886,988
14898,988
14909,988
14920,987
14931,988
14943,988
14955,988
14966,988
14978,988
14989,987
15000,988
15011,988
15024,988
15035,988
15046,987
15057,988
15069,988
15080,988
15092,988
15104,988
15115,988
15126,988
15137,989
15149,988
15161,988
15172,988
15183,988
15195,988
15206,987
15217,989
15229,987
15241,988
15252,988
15263,988
15275,988
15287,988
15298,988
15309,988
15321,988
15332,988
15343,988
15355,988
15367,987
15378,988
15389,988
15400,988
15412,988
15424,988
15435,989
15447,988
15458,988
15469,988
15480,988
15493,988
15504,988
15515,987
15526,988
15538,987
15549,988
15561,987
15572,988
15584,987
15595,987
15606,987
15619,987
15630,987
15641,986
15652,986
15664,986
15675,986
15687,985
15698,986
15710,985
15721,985
15732,986
15744,984
15756,985
15767,985
15778,985
15790,985
15801,985
15812,986
15824,984
15836,985
15847,985
15858,985
15869,985
15881,986
15893,985
15904,984
15916,984
15927,985
15938,985
15949,984
15962,985
15973,986
15984,985
15995,985
16007,985
16019,985
16030,985
16041,985
16053,985
16064,984
16075,984
16088,985
16099,985
16110,985
16121,984
16133,984
16144,985
16156,984
16167,985
16179,985
16190,985
16201,985
16212,985
16225,985
16236,985
16247,985
16259,985
16270,984
16281,984
16293,984
16305,984
16316,985
16327,985
16338,984
16351,985
16362,983
16373,985
16385,984
16396,984
16407,985
16419,984
16431,984
16442,984
16453,985
16464,984
16476,983
16488,981
16499,979
16510,978
16522,977
16533,978
16544,977
16557,977
16568,977
16579,977
16590,977
16602,976
16613,976
16625,976
16636,975
16648,975
16659,975
16670,975
16681,975
16694,976
16705,975
16716,975
16728,975
16739,976
16751,975
16762,975
16774,974
16785,973
16796,972
16807,972
16820,973
16831,973
16842,975
16854,976
16865,977
16876,976
16888,976
16900,976
16911,975
16922,976
16933,976
16945,976
16957,976
16968,976
16979,976
16991,976
17002,976
17013,976
17026,976
17037,976
17048,976
17059,976
17071,975
17083,975
17094,975
17105,975
17117,975
17128,975
17139,976
17152,975
17163,975
17174,975
17185,975
17197,975
17208,976
17220,974
17231,976
17243,976
17254,976
17265,975
17276,975
17289,976
17300,975
17311,975
17323,975
17334,975
17345,974
17357,974
17369,975
17380,975
17391,975
17402,975
17414,974
17426,975
17437,974
17448,975
17460,975
17471,975
17483,975
17495,975
17506,975
17517,975
17528,975
17540,975
17552,974
17563,974
17574,975
17586,974
17597,975
17608,974
17620,975
17632,975
17643,974
17654,975
17666,974
17677,975
17689,975
17700,975
17712,975
17723,975
17734,975
17745,975
17758,975
17769,975
17780,975
17792,975
17803,975
17815,975
17826,975
17838,975
17849,975
17860,976
17871,975
17884,975
17895,974
17906,975
17917,975
17929,975
17940,974
17952,974
17964,974
17975,974
17986,974
17997,973
18009,974
18021,974
18032,974
18043,974
18055,974
18066,974
18077,973
18089,973
18101,974
18112,974
18123,973
18135,973
18146,973
18158,973
18169,972
18181,972
18192,972
18203,972
18215,973
18227,972
18238,973
18249,973
18260,973
18272,972
18284,972
18295,972
18307,972
18318,971
18329,971
18340,971
18353,970
18364,970
18375,970
18386,970
18398,971
18409,970
18421,971
18433,971
18444,970
18455,971
18466,971
18478,970
18490,970
18501,970
18512,970
18524,970
18535,969
18547,970
18558,969
18570,968
18581,968
18592,968
18604,968
18616,966
18627,967
18638,965
18650,964
18661,964
18672,963
18684,963
18696,963
18707,962
18718,961
18729,959
18741,960
18753,958
18764,958
18776,956
18787,955
18798,955
18809,956
18822,956
18833,955
18844,955
18855,955
18867,953
18878,953
18890,954
18902,954
18913,954
18924,954
18935,954
18948,953
18959,951
18970,951
18981,951
18993,952
19004,951
19016,951
19027,949
19039,948
19050,946
19061,944
19073,944
19085,942
19096,942
19107,943
19119,943
19130,942
19141,941
19153,941
19165,940
19176,940
19187,939
19198,938
19210,938
19222,938
19233,938
19245,939
19256,939
19267,939
19279,939
19291,938
19302,938
19313,940
19324,941
19336,940
19348,939
19359,939
19371,939
19382,938
19393,937
19404,938
19417,937
19428,937
19439,936
19450,934
19462,934
19473,935
19485,935
19496,934
19508,933
19519,933
19530,933
19542,933
19554,931
19565,929
19576,928
19588,928
19599,927
19610,926
19622,924
19634,923
19645,922
19656,921
19667,920
19680,921
19691,921
19702,921
19714,921
19725,920
19736,919
19748,917
19760,914
19771,910
19782,906
19793,904
19805,901
19817,899
19828,900
19840,900
