time,value
57,997
1267,997
1277,997
1288,997
1299,997
1309,996
1319,997
1330,997
1340,996
1350,997
1361,997
1372,997
1382,997
1392,997
1402,997
1414,997
1424,997
1434,997
1444,997
1455,997
1465,997
1476,997
1486,997
1497,997
1507,997
1517,997
1528,997
1539,997
1549,997
1559,997
1569,998
1580,997
1591,998
1601,998
1611,997
1622,998
1632,998
1643,998
1653,998
1664,998
1674,999
1684,999
1694,999
1705,999
1716,999
1726,1000
1736,1000
1746,1000
1758,1000
1768,1000
1778,1000
1788,1000
1799,1000
1809,1000
1820,1001
1830,1000
1841,1000
1851,1000
1861,1000
1872,1001
1883,1001
1893,1001
1903,1001
1913,1001
1925,1001
1935,1001
1945,1001
1955,1001
1966,1001
1977,1001
1987,1002
1997,1001
2008,1001
2018,1002
2029,1001
2039,1002
2050,1001
2060,1002
2070,1001
2081,1001
2092,1001
2102,1001
2112,1001
2122,1002
2134,1001
2144,1000
2154,1001
2164,1002
2174,1001
2186,1001
2196,1001
2206,1001
2217,1001
2229,1001
2240,1001
2251,1001
2263,1001
2275,1001
2286,1000
2297,1001
2309,1000
2320,1001
2331,1000
2343,1000
2355,1000
2366,1000
2377,1001
2388,1000
2400,1000
2412,1000
2423,1001
2435,1000
2446,1001
2457,1000
2468,1000
2481,1000
2492,1000
2503,1001
2514,999
2525,1001
2536,1000
2548,1000
2560,1001
2571,1001
2582,1000
2593,1001
2606,1000
2617,1000
2628,1001
2639,1001
2651,1001
2662,1000
2674,1001
2685,1001
2697,1001
2708,1001
2719,1001
2731,1000
2743,1001
2754,1001
2765,1001
2777,1000
2788,1001
2799,1001
2811,1000
2823,1000
2834,1000
2845,1000
2856,999
2867,1000
2879,1000
2890,999
2900,999
2911,999
2921,998
2932,998
2942,998
2953,997
2963,997
2973,997
2983,996
2995,996
3005,996
3015,995
3025,996
3036,995
3047,996
3057,995
3067,995
3078,995
3088,995
3098,995
3109,995
3120,995
3130,995
3140,995
3150,995
3161,995
3172,995
3182,995
3192,995
3203,994
3213,995
3224,995
3234,995
3245,994
3255,994
3265,994
3275,995
3287,994
3297,995
3307,995
3317,995
3328,995
3338,994
3349,994
3359,994
3369,995
3380,994
3390,994
3401,994
3411,994
3422,994
3432,994
3442,994
3452,994
3464,995
3474,994
3484,994
3494,994
3505,994
3516,994
3526,994
3536,994
3547,993
3557,994
3567,994
3578,993
3589,994
3599,994
3609,994
3619,994
3630,994
3641,994
3651,994
3661,994
3672,994
3682,994
3692,994
3703,993
3714,994
3724,994
3734,994
3744,994
3756,994
3766,995
3776,994
3786,994
3796,995
3807,994
3818,994
3828,993
3838,994
3849,994
3859,993
3869,994
3880,994
3891,994
3901,994
3911,994
3921,994
3933,994
3943,994
3953,994
3963,994
3974,994
3985,995
3995,994
4005,994
4016,994
4026,994
4036,995
4047,994
4058,994
4068,994
4078,994
4088,994
4099,994
4110,994
4120,994
4130,994
4141,994
4151,993
4162,994
4172,994
4183,994
4193,994
4203,993
4213,994
4225,994
4235,994
4245,995
4255,993
4265,994
4276,994
4287,994
4297,994
4307,993
4318,993
4328,994
4338,994
4349,994
4360,994
4370,994
4380,993
4390,995
4402,994
4412,993
4422,994
4432,994
4443,994
4454,995
4464,994
4474,994
4485,995
4495,994
4505,994
4516,994
4527,994
4537,995
4547,994
4557,994
4568,994
4579,994
4589,995
4599,994
4610,994
4620,994
4631,994
4641,994
4652,993
4662,994
4672,994
4682,994
4694,994
4704,994
4714,994
4724,994
4734,994
4745,994
4756,994
4766,994
4776,994
4787,994
4797,994
4807,994
4818,994
4829,994
4839,994
4849,995
4859,995
4871,994
4881,994
4891,994
4901,994
4912,994
4922,994
4933,994
4943,994
4954,994
4964,994
4974,993
4985,994
4996,994
5006,994
5016,994
5026,994
5037,994
5048,994
5058,994
5068,994
5079,994
5089,995
5100,993
5110,994
5121,994
5131,994
5141,994
5151,994
5163,995
5173,994
5183,994
5193,994
5203,993
5214,994
5225,994
5235,994
5245,994
5256,993
5266,995
5276,994
5287,994
5298,994
5308,994
5318,995
5328,994
5340,994
5350,995
5360,994
5370,995
5381,994
5391,994
5402,994
5412,994
5423,994
5433,994
5443,994
5454,995
5465,994
5475,994
5485,995
5495,994
5506,995
5517,994
5527,994
5537,994
5548,995
5558,994
5569,995
5579,995
5590,995
5600,994
5610,995
5620,994
5632,995
5642,995
5652,995
5662,994
5672,994
5683,995
5694,995
5704,995
5714,995
5725,994
5735,995
5746,995
5756,995
5767,995
5777,994
5787,995
5797,995
5809,995
5819,995
5829,994
5839,995
5850,995
5860,995
5871,995
5881,995
5892,996
5902,995
5912,995
5923,995
5934,995
5944,995
5954,995
5964,995
5975,995
5986,996
5996,995
6006,996
6017,995
6027,995
6038,996
6048,996
6059,995
6069,995
6079,995
6089,996
6100,995
