time,value
13447,1004
13459,1003
13472,1003
13485,1003
13497,1004
13509,1004
13521,1003
13535,1003
13547,1004
13559,1004
13572,1004
13584,1004
13597,1003
13609,1003
13622,1003
13634,1004
13646,1004
13659,1003
13672,1004
13684,1002
13697,1004
13709,1003
13721,1004
13734,1003
13747,1004
13759,1003
13771,1004
13784,1003
13797,1004
13809,1003
13821,1004
13834,1003
13846,1004
13858,1004
13872,1003
13884,1003
13896,1004
13908,1004
13921,1004
13934,1004
13946,1004
13959,1003
13971,1004
13983,1004
13997,1004
14009,1004
14021,1003
14033,1004
14046,1003
14058,1004
14071,1003
14084,1003
14096,1003
14108,1004
14120,1004
14134,1004
14146,1004
14158,1004
14171,1003
14183,1004
14196,1004
14209,1004
14221,1003
14233,1004
14245,1003
14258,1004
14271,1004
14283,1004
14296,1004
14308,1003
14320,1004
14333,1004
14346,1004
14358,1004
14370,1004
14383,1003
14396,1004
14408,1003
14420,1004
14433,1003
14445,1004
14457,1004
14471,1004
14483,1004
14495,1004
14508,1003
14520,1004
14533,1005
14545,1004
14558,1004
14570,1004
14582,1004
14596,1004
14608,1005
14620,1004
14632,1004
14645,1004
14657,1004
14670,1004
14683,1004
14695,1005
14707,1004
14720,1004
14733,1004
14745,1004
14757,1005
14770,1004
14782,1004
14795,1004
14808,1004
14820,1004
14832,1005
14844,1005
14857,1004
14870,1004
14882,1004
14895,1005
14907,1004
14919,1005
14932,1005
14945,1004
14957,1005
14969,1004
14982,1004
14995,1004
15007,1004
15020,1004
15032,1004
15044,1004
15056,1005
15070,1004
15082,1004
15094,1004
15107,1004
15119,1004
15132,1004
15144,1004
15157,1004
15169,1004
15181,1004
15195,1004
15207,1004
15219,1004
15232,1004
15244,1004
15256,1004
15269,1003
15282,1004
15294,1004
15306,1004
15319,1003
15332,1004
15344,1003
15356,1003
15369,1004
15381,1004
15394,1004
15407,1003
15419,1004
15431,1003
15443,1004
15456,1004
15469,1003
15481,1004
15494,1003
15506,1004
15518,1003
15532,1004
15544,1003
15556,1003
15568,1003
15581,1004
15594,1003
15606,1004
15619,1003
15631,1003
15643,1003
15655,1004
15669,1003
15681,1003
15693,1003
15706,1003
15718,1004
15731,1004
15744,1004
15756,1003
15768,1003
15780,1004
15794,1004
15806,1004
15818,1004
15831,1003
15843,1003
15855,1004
15868,1004
15881,1004
15893,1004
15905,1003
15918,1004
15931,1004
15943,1004
15955,1003
15968,1003
15980,1003
15993,1003
16006,1003
16018,1004
16030,1003
16043,1003
16055,1003
16068,1003
16080,1003
16093,1004
16105,1003
16117,1003
16131,1004
16143,1004
16155,1003
16167,1004
16180,1003
16193,1003
16205,1004
16218,1002
16230,1004
16242,1003
16254,1003
16268,1003
16280,1003
16292,1003
16305,1003
16317,1003
16330,1003
16343,1003
16355,1003
16367,1003
16379,1003
16393,1003
16405,1003
16417,1003
16430,1003
16442,1003
16454,1003
16467,1002
16480,1003
16492,1003
16504,1003
16517,1003
16530,1002
16542,1003
16555,1002
16567,1004
16579,1002
16592,1003
16605,1002
16617,1003
16629,1003
16642,1003
16654,1003
16667,1002
16679,1003
16692,1003
16704,1003
16716,1002
16730,1003
16742,1003
16754,1003
16766,1003
16779,1003
16792,1003
16804,1003
16817,1003
16829,1002
16841,1003
16854,1003
16867,1002
16879,1003
16891,1002
16904,1003
16916,1002
16929,1003
16942,1002
16954,1003
16966,1002
16978,1003
16992,1003
17004,1003
17016,1003
17029,1002
17041,1003
17053,1003
17067,1003
17079,1003
17091,1003
17103,1003
17116,1003
17129,1003
17141,1003
17154,1003
17166,1002
17178,1003
17191,1002
17204,1003
17216,1003
17228,1003
17241,1003
17253,1002
17266,1003
17278,1001
17291,1003
17303,1002
17315,1003
17329,1002
17341,1004
17353,1002
17366,1003
17378,1003
17391,1003
17403,1003
17416,1002
17428,1003
17440,1002
17453,1003
17466,1002
17478,1002
17490,1003
17503,1003
17515,1003
17528,1002
17541,1002
17553,1002
17565,1003
17577,1002
17591,1002
17603,1002
17615,1002
17628,1002
17640,1003
17652,1002
17666,1002
17678,1002
17690,1002
17702,1002
17715,1002
17728,1002
17740,1002
17753,1002
17765,1002
17777,1002
17790,1003
17803,1002
17815,1002
17827,1002
17840,1002
17852,1002
17865,1001
17878,1002
17890,1002
17902,1002
17914,1002
17928,1002
17940,1001
17952,1002
17965,1002
17977,1001
17990,1002
18002,1001
18015,1002
18027,1002
18039,1002
18052,1002
18065,1001
18077,1002
18089,1002
18102,1002
18114,1002
18127,1003
18140,1002
18152,1002
18164,1002
18177,1002
18190,1002
18202,1002
18214,1002
18227,1002
18239,1002
18251,1002
18265,1002
18277,1002
18289,1002
18301,1002
18314,1002
18327,1002
18339,1001
18352,1002
18364,1001
18376,1002
18390,1001
18402,1002
18414,1002
18426,1002
18439,1002
18451,1002
18464,1002
18477,1002
18489,1002
18501,1002
18513,1002
18527,1002
18539,1002
18551,1002
18564,1001
18576,1002
18589,1002
18601,1002
18614,1002
18626,1002
18638,1002
18651,1002
18664,1002
18676,1002
18689,1002
18701,1002
18713,1002
18726,1002
18739,1002
18751,1001
18763,1002
18776,1001
18789,1002
18801,1002
18813,1002
18826,1002
18838,1002
18850,1001
18864,1001
18876,1002
18888,1002
18900,1002
18913,1002
18926,1002
18938,1002
18951,1002
18963,1002
18975,1002
18989,1002
19001,1002
19013,1002
19025,1002
19038,1002
19050,1002
19063,1001
19076,1002
19088,1001
19100,1002
19112,1001
19126,1002
19138,1002
19150,1002
19163,1002
19175,1002
19188,1001
19201,1002
19213,1002
19225,1002
19237,1002
19250,1002
19263,1001
19275,1002
19288,1002
19300,1002
19312,1002
19325,1002
19338,1001
19350,1002
19362,1002
19375,1002
19388,1002
19400,1001
19412,1002
19425,1002
19437,1002
19449,1002
19463,1001
19475,1001
19487,1002
19500,1001
19512,1001
19525,1002
19537,1002
19550,1001
19562,1002
19574,1002
19588,1002
19600,1001
19612,1001
19624,1002
19637,1002
19649,1002
19662,1002
19675,1002
19687,1001
19699,1002
19712,1002
19725,1001
19737,1002
19749,1002
19762,1002
19774,1002
19787,1001
19800,1002
19812,1001
19824,1002
19836,1001
19849,1002
19862,1002
19874,1002
19887,1002
19899,1002
19911,1002
19924,1002
19937,1001
19949,1002
19961,1001
19974,1002
19987,1002
19999,1002
20012,1002
20024,1002
20036,1002
20048,1002
20062,1002
20074,1002
20086,1002
20099,1002
20111,1002
20124,1002
20136,1002
20149,1001
20161,1002
20173,1001
20187,1002
20199,1002
20211,1002
20224,1002
20236,1002
20248,1002
20261,1002
20274,1003
20286,1002
20298,1003
20311,1002
20324,1003
20336,1002
20348,1003
20361,1002
20373,1002
20386,1002
20399,1003
20411,1002
20423,1003
20435,1002
20448,1002
20461,1001
20473,1002
20486,1002
20498,1002
20510,1002
20524,1002
20536,1001
20548,1002
20560,1001
20573,1002
20586,1002
20598,1002
20611,1003
20623,1002
20635,1003
20647,1002
20661,1001
20673,1001
20685,1001
20698,1001
20710,1001
20723,1001
20736,1001
20748,1001
20760,1002
20772,1002
20786,1002
20798,1002
20810,1002
20823,1002
20835,1002
20847,1002
20860,1001
20873,1001
20885,1002
20897,1001
20910,1001
20923,1001
20935,1001
20947,1001
20960,1001
20972,1001
20985,1002
20998,1002
21010,1002
21022,1001
21035,1002
21047,1002
21060,1001
21072,1002
21085,1002
21097,1002
21109,1002
21123,1002
21135,1002
21147,1002
21159,1002
21172,1002
21185,1002
21197,1001
21210,1002
21222,1001
21234,1002
21246,1002
21260,1000
21272,1001
21284,1001
21297,1002
21309,1001
21322,1002
21335,1002
21347,1002
21359,1001
21371,1002
21385,1002
21397,1002
21409,1002
21422,1002
21434,1001
21446,1002
21459,1002
21472,1002
21484,1002
21496,1002
21509,1001
21522,1002
21534,1002
21547,1002
21559,1002
21571,1002
21584,1002
21597,1001
21609,1002
21621,1001
21634,1002
21646,1001
21659,1002
21671,1002
21684,1002
21696,1002
21708,1002
21722,1002
21734,1002
21746,1002
21758,1002
21771,1003
21784,1002
21796,1002
21809,1003
21821,1002
21833,1002
21846,1002
21859,1002
21871,1002
21883,1003
21896,1002
21908,1002
21921,1002
21934,1002
21946,1003
21958,1002
21970,1002
21984,1003
21996,1003
22008,1002
22021,1002
22033,1002
22045,1002
22059,1003
22071,1002
22083,1003
22095,1002
22108,1002
22121,1002
22133,1002
22146,1002
22158,1002
22170,1003
22183,1002
22196,1003
22208,1002
22220,1002
22233,1002
22245,1002
22258,1002
22270,1002
22283,1002
22295,1002
22307,1002
22321,1002
22333,1002
22345,1001
22358,1002
22370,1002
22383,1002
22395,1002
22408,1002
22420,1003
22432,1003
22445,1003
22458,1002
22470,1002
22482,1001
22495,1001
22507,1002
22520,1001
22533,1002
22545,1001
22557,1001
22569,1002
22583,1002
22595,1002
22607,1002
22620,1001
22632,1002
22644,1002
22658,1001
22670,1001
22682,1001
22694,1001
22707,1001
22720,1002
22732,1001
22745,1002
22757,1001
22769,1001
22782,1002
22795,1001
22807,1002
22819,1002
22832,1001
22844,1002
22857,1002
22870,1002
22882,1002
22894,1002
22906,1001
22920,1002
22932,1002
22944,1002
22957,1002
22969,1002
22982,1001
22994,1002
23007,1002
23019,1002
23031,1002
23044,1000
23057,1001
23069,1001
23081,1001
23094,1001
23106,1001
23119,1001
23132,1002
23144,1002
23156,1001
23169,1001
23182,1001
23194,1001
23206,1001
23219,1001
23231,1001
23243,1001
23257,1002
23269,1001
23281,1002
23293,1001
23306,1002
23319,1001
23331,1002
23344,1001
23356,1002
23368,1001
23382,1001
23394,1001
23406,1001
23418,1002
23431,1001
23443,1001
23456,1001
23469,1001
23481,1001
23493,1001
23505,1001
23519,1001
23531,1001
23543,1001
23556,1002
23568,1002
23581,1002
23593,1000
23606,1001
23618,1002
23630,1001
23643,1002
23656,1001
23668,1002
23681,1002
23693,1002
23705,1002
23718,1001
23731,1002
23743,1001
23755,1001
23768,1001
23781,1002
23793,1002
23805,1001
23818,1001
23830,1002
23842,1002
23856,1001
23868,1001
23880,1001
23892,1001
23905,1002
23918,1001
23930,1002
23943,1001
23955,1001
23967,1002
23981,1002
23993,1001
24005,1002
24017,1001
24030,1001
24042,1002
24055,1002
24068,1001
24080,1002
24092,1001
24104,1001
24118,1001
24130,1000
24142,1001
24155,1001
24167,1001
24180,1001
24193,1001
24205,1001
24217,1001
24229,1001
24242,1002
24255,1001
24267,1002
24280,1002
24292,1002
24304,1001
24317,1002
24330,1002
24342,1002
24354,1001
24367,1001
24380,1001
24392,1002
24404,1001
24417,1002
24429,1001
24441,1001
24455,1002
24467,1001
