time,value
12918,967
12930,967
12941,968
12953,967
12964,967
12976,968
12987,967
12998,968
13009,967
13022,968
13033,967
13044,968
13056,968
13067,968
13078,968
13090,967
13102,967
13113,967
13124,968
13135,967
13148,968
13159,967
13170,966
13181,968
13193,968
13204,968
13216,968
13228,968
13239,967
13250,968
13261,968
13273,968
13285,968
13296,967
13307,968
13319,968
13330,967
13341,968
13353,968
13365,967
13376,967
13387,967
13399,968
13410,968
13422,968
13433,968
13445,968
13456,968
13467,967
13478,968
13491,968
13502,967
13513,968
13524,968
13536,968
13548,968
13559,967
13571,968
13582,968
13593,968
13604,968
13617,968
13628,968
13639,968
13650,968
13662,969
13673,969
13685,969
13697,970
13708,970
13719,970
13730,970
13742,968
13754,969
13765,969
13776,969
13788,969
13799,968
13810,969
13822,968
13834,969
13845,969
13856,969
13868,969
13880,970
13891,970
13902,970
13914,970
13925,970
13936,971
13948,971
13960,971
13971,970
13982,971
13993,971
14005,971
14017,971
14028,971
14040,972
14051,971
14062,972
14073,971
14086,971
14097,971
14108,972
14119,972
14131,971
14142,972
14154,972
14166,972
14177,973
14188,973
14199,972
14211,973
14223,973
14234,972
14245,973
14257,973
14268,973
14280,973
14291,973
14303,974
14314,973
14325,973
14337,974
14349,974
14360,974
14371,974
14383,974
14394,974
14405,974
14417,974
14429,974
14440,974
14451,974
14462,974
14474,974
14486,975
14497,974
14509,975
14520,975
14531,975
14542,976
14555,975
14566,974
14577,975
14588,975
14600,975
14612,975
14623,975
14635,975
14646,975
14657,975
14668,974
14681,975
14692,975
14703,975
14714,975
14726,975
14737,975
14749,975
14760,975
14772,975
14783,974
14794,975
14806,975
14818,975
14829,976
14840,975
14852,975
14863,974
14874,976
14886,974
14898,975
14909,976
14920,975
14931,975
14943,975
14955,976
14966,974
14978,974
14989,975
15000,975
15012,975
15024,975
15035,975
15046,975
15057,975
15069,975
15081,975
15092,975
15104,974
15115,974
15126,974
15137,974
15150,974
15161,974
15172,975
15183,974
15195,974
15206,974
15218,974
15229,974
15241,974
15252,973
15263,973
15275,974
15287,974
15298,973
15309,973
15321,974
15332,973
15344,973
15355,973
15367,972
15378,973
15389,973
15400,972
15413,972
15424,973
15435,972
15447,972
15458,972
15469,973
15481,972
15493,972
15504,972
15515,972
15526,971
15538,971
15550,971
15561,972
15572,972
15584,971
15595,971
15606,971
15619,971
15630,971
15641,971
15652,971
15664,971
15675,971
15687,971
