time,value
1819,986
1829,986
1841,986
1851,986
1861,986
1871,986
1882,986
1893,986
1903,986
1913,986
1924,986
1934,986
1944,986
1955,986
1966,986
1976,987
1986,986
1996,986
2007,986
2018,986
2028,986
2038,986
2049,986
2059,986
2070,986
2080,986
2091,986
2101,986
2111,986
2121,986
2132,986
2143,986
2153,986
2163,987
2173,986
2184,986
2195,986
2205,987
2215,986
2226,985
2236,986
2246,986
2257,986
2268,987
2278,986
2288,987
2298,987
2310,988
2320,988
2330,988
2340,988
2351,988
2361,989
2372,988
2382,989
2393,989
2403,989
2413,989
2424,989
2435,989
2445,989
2455,989
2465,990
2476,989
2487,990
2497,989
2507,990
2518,990
2528,990
2539,989
2549,990
2560,995
2570,995
2580,991
2590,990
2601,991
2612,990
2622,990
2632,990
2642,990
2653,990
2664,991
2674,990
2684,991
2695,991
2705,990
2716,990
2726,990
2737,990
2747,991
2757,990
2767,990
2779,990
2789,990
2799,989
2809,990
2820,990
2831,990
2841,990
2851,990
2862,990
2872,990
2882,990
2893,990
2904,990
2914,990
2924,990
2934,990
2945,990
2956,990
2966,990
2976,989
2987,989
2997,990
3008,990
3018,990
3028,990
3039,990
3049,990
3059,990
3070,990
3081,990
3091,990
3101,990
3111,989
3122,990
3133,990
3143,990
3153,990
3164,990
3174,991
3185,991
3195,990
3206,991
3216,991
3226,991
3236,991
3248,991
3258,990
3268,990
3278,991
3289,991
3300,991
3310,991
3320,991
3331,990
3341,991
3351,991
3362,991
3373,991
3383,991
3393,991
3403,991
3415,991
3425,991
3435,991
3445,991
3456,991
3466,991
3477,991
3487,990
3497,991
3508,991
3518,991
3528,991
3539,991
3550,991
3560,991
3570,991
3580,991
3592,991
3602,992
3612,991
3622,991
3633,991
3643,991
3654,991
3664,990
3675,991
3685,991
3695,991
3705,990
3717,991
3727,990
3737,991
3747,990
3758,991
3769,991
3779,991
3789,991
3800,991
3810,990
3820,990
3831,991
3842,990
3852,991
3862,990
3872,991
3884,991
3894,991
3904,991
3914,991
3924,991
3935,991
3946,991
3956,991
3966,991
3977,990
3987,991
3997,990
4008,990
4019,990
4029,991
4039,991
4049,990
4060,990
4071,990
4081,990
4091,990
4102,990
4112,990
4123,990
4133,990
4144,990
4154,990
4164,990
4174,991
4186,991
4196,991
4206,990
4216,990
4227,991
4238,990
4248,991
4258,990
4269,990
4279,991
4289,990
4300,991
4311,991
4321,990
4331,991
4341,990
4353,990
4363,991
4373,991
4383,990
4393,991
4404,991
4415,991
4425,990
4435,990
4446,991
4456,991
4466,991
4477,991
4488,990
4498,990
4508,990
4518,990
4529,991
4540,991
4550,990
4560,990
4571,991
4581,991
4592,990
4602,991
4613,990
4623,990
4633,990
4643,990
4655,991
4665,991
4675,990
4685,991
4696,991
4706,990
4717,990
4727,991
4738,991
4748,990
4758,991
4769,991
4780,991
4790,990
4800,990
4810,991
4820,990
4832,991
4842,990
4852,991
4862,990
4873,991
4884,990
4894,991
4904,991
4915,990
4925,990
4935,991
4946,990
4957,991
