time,value
9238,317
9248,317
9260,317
9270,317
9280,317
9290,317
9300,317
9311,317
9322,317
9332,317
9342,317
9353,317
9363,317
9373,317
9384,317
9395,317
9405,317
9415,317
9425,317
9437,317
9447,317
9457,317
9467,317
9478,317
9488,317
9499,318
9509,317
9520,317
9530,317
9540,317
9550,317
9562,317
9572,317
9582,317
9592,317
9603,317
9614,317
9624,317
9634,317
9645,317
9655,317
9665,317
9676,317
9687,317
9697,318
9707,317
9717,317
9729,317
9739,317
9749,317
9759,317
9769,317
9780,317
9791,317
9801,317
9811,317
9822,317
9832,317
9842,317
9853,317
9864,317
9874,317
9884,317
9894,317
9906,317
9916,317
9926,317
9936,317
9947,317
9957,317
9968,317
9978,317
9989,317
9999,317
10009,317
10019,317
10031,317
10041,317
10051,317
10061,317
10073,317
10083,317
10093,317
10103,317
10114,317
10125,317
10135,317
10145,317
10156,317
10166,317
10177,317
10187,317
10198,317
10208,317
10218,317
10229,317
10240,318
10250,317
10260,317
10271,317
10281,317
10292,317
10302,317
10312,317
10323,317
10334,317
10344,317
10354,317
10364,317
10376,317
10386,317
10396,317
10406,317
10417,317
10428,317
10438,317
10448,317
10459,317
10470,317
10480,317
10491,317
10503,317
10514,318
10525,318
10537,317
10549,317
10560,317
10571,317
10583,317
10594,317
10606,317
10617,317
10629,317
10640,317
10651,317
10662,317
10675,317
10686,317
10697,317
10708,317
10720,317
10731,317
10743,317
10755,317
10766,317
10777,316
10788,316
10800,316
10812,316
10823,316
10834,316
10846,316
10857,316
10869,316
10881,316
10892,316
10903,316
10914,316
10926,315
10938,315
10949,315
10960,315
10972,315
10983,316
10994,315
11006,315
11018,315
11029,315
11040,315
11052,315
11063,315
11075,315
11086,315
11098,315
11109,315
11120,315
11131,315
11144,315
11155,315
11166,315
11177,314
11189,314
11200,314
11212,314
11224,315
11235,315
11246,315
11257,315
11270,315
11281,315
11292,315
11303,315
11315,315
11326,315
11338,315
11350,315
11361,315
11372,315
11383,315
11395,315
11407,315
11418,315
11429,315
11441,315
11452,315
11463,315
11475,315
11487,315
11498,315
11509,315
11521,315
11532,315
11544,315
11555,315
11567,315
11578,314
11589,315
11601,315
11613,315
11624,315
11635,315
11646,315
11658,315
11670,315
11681,315
11693,315
11704,315
11715,315
11726,315
11739,315
11750,315
11761,314
11772,315
11784,314
11795,315
11807,315
11819,315
11830,315
11841,315
11852,315
11864,315
11876,315
11887,315
11898,315
11910,315
11921,315
11932,315
11944,315
11956,315
11967,315
11978,315
11990,315
12002,315
12013,315
12024,315
12036,315
12047,315
12058,315
12070,315
12082,315
12093,315
12104,315
12115,315
12127,314
12139,315
12150,315
12162,315
12173,315
12184,315
12195,315
12208,315
12219,314
12230,315
12241,315
12253,315
12264,315
12276,315
12288,315
12299,315
12310,314
12321,314
12334,314
12345,314
12356,314
12367,315
12379,315
12390,315
12402,315
12413,315
12425,315
12436,314
12447,314
12459,314
12471,314
12482,315
12493,315
12505,315
12516,315
12527,315
12539,315
12551,315
12562,315
12573,315
12584,314
12596,314
12608,315
12619,315
12631,315
12642,315
12653,314
12664,315
12677,315
12688,315
12699,315
12710,315
12722,315
12734,315
12745,315
12756,315
12768,315
12779,314
12790,315
12803,314
12814,315
12825,315
12836,314
12848,315
12859,315
12871,315
12882,315
12894,315
12905,315
12916,315
12928,315
12940,315
12951,315
12962,315
12974,315
12985,315
12996,315
13008,315
13020,315
13031,315
13042,315
13053,315
13066,315
13077,315
13088,315
13100,315
13111,315
13122,315
13134,315
13146,315
13157,315
13168,315
13179,315
13191,315
13203,315
13214,315
13225,315
13237,315
13248,315
13259,315
13272,315
13283,315
13294,315
13305,315
13317,315
13328,315
13340,315
13351,315
13363,315
13374,315
13385,315
13396,315
13409,315
13420,315
13431,315
13443,315
13454,315
13466,316
13477,315
13489,316
13500,316
13511,315
13522,316
13535,316
13546,315
13557,315
13569,315
13580,315
13591,315
13603,315
13615,315
13626,315
13637,315
13648,315
13660,315
13672,315
13683,315
13694,315
13706,316
13717,315
13728,315
13741,315
13752,315
13763,315
13774,315
13786,315
13798,316
13809,315
13820,315
13832,315
13843,315
13854,315
13867,315
13878,315
13889,315
13900,315
13912,315
13923,315
13935,315
13946,315
13958,315
13969,315
13980,316
13991,315
14004,315
14015,315
14026,315
14038,319
14049,321
14060,322
14072,324
14084,321
14095,319
14106,316
14117,317
14129,317
14141,319
14152,318
14163,319
14175,321
14186,323
14198,321
14210,319
14221,323
14232,324
14243,324
14255,323
14267,324
14278,324
14289,323
14301,323
14312,323
14323,323
14336,322
14347,325
14358,329
14369,328
14381,325
14392,322
14404,324
14415,337
14427,348
14438,335
14449,329
14460,323
14473,320
14484,322
14495,328
14507,328
14518,334
14530,338
14541,344
14553,351
14564,353
14575,354
14586,351
14599,346
14610,347
14621,348
14632,352
14644,357
14655,359
14667,357
14679,361
14690,364
14701,369
14712,378
14724,375
14736,372
14747,372
14758,375
14770,378
14781,379
14792,382
14804,381
14816,378
14827,374
14838,375
14850,378
14861,378
14873,379
14884,382
14896,388
14907,390
14918,382
14930,380
14942,378
14953,382
14964,389
14976,388
14987,387
14999,388
15010,380
15022,385
15033,389
15044,392
15055,394
15068,398
15079,399
15090,400
15101,401
15113,408
15124,409
15136,407
15148,408
15159,408
15170,407
15181,404
15193,404
15205,407
15216,405
15227,404
15239,405
15250,405
15262,407
15273,409
15285,407
15296,408
15307,411
15319,411
15331,410
15342,406
15353,405
15365,407
15376,415
15387,415
15399,417
15411,418
15422,417
15433,415
15444,416
15456,420
15468,421
15479,419
15491,417
15502,417
15513,414
15524,413
15537,415
15548,416
15559,413
15570,412
15582,413
15593,413
15605,414
15617,414
15628,414
15639,414
15650,413
15663,412
15674,413
15685,412
15696,410
15708,409
15719,408
15731,407
15742,407
15754,408
15765,408
15776,407
15788,406
15800,406
15811,407
15822,406
15834,405
15845,405
15856,406
15868,406
15880,407
15891,408
15902,407
15913,408
15925,408
15937,408
15948,406
15960,405
15971,403
15982,401
15994,400
16006,399
16017,398
16028,397
16039,398
16051,398
16063,398
16074,398
16086,398
16097,398
16108,398
16119,397
16132,398
16143,397
16154,397
16165,395
16177,395
16188,395
16200,395
16211,396
16223,397
16234,398
16245,398
16257,398
16269,398
16280,398
16291,397
16303,396
16314,395
16325,395
16337,395
16349,394
16360,394
16371,393
16382,392
16395,391
16406,391
16417,390
16429,391
16440,390
16451,390
16463,390
16475,390
16486,390
16497,391
16508,392
16520,393
16532,393
16543,393
16555,393
16566,392
16577,392
16588,391
16601,391
16612,391
16623,390
16634,390
16646,391
16657,390
16669,391
16680,391
16692,391
16703,391
16714,391
16727,392
16738,392
16749,392
16760,392
16772,392
16783,392
