975,163
986,162
996,162
1006,162
1016,162
1028,162
1038,163
1048,163
1058,164
1069,164
1079,163
1090,159
1100,156
1111,154
1121,157
1131,163
1142,166
1153,166
1163,163
1173,159
1183,156
1193,157
1205,160
1215,164
1225,166
1235,166
1246,164
1256,163
1267,162
1277,162
1288,162
1298,161
1308,159
1319,159
1330,161
1340,163
1350,164
1360,162
1371,159
1382,157
1392,158
1402,160
1413,163
1423,165
1433,164
1444,163
1455,161
1465,160
1475,160
1485,162
1496,163
1507,164
1517,164
1527,163
1538,163
1548,163
1559,163
1569,162
1580,162
1590,162
1600,161
1610,161
1622,163
1632,164
1642,162
1652,159
1662,158
1673,162
1684,168
1694,165
1704,153
1715,145
1725,150
1735,162
1746,170
1757,169
1767,166
1777,164
1787,163
1799,162
1809,164
1819,167
1829,169
1840,166
1850,158
1861,153
1871,158
1882,164
1892,165
1902,164
1912,158
1924,154
1934,157
1944,163
1954,167
1965,167
1975,165
1986,160
1996,155
2007,157
2017,163
2027,167
2038,169
2049,167
2059,162
2069,159
2079,160
2089,162
2101,164
2111,164
2121,162
2131,159
2142,158
2152,159
2163,160
2173,161
2184,161
2194,160
2204,160
2214,161
2226,161
2236,163
2246,163
2256,163
2267,163
2278,162
2288,161
2298,161
2309,163
2319,164
2329,163
2340,163
2351,162
2361,161
2371,159
2381,159
2392,161
2403,162
2413,163
2423,162
2434,161
2444,160
2454,161
2465,161
2476,162
2486,163
2496,164
2506,166
2518,165
2528,164
2538,162
2548,161
2558,161
2569,160
2580,162
2590,163
2600,164
2611,162
2621,160
2631,158
2642,157
2653,159
2663,161
2673,163
2683,164
2694,162
2705,160
2715,159
2725,159
2736,162
2746,165
2757,166
2767,165
2778,162
2788,161
2798,160
2808,161
2820,163
2830,164
2840,163
2850,161
2861,159
2871,158
2882,160
2892,162
2903,164
2913,165
2923,164
2933,161
2945,159
2955,160
2965,162
2975,164
2985,165
2997,164
3007,162
3017,160
3027,159
3038,159
3048,160
3059,162
3069,163
3080,163
3090,161
3100,160
3110,159
3122,160
3132,161
3142,163
3152,165
3163,164
3173,163
3184,161
3194,160
3205,161
3215,162
3225,164
3236,165
3247,164
3257,162
3267,161
3277,160
3288,160
3299,162
3309,164
3319,164
3330,163
3340,161
3350,159
3361,159
3372,160
3382,162
3392,163
3402,163
3412,162
3424,160
3434,159
3444,160
3454,162
3465,164
3476,165
3486,164
3496,162
3507,161
3517,161
3527,161
3538,162
3549,163
3559,163
3569,163
3579,161
3590,160
3601,159
3611,159
3621,161
3632,163
3642,163
3652,162
3663,161
3674,160
3684,160
3694,162
3704,163
3716,164
3726,163
3736,161
3746,160
3757,160
3767,161
3778,162
3788,162
3799,162
3809,160
3819,159
3829,159
3841,160
3851,162
3861,163
3871,164
3881,163
3892,162
3903,162
3913,162
3923,163
3934,164
3944,164
3955,163
3965,162
3976,162
3986,162
3996,162
4006,162
4018,162
4028,162
4038,162
4048,162
4059,161
4069,161
4080,161
4090,162
4101,162
4111,162
4121,161
4131,161
4143,161
4153,161
4163,161
4173,161
4184,161
4195,162
4205,162
4215,161
4226,161
4236,161
4246,161
4257,161
4268,162
4278,162
4288,161
4298,161
4308,161
4320,162
4330,162
4340,163
4350,163
4361,163
4371,163
4382,163
4392,163
4403,163
4413,163
4423,163
4434,162
4445,162
4455,162
4465,161
4475,161
4486,161
4497,161
4507,161
4517,161
4528,161
4538,161
4548,161
4559,161
4570,162
4580,162
4590,163
4600,162
4611,161
4622,160
4632,160
4642,160
4653,160
4663,160
4674,160
4684,160
4695,159
4705,159
4715,160
4725,161
4737,162
4747,163
4757,163
4767,163
4777,164
4788,164
4799,165
4809,165
4819,165
4830,164
4840,163
4850,162
4861,162
4872,161
4882,161
4892,160
4902,160
4914,159
4924,160
4934,160
4944,160
4955,161
4965,162
4976,162
4986,162
4997,163
5007,162
5017,163
5027,163
5039,163
5049,163
5059,164
5069,163
5080,162
5090,161
5101,161
5111,161
5122,162
5132,162
5142,162
5153,161
5164,161
5174,161
5184,161
5194,162
5204,163
5216,163
5226,164
5236,164
5246,164
5257,164
5267,163
5278,164
5288,163
5299,164
5309,162
5319,162
5329,161
5341,161
5351,162
5361,160
5371,161
5382,161
5393,162
5403,164
5413,165
5424,165
5434,166
5444,168
5455,174
5466,179
5476,182
5486,182
5496,181
5507,180
5518,175
5528,173
5538,173
5549,176
5559,176
5569,174
5580,174
5591,183
5601,184
5611,174
5621,163
5633,159
5643,156
5653,154
5663,145
5673,142
5684,140
5695,138
5705,133
5715,129
5726,126
5736,128
5746,133
5757,129
5768,124
5778,121
5788,124
5798,128
5809,132
5820,142
5830,152
5840,162
5851,169
5861,170
5872,170
5882,189
5893,200
5903,203
5913,195
5923,191
5935,179
5945,162
5955,146
5965,133
5976,127
5986,123
5997,118
6007,118
6018,121
6028,126
6038,135
6048,139
6060,137
6070,134
6080,134
6090,136
6100,141
6112,149
6122,155
6132,156
6142,154
6153,144
6163,135
6174,131
6184,131
6195,133
6205,136
6215,136
6225,134
6237,132
6247,127
6257,121
6267,117
6278,117
6288,120
6299,128
6309,137
6320,145
6330,152
6340,155
6351,161
6362,172
6372,179
6382,180
6392,173
6403,161
6414,151
6424,141
6434,129
6445,119
6455,115
6465,114
6476,111
6487,107
6497,107
6507,110
6517,112
6528,114
6539,118
6549,129
6559,141
6569,154
6580,170
6591,183
6601,192
6611,205
6622,211
6632,201
6642,184
6653,162
6664,143
6674,131
6684,128
6694,125
6705,116
6716,107
6726,104
6736,108
6747,112
6757,114
6767,116
6778,123
6789,136
6799,147
6809,155
6819,164
6831,164
6841,159
6851,159
6861,167
6872,172
6882,168
6893,156
6903,145
6914,134
6924,127
6934,123
6944,119
6956,114
6966,112
6976,113
6986,115
6996,116
7007,116
7018,117
7028,124
7038,134
7049,142
7059,148
7070,153
7080,156
7091,158
7101,154
7111,150
7121,144
7133,137
7143,129
7153,126
7163,129
7174,132
7184,134
7195,133
7205,130
7216,134
7226,139
7236,142
7246,142
7258,138
7268,138
7278,141
7288,145
7299,146
7310,143
7320,140
7330,135
7341,130
7351,129
7361,126
7372,170
7383,170
7393,205
7403,195
7413,236
7424,278
7435,327
7445,395
7455,338
7465,187
7476,138
7486,115
7497,90
7507,101
7518,183
7528,219
7538,291
7549,343
7560,319
7570,306
7580,228
7590,192
7601,187
7612,169
7622,153
7632,156
7643,167
7653,178
7663,177
7674,158
7685,147
7695,140
7705,141
7715,139
7726,157
7737,197
7747,238
7757,256
7768,222
7778,175
7789,147
7799,153
7810,157
7820,163
7830,186
7840,210
7852,225
7862,202
7872,168
7882,152
7892,145
7903,132
7914,125
7924,147
7934,160
7945,159
7955,145
7965,131
7976,152
7987,168
7997,222
8007,227
8017,206
8029,215
8039,169
8049,141
8059,111
8070,84
8080,91
8091,99
8101,111
8112,119
8122,132
8132,137
8142,143
8154,147
8164,139
8174,150
8184,146
8195,155
8205,159
8216,192
8226,206
8237,201
8247,179
8257,149
8267,140
8279,127
8289,119
8299,113
8309,113
8320,126
8331,116
8341,133
8351,130
8361,126
8372,116
8382,112
8393,115
8403,125
8414,140
8424,154
8434,162
8444,153
8456,200
8466,225
8476,233
8486,177
8497,185
8507,170
8518,154
8528,141
8539,128
8549,115
8559,103
8570,113
8581,119
8591,127
8601,130
8611,130
8622,121
8633,121
8643,133
8653,142
8664,143
8674,144
8684,147
8695,160
8706,173
8716,178
8726,175
8736,156
8747,161
8758,157
8768,147
8778,139
8788,132
8799,137
8810,131
8820,127
8830,125
8841,122
8851,118
8861,115
8872,120
8883,129
8893,139
8903,148
8913,151
8924,149
8935,141
8945,136
8955,145
8966,174
8976,179
8986,163
8997,152
9008,144
9018,138
9028,134
9038,112
9050,125
9060,135
9070,138
9080,139
9091,138
9101,131
9112,127
9122,130
9133,131
9143,134
9153,141
9163,149
9175,163
9185,172
9195,167
9205,156
9216,177
9226,185
9237,181
9247,169
9257,157
9268,148
9278,143
9289,139
9299,135
9310,131
9320,127
9330,127
9340,122
9352,122
9362,129
9372,138
9382,145
9393,148
9403,145
9414,146
9424,155
9435,163
9445,170
9455,173
9465,170
9477,164
9487,160
9497,157
9507,147
9518,122
9529,132
9539,142
9549,142
9560,136
9570,130
9580,123
9591,121
9602,122
9612,125
9622,131
9632,137
9643,142
