1046,92
1056,90
1068,88
1078,86
1088,85
1098,88
1108,88
1119,91
1130,90
1140,91
1150,88
1161,86
1171,86
1181,87
1191,88
1203,92
1213,93
1223,92
1233,91
1244,89
1254,89
1265,88
1275,89
1286,89
1296,89
1306,90
1316,89
1328,89
1338,89
1348,89
1358,88
1369,87
1379,87
1389,89
1400,91
1411,92
1421,92
1431,91
1441,89
1452,88
1463,87
1473,88
1483,89
1494,91
1504,91
1514,90
1524,89
1536,88
1546,87
1556,87
1566,88
1576,89
1587,89
1598,89
1608,89
1618,88
1629,87
1639,88
1649,89
1660,89
1671,90
1681,90
1691,90
1701,90
1712,90
1722,90
1733,90
1743,89
1754,89
1764,89
1774,89
1784,89
1796,90
1806,90
1816,90
1826,88
1837,86
1847,87
1858,88
1868,89
1879,91
1889,92
1899,92
1909,90
1920,88
1931,87
1941,88
1951,90
1961,91
1972,92
1982,91
1993,89
2003,87
2014,86
2024,86
2034,86
2044,88
2056,89
2066,90
2076,89
2086,88
2097,88
2107,87
2117,89
2128,90
2139,91
2149,92
2159,91
2169,91
2180,90
2191,89
2201,89
2211,89
2222,89
2232,89
2242,89
2253,88
2264,87
2274,87
2284,87
2294,87
2305,88
2315,88
2326,88
2336,88
2347,89
2357,89
2367,90
2377,91
2388,91
2399,90
2409,89
2419,88
2429,88
2440,89
2451,89
2461,89
2471,89
2482,89
2492,89
2502,89
2513,88
2524,88
2534,89
2544,90
2554,90
2565,91
2575,90
2586,89
2596,89
2607,89
2617,89
2627,89
2637,89
2649,89
2659,89
2669,89
2679,88
2690,88
2700,87
2710,87
2721,88
2732,89
2742,89
2752,90
2762,89
2772,89
2784,89
2794,88
2804,89
2814,89
2825,89
2835,89
2846,89
2856,89
2867,89
2877,89
2887,90
2897,90
2908,90
2919,90
2929,89
2939,89
2950,88
2960,89
2970,89
2981,89
2992,88
3002,88
3012,88
3022,88
3033,88
3044,89
3054,89
3064,89
3075,89
3085,88
3095,88
3106,89
3117,89
3127,89
3137,89
3147,90
3158,89
3168,89
3179,89
3189,89
3200,89
3210,89
3220,89
3230,90
3241,89
3252,89
3262,88
3272,87
3282,88
3293,89
3303,89
3314,90
3324,89
3335,89
3345,89
3355,88
3365,89
3377,89
3387,89
3397,90
3407,89
3418,89
3428,89
3439,89
3449,89
3460,89
3470,89
3480,90
3490,90
3501,89
3512,89
3522,89
3532,89
3543,88
3553,88
3563,88
3574,89
3585,89
3595,90
3605,89
3615,89
3625,89
3637,90
3647,90
3657,90
3667,90
3678,89
3688,89
3699,88
3709,88
3720,87
3730,87
3740,86
3750,86
3761,86
3772,86
3782,87
3792,88
3803,89
3813,90
3823,91
3834,91
3845,91
3855,91
3865,91
3875,91
3886,91
3897,91
3907,90
3917,89
3928,88
3938,88
3948,87
3958,87
3970,87
3980,88
3990,88
4000,88
4011,88
4021,88
4032,89
4042,89
4052,89
4063,90
4073,90
4083,90
4094,89
4105,88
4115,88
4125,88
4135,88
4146,88
4156,88
4167,88
4177,88
4188,88
4198,88
4208,88
4218,89
4230,89
4240,89
4250,89
4260,89
4271,89
4281,90
4292,90
4302,90
4313,90
4323,89
4333,89
4343,89
4354,89
4365,90
4375,91
4385,91
4396,90
4406,89
4416,89
4427,88
4438,88
4448,88
4458,88
4468,87
4478,87
4490,87
4500,86
4510,86
4520,87
4531,88
4541,89
4551,91
4562,91
4573,91
4583,90
4593,90
4603,90
4614,93
4625,91
4635,89
4645,87
4656,85
4666,81
4676,78
4687,73
4698,75
4708,79
4718,80
4728,78
4739,73
4749,72
4760,72
4770,73
4781,75
4791,77
4801,80
4811,82
4823,83
4833,82
4843,81
4853,81
4864,83
4874,82
4885,81
4895,81
4905,83
4916,82
4926,80
4936,76
4946,74
4958,74
4968,74
4978,75
4988,75
4999,75
5009,75
5020,73
5030,73
5041,74
5051,75
5061,77
5071,78
5083,79
5093,80
5103,80
5113,80
5124,78
5134,76
5144,76
5155,76
5166,74
5176,73
5186,72
5196,71
5207,71
5218,71
5228,69
5238,68
5249,68
5259,68
5269,70
5280,71
5291,71
5301,72
5311,73
5321,73
5331,74
5342,74
5353,75
5363,76
5373,77
5384,76
5394,75
5404,74
5415,73
5426,71
5436,70
5446,69
5456,68
5467,68
5478,68
5488,68
5498,68
5509,68
5519,69
5529,70
5539,72
5551,74
5561,76
5571,78
5581,80
5592,82
5602,83
5613,83
5623,82
5634,80
5644,77
5654,74
5664,71
5676,68
5686,65
5696,63
5706,60
5716,59
5727,59
5738,61
5748,63
5758,65
5769,65
5779,67
5789,73
5799,82
5811,88
5821,91
5831,90
5841,89
5852,87
5862,84
5873,79
5883,74
5894,70
5904,67
5914,65
5924,64
5936,63
5946,62
5956,61
5966,61
5977,62
5987,63
5997,63
6008,65
6019,68
6029,73
6039,80
6049,87
6060,89
6071,106
6081,120
6091,136
6102,134
6112,128
6122,102
6133,123
6144,100
6154,126
6164,139
6174,130
6185,104
6196,82
6206,69
6216,64
6226,65
6237,62
6247,104
6258,145
6268,159
6279,158
6289,132
6299,110
6310,102
6321,100
6331,116
6341,126
6351,128
6362,120
6373,109
6383,94
6393,103
6404,104
6414,107
6424,109
6435,105
6446,103
6456,88
6466,77
6476,69
6487,67
6498,61
6508,59
6518,68
6529,90
6539,107
6549,106
6560,94
6571,66
6581,73
6591,73
6601,70
6611,70
6622,76
6633,77
6643,77
6653,75
6664,73
6674,68
6684,65
6695,66
6706,68
6716,76
6726,80
6736,93
6747,93
6758,86
6768,76
6778,64
6789,60
6799,61
6809,64
6819,70
6831,77
6841,81
6851,79
6861,69
6872,65
6882,68
6893,67
6903,63
6914,71
6924,73
6934,73
6944,73
6956,73
6966,71
6976,69
6986,69
6996,70
7007,72
7017,73
7028,79
7038,83
7049,85
7059,79
7069,76
7079,74
7091,74
7101,76
7111,81
7121,87
7132,90
7142,93
7153,83
7163,77
7174,84
7184,95
7194,103
7204,101
7216,105
7226,106
7236,102
7246,99
7257,98
7267,97
7278,95
7288,91
7299,89
7309,88
7319,82
7329,77
7340,76
7351,78
7361,82
7371,85
7382,86
7392,87
7402,89
7413,94
7424,98
7434,104
7444,106
7454,102
7464,96
7476,96
7486,97
7496,96
7506,97
7517,94
7527,88
7538,83
7548,80
7559,78
7569,78
7579,81
7589,85
7600,85
7611,87
7621,87
7631,85
7642,87
7652,96
7662,99
7673,100
7684,102
7694,103
7704,101
7714,102
7725,100
7736,97
7746,94
7756,91
7767,90
7777,89
7787,89
7798,83
7809,76
7819,80
7829,80
7839,79
7849,82
7861,85
7871,86
7881,89
7891,94
7902,95
7912,101
7923,105
7933,103
7944,104
7954,102
7964,100
7974,100
7986,96
7996,91
8006,87
8016,86
8027,85
8037,84
8048,83
8058,82
8069,82
8079,82
8089,84
8099,86
8110,87
8121,89
8131,91
8141,93
8152,95
8162,97
8172,99
8183,99
8194,99
8204,97
8214,95
8224,93
8235,92
8246,91
8256,89
8266,87
8276,84
8287,83
8297,82
8307,82
8318,83
8329,85
8339,86
8349,88
8359,89
8370,90
8381,93
8391,95
8401,98
8412,99
8422,99
8432,99
8443,98
8454,96
8464,95
8474,94
8484,92
8495,91
8505,88
8516,87
8526,85
8537,84
8547,85
8557,84
8567,83
8579,85
8589,87
8599,90
8609,92
8620,91
8630,92
8641,96
8651,100
8662,104
8672,104
8682,101
8692,96
8704,98
8714,101
8724,102
8734,99
8744,97
8755,94
8766,93
8776,92
8786,89
8797,87
8807,85
8817,86
8827,85
8839,85
8849,83
8859,85
8869,89
8880,90
8890,93
8901,96
8911,98
8922,98
8932,96
8942,94
8952,95
8964,97
8974,97
8984,95
8994,90
9005,87
9015,89
9026,89
9036,88
9047,87
9057,86
9067,87
9077,88
9088,88
9099,89
9109,92
9119,94
9129,96
9140,98
9150,100
9161,100
9171,98
9182,95
9192,93
9202,93
9212,92
9224,91
9234,88
9244,86
9254,87
9265,87
9275,86
9285,86
9296,88
9307,90
9317,91
9327,92
9337,94
9348,97
9359,103
9369,237
9379,224
9390,244
9400,319
9410,394
9421,426
9432,414
9442,359
9452,326
9462,225
9474,198
9484,241
9494,272
9504,269
9515,299
9525,311
9536,342
9546,355
9556,347
9567,359
9577,403
9587,401
9598,407
9609,363
9619,382
9629,494
9639,531
9651,571
9661,607
9671,575
9681,595
9692,599
9702,638
9713,678
9723,715
9734,723
9744,737
9754,729
9764,730
9776,712
9786,718
9796,730
9806,726
9817,711
9827,728
9838,736
9848,731
9859,713
9869,722
9879,746
9890,747
9901,754
9911,780
9921,808
9931,822
9942,828
9953,839
9963,840
9973,844
9984,852
9994,868
10004,873
10015,871
10025,876
10036,885
10046,896
10056,905
10067,910
10078,913
10088,911
10098,913
10109,915
10120,917
10130,921
10140,923
10150,928
10162,931
10172,936
10182,939
10192,943
10203,945
10214,946
10224,949
10234,949
10245,949
10255,948
10266,950
10276,950
10287,953
10297,955
10307,957
10318,959
10329,959
10339,960
10349,962
10359,963
10371,965
10381,966
10391,967
10401,966
10413,966
10423,965
10433,966
10443,966
10454,967
10465,968
10475,967
10485,968
10496,970
10506,972
10517,972
10527,973
10537,973
10548,973
10558,973
10569,974
10579,975
10590,976
10600,976
10611,978
10622,979
10634,979
10645,979
10656,978
10668,977
10680,978
10691,979
10702,979
10714,980
10725,981
10736,983
10748,984
10760,984
10771,985
10782,985
10793,985
10805,984
10817,984
10828,984
10840,984
10851,983
10862,982
10873,981
10886,980
10897,980
10908,978
10919,978
10931,979
10943,981
10954,982
10966,984
10977,984
10988,983
10999,982
11012,982
11023,982
11034,982
11045,983
11057,984
11068,985
11080,986
11091,987
11103,987
11114,987
11125,987
11137,986
11149,985
11160,984
11171,983
11183,982
11194,981
11205,981
11217,981
11229,979
11240,979
11251,978
11262,976
11274,975
11286,974
11297,973
11309,972
11320,971
11331,971
11343,970
11355,968
11366,968
11377,968
11388,968
11400,966
11412,964
11423,961
11435,959
11446,956
11457,952
11468,948
11481,936
11492,931
11503,924
11514,906
11526,901
11537,888
11549,866
11560,856
11572,858
11583,857
11594,863
11606,856
11618,847
11629,833
11640,822
11652,809
11663,799
11675,794
11686,786
11698,770
11709,764
11720,738
11731,707
11744,690
11755,670
11766,661
11778,656
11789,655
11800,649
11812,644
11824,648
11835,619
11846,589
11857,567
11869,524
11881,528
11892,501
11904,500
11915,482
11926,458
11937,446
11950,439
11961,428
11972,415
11983,396
11995,376
12006,376
12018,373
12029,361
12041,348
12052,339
12063,339
12076,337
12087,339
12098,330
12109,326
12121,322
12132,321
12144,311
12155,305
12167,312
12178,314
12189,295
12200,296
12213,300
12224,294
12235,286
12247,278
12258,280
12269,276
12281,280
12293,282
12304,280
12315,275
12326,274
12338,274
12350,272
12361,270
12372,269
12384,268
12395,262
12407,262
12419,270
12430,272
12441,273
12452,274
12464,268
12476,262
12487,261
12498,259
12510,257
12521,255
12532,258
12545,260
12556,256
12567,251
12578,248
12590,249
12601,251
12613,251
12624,251
12636,252
12647,252
12658,254
12669,253
12682,253
12693,255
12704,257
12716,257
12727,256
12738,255
12750,254
12762,255
12773,254
12784,254
12795,255
12808,255
12819,257
12830,260
12841,261
12853,262
12864,262
12876,263
12888,265
12899,266
12910,267
12921,268
12933,270
12945,273
12956,273
12967,273
12979,273
12990,273
13001,273
13014,273
13025,272
13036,270
13047,269
13059,269
13070,269
13082,269
13093,271
13105,271
13116,271
13127,270
13139,269
13151,269
13162,269
13173,269
13185,269
13196,270
13208,270
13219,270
13231,271
13242,272
13253,274
13264,275
13277,277
13288,277
13299,278
13310,278
13322,279
13333,280
13345,281
13357,282
13368,284
13379,284
13390,283
13402,283
13414,283
13425,282
13436,282
13448,282
13459,282
13470,283
13483,283
13494,284
13505,284
13516,285
13528,286
13540,286
13551,286
13562,286
13574,285
13585,285
13596,285
13608,285
13620,286
13631,286
13642,286
13654,287
13665,289
13677,289
13688,290
13700,290
13711,290
13722,291
13733,291
13746,291
13757,292
13768,292
13779,292
13791,292
13802,293
13814,294
13826,294
13837,295
13848,295
13859,295
13872,295
13883,295
13894,295
13905,295
13917,295
13928,295
13940,296
13952,297
13963,297
13974,298
13985,298
13997,298
14009,299
14020,299
14031,299
14043,299
14054,299
14065,299
14077,299
14089,299
14100,299
14111,300
14123,300
14134,301
14146,301
14157,302
14169,303
14180,304
14191,305
14202,306
14215,307
14226,307
14237,308
14248,308
14260,309
14272,310
14283,310
14295,310
14306,310
14317,310
14328,311
14341,311
14352,310
14363,310
14374,310
14386,310
14397,311
14409,311
14420,312
14432,312
14443,313
14454,313
14466,313
14478,313
14489,313
14500,313
14512,313
14523,313
14534,312
14546,312
14558,312
14569,312
14580,312
14592,312
14604,313
14615,313
14626,313
14638,314
14649,314
14660,315
14672,315
14684,315
14695,315
14706,315
14717,315
14729,316
14741,316
14752,316
14764,317
14775,317
14786,317
14797,317
14810,318
14821,318
14832,318
14843,318
14855,318
14866,318
14878,318
14889,318
14901,318
14912,319
14923,319
14935,319
14947,319
14958,319
14969,319
14981,320
14992,320
15004,320
15015,320
15027,320
15038,320
15049,321
15060,321
15073,321
15084,321
15095,322
15107,322
15118,322
15129,322
15141,322
15153,322
15164,322
15175,323
15186,323
15198,323
15210,323
15221,323
15233,323
15244,323
15255,323
15266,323
15279,324
15290,324
15301,324
15312,324
15324,324
15336,324
15347,324
15358,324
15370,324
15381,324
15392,324
15405,325
15416,325
15427,325
15438,325
15450,325
15461,325
15473,326
15484,326
15496,326
15507,326
15518,326
15529,326
15542,326
15553,326
15564,326
15576,326
15587,326
15598,326
15610,326
15622,326
15633,326
15644,326
15655,326
15667,326
15679,327
15690,327
15702,327
15713,327
15724,327
15736,327
15748,327
15759,327
15770,327
15781,327
15793,327
15805,327
15816,327
15827,327
15839,328
15850,328
15861,328
15874,328
15885,328
15896,328
15907,328
15919,328
15930,328
15942,328
15953,328
15965,329
15976,329
15987,329
15998,329
16011,329
16022,328
16033,328
16045,328
16056,328
16068,328
16079,328
16091,328
16102,328
16113,328
16124,328
16137,328
16148,328
16159,328
16171,328
16182,328
16193,328
16205,328
16217,328
16228,328
16239,328
16250,328
16262,328
16274,328
16285,328
16296,328
16308,328
16319,328
16330,328
16343,328
16354,328
