,1002
4315,1002
4326,1002
4337,1002
4349,1002
4361,1002
4372,1002
4383,1002
4395,1002
4406,1002
4418,1002
4429,1002
4441,1002
4452,1002
4463,1002
4474,1002
4487,1002
4498,1001
4509,1002
4520,1002
4532,1002
4544,1002
4555,1001
4567,1002
4578,1002
4589,1003
4600,1002
4613,1002
4624,1002
4635,1002
4646,1002
4658,1002
4669,1003
4681,1002
4692,1002
4704,1002
4715,1003
4726,1002
4738,1003
4750,1003
4761,1002
4772,1002
4784,1002
4795,1003
4806,1001
4818,1003
4830,1003
4841,1002
4852,1002
4864,1002
4876,1002
4887,1002
4898,1003
4910,1003
4921,1002
4932,1002
4944,1002
4956,1003
4967,1002
4978,1003
4989,1002
5001,1002
5013,1002
5024,1002
5036,1002
5047,1002
5058,1002
5069,1003
5082,1002
5093,1002
5104,1002
5115,1001
5127,1002
5138,1002
5150,1002
5161,1002
5173,1002
5184,1003
5195,1001
5207,1002
5219,1002
5230,1002
5241,1002
5253,1002
5264,1002
5276,1002
5287,1003
5299,1002
5310,1002
5321,1002
5332,1002
5345,1001
5356,1003
5367,1002
5379,1002
5390,1002
5401,1002
5413,1002
5425,1001
5436,1002
5447,1002
5458,1002
5470,1002
5482,1002
5493,1002
5505,1002
5516,1002
5527,1002
5538,1002
5551,1002
5562,1002
5573,1003
5584,1002
5596,1002
5608,1002
5619,1002
5630,1002
5642,1002
5653,1002
5664,1002
5677,1002
5688,1002
5699,1002
5710,1002
5722,1002
5733,1001
5745,1002
5756,1002
5768,1002
5779,1002
5790,1002
5801,1002
5814,1001
5825,1002
5836,1002
5848,1002
5859,1002
5870,1002
5882,1002
5894,1002
5905,1002
5916,1002
5927,1002
5939,1002
5951,1002
5962,1002
5974,1002
5985,1002
5996,1002
6008,1002
6020,1002
6031,1002
6042,1001
6053,1002
6065,1002
6077,1002
6088,1002
6099,1002
6111,1002
6122,1002
6133,1001
6146,1002
6157,1002
6168,1002
6179,1002
6191,1001
6202,1002
6214,1002
6225,1002
6237,1002
6248,1002
6259,1002
6270,1001
6283,1002
6294,1002
6305,1002
6317,1002
6328,1002
6340,1002
6351,1002
6363,1001
6374,1002
6385,1002
6396,1002
6409,1002
6420,1002
6431,1001
6443,1002
6454,1002
6465,1001
6477,1002
6489,1002
6500,1002
6511,1001
6522,1002
6534,1001
6546,1001
6557,1001
6568,1002
6580,1002
6591,1001
6602,1001
6615,1001
6626,1001
6637,1001
6648,1001
6660,1000
6671,1001
6683,1000
6694,1000
6706,1001
6717,1000
6728,1000
6740,1000
6752,1001
6763,1000
6774,1000
6786,1000
6797,1000
6809,1000
6820,1000
6832,1000
6843,1000
6854,1000
6865,1000
6878,1000
6889,999
6899,1000
6910,1000
6922,1000
6933,1000
6945,1001
6957,1000
6968,1000
6979,1000
6990,1000
7002,999
7013,1000
7024,999
7034,999
7045,1000
7056,1000
7067,1000
7079,999
7090,1000
7101,1000
7112,1000
7123,1000
7135,1000
7147,1000
7158,1000
7170,1000
7181,1000
7192,1000
7203,1000
7216,1000
7227,1000
7238,1000
7249,1000
7261,1000
7273,1000
7284,1000
7296,1000
7307,1000
7318,1000
7329,1000
7342,999
7352,1000
7363,1000
7374,999
7385,1000
7396,999
7407,1000
7418,1000
7430,1000
7441,1000
7452,1000
7463,1000
7476,1000
7487,1000
7498,1000
7510,1001
7521,1000
7532,1000
7544,1000
7556,1000
7567,1000
7578,999
7588,1000
7600,1000
7612,1000
7623,1000
7634,1000
7646,1000
7657,999
7667,1000
7680,1000
7691,1000
7702,1000
7713,999
7724,1000
7735,1000
7747,1000
7758,1000
7770,1000
7781,1000
7792,999
7803,1000
7815,1000
7826,1000
7837,1000
7848,999
7859,1000
7871,999
7881,1000
7892,1000
7904,999
7914,999
7924,999
7936,999
7946,1000
7957,1000
7968,999
7979,1000
7990,1000
8001,999
8012,999
8023,1000
8034,1000
8045,1000
8056,1000
8068,1000
8080,1000
8091,999
8101,999
8112,1000
8123,1000
8134,1000
8146,1000
8158,999
8168,1000
8179,999
8189,999
8201,1000
8212,1000
8223,1000
8235,1000
8246,1000
8257,1000
8268,1000
8281,1000
8292,1000
8303,1000
8314,999
8325,1000
8337,1000
8348,1000
8359,1000
8371,1000
8382,1000
8393,1000
8406,1000
8417,1000
8428,1000
8439,1000
8451,1000
8462,1000
8474,1000
8485,1000
8497,999
8507,1000
8518,1000
8529,1000
8542,1000
8553,1000
8564,1000
8576,1000
8587,1000
8598,1000
8610,1000
8622,1000
8633,1000
8644,1000
8655,1000
8667,1000
8679,999
8689,999
8699,1000
8711,1000
8722,999
8732,999
8743,1000
8755,1000
8766,1000
8777,1000
8788,999
8799,999
8810,999
8820,1000
8832,1000
8843,999
8853,999
8863,1000
8876,1000
8887,999
8897,999
8907,999
8918,999
8928,999
8939,1000
8950,999
8961,1000
8972,999
8982,999
8992,999
9004,1000
9015,999
9025,999
9035,999
9046,1000
9057,1000
9069,999
9079,999
9090,999
9100,1000
9111,1000
9122,1000
9134,999
9145,999
9155,1000
9166,999
9177,999
9187,999
9198,999
9208,1000
9220,999
9230,1000
9241,998
9251,999
9262,999
9273,999
9283,999
9293,999
9304,999
9314,999
9325,1000
9336,999
9347,999
9357,999
9367,999
9377,999
9388,1000
9399,1000
9411,1000
9422,999
9433,999
9443,999
9453,999
9464,999
9475,999
9485,1000
9496,1000
9507,1000
9519,1000
9530,1000
9542,998
9552,1000
9564,1000
9575,1000
9586,1001
9597,1000
9610,1001
9621,1001
9632,1001
9644,1000
9655,1001
9666,1001
9678,1001
9690,1001
9701,1001
9712,1001
9723,1002
9736,1002
9747,1001
9758,1002
9769,1002
9781,1002
9792,1002
9804,1002
9816,1002
9827,1003
9838,1002
9849,1002
9861,1002
9873,1002
9884,1002
9895,1003
9907,1002
9918,1002
9929,1002
9942,1002
9953,1001
9964,1002
9975,1002
9987,1002
9998,1002
10010,1002
10022,1001
10035,1002
10047,1002
10059,1001
10073,1002
10085,1002
10097,1001
10109,1002
10122,1001
10135,1001
10147,1002
10160,1000
10172,1001
10184,1002
10196,1001
10210,1001
10222,1001
10234,1001
10247,1001
10259,1001
10272,1001
10285,1001
10297,1001
10309,1001
10321,1001
10335,1002
10347,1002
10359,1002
10372,1002
10384,1002
10396,1002
10409,1002
10422,1003
10434,1003
10446,1003
10459,1003
10472,1003
10484,1003
10497,1003
10509,1003
10521,1003
10534,1003
10547,1004
10559,1003
10571,1003
10584,1003
10596,1004
10609,1003
10621,1003
10634,1002
10646,1004
10658,1003
10672,1003
10684,1003
10696,1003
10708,1004
10721,1003
10734,1003
10746,1003
10759,1004
10771,1004
10783,1004
10796,1004
10809,1004
10821,1004
10833,1004
10846,1003
10858,1004
10871,1003
10884,1004
10896,1003
10908,1004
10920,1003
10934,1004
10946,1003
10958,1003
10971,1003
10983,1003
10995,1003
11009,1003
11021,1003
11033,1003
11045,1003
11058,1003
11071,1003
11083,1003
11096,1003
11108,1002
11120,1004
11133,1002
11146,1004
11158,1003
11170,1003
11183,1003
11195,1003
11208,1004
11220,1003
11233,1003
11245,1003
11257,1004
11271,1004
11283,1004
11295,1004
11308,1004
11320,1004
11333,1004
11345,1004
11358,1004
11370,1003
11382,1004
11395,1004
11408,1004
11420,1005
11432,1005
11445,1005
11457,1004
11470,1005
11483,1004
11495,1005
11507,1005
11520,1005
11533,1005
11545,1005
11557,1005
11570,1005
11582,1005
11594,1005
11608,1004
11620,1005
11632,1005
11644,1005
11657,1005
11670,1005
11682,1005
11695,1005
11707,1005
11719,1005
11732,1005
11745,1005
11757,1005
11769,1004
11782,1004
11794,1005
11807,1004
11820,1004
11832,1004
11844,1003
11856,1004
11870,1004
11882,1004
11894,1004
11907,1003
11919,1004
11932,1004
11944,1003
11957,1004
11969,1003
11981,1003
11994,1003
12007,1003
12019,1003
12032,1003
12044,1002
12056,1002
12069,1002
12082,1001
12094,1001
12106,1001
12119,1001
12132,1001
12144,1001
12156,1001
12169,1001
12181,1001
12193,1001
12207,1001
12219,1001
12231,1001
12243,1002
12256,1002
12269,1002
12281,1002
12294,1002
12306,1003
12318,1002
12332,1003
12344,1003
12356,1003
12368,1002
12381,1003
12393,1003
12406,1003
12419,1003
12431,1002
12443,1002
12455,1002
12469,1001
12481,1001
12493,1001
12506,1000
12518,1000
12531,999
12542,999
12554,999
12565,998
12576,998
12588,998
12600,998
12611,998
12622,997
12634,998
12645,997
12656,997
12668,998
12680,997
12691,996
12702,997
12713,997
12725,997
12737,997
12748,997
12760,997
12771,996
12782,997
12793,997
12806,997
12817,997
12828,996
12839,997
12851,997
12863,997
12874,997
12886,997
12897,997
12908,997
12919,996
12932,997
12943,997
12954,996
12965,996
12977,996
12988,996
13000,995
13011,996
13023,996
13034,996
13045,996
13057,996
13069,996
13080,996
13091,996
13103,996
13114,996
13125,996
13137,997
13149,997
13160,996
13171,997
13182,997
13194,996
13206,997
13217,998
13229,996
13240,998
13251,998
13263,998
13275,998
13286,999
13297,999
13308,998
13320,1000
13333,1000
13345,1000
13358,1000
13370,1001
13382,1001
13395,1001
13408,1002
13420,1001
13432,1002
13445,1002
13457,1002
13470,1002
13483,1002
13495,1002
13507,1002
13519,1003
13533,1003
13545,1003
13557,1003
13570,1003
13582,1003
13595,1004
13607,1004
13620,1004
13632,1004
13644,1004
13657,1004
13670,1004
13682,1004
13694,1005
13707,1005
13719,1005
13732,1005
13745,1004
13757,1005
13769,1005
13782,1005
13795,1005
13807,1005
13819,1005
13832,1005
13844,1004
13856,1004
13870,1004
13882,1004
13894,1004
13906,1005
13919,1004
13932,1005
13944,1004
13957,1005
13969,1005
13981,1004
13995,1005
14007,1006
14019,1005
14031,1005
14044,1005
14056,1005
14069,1006
14082,1006
14094,1005
14106,1006
14118,1006
14132,1005
14144,1006
14156,1005
14169,1005
14181,1004
14194,1004
14206,1003
14219,1003
14231,1004
14243,1003
14256,1002
14269,1003
14281,1002
14294,1003
14306,1003
14318,1003
14331,1003
14344,1003
14356,1003
14368,1003
14381,1004
14394,1004
14406,1004
14418,1004
14431,1005
14443,1004
14455,1005
14469,1005
14481,1005
14493,1005
14505,1004
14518,1004
14531,1004
14543,1004
14556,1004
14568,1004
14580,1003
14594,1003
14606,1004
14618,1003
14630,1003
14643,1003
14655,1003
14668,1002
14681,1003
14693,1001
14705,1003
14717,1003
14731,1002
14743,1002
14755,1002
14768,1003
14780,1002
14793,1002
14806,1002
14818,1002
14830,1002
14842,1001
14855,1002
14868,1001
14880,1001
14893,1001
14905,1001
14917,1001
14930,999
14942,1000
14954,1000
14966,1000
14979,1000
14991,1000
15004,999
15015,1000
15028,999
15039,999
15050,999
15063,999
15074,998
15085,999
15096,999
15108,999
15119,998
15131,998
15142,998
15154,998
15165,998
15176,998
15187,998
15200,998
15211,998
15222,997
15234,997
15245,998
15256,998
15268,998
15280,998
15291,998
15302,998
15313,999
15326,998
15337,998
15348,998
15360,998
15371,998
15382,998
15394,998
15406,998
15417,998
15428,998
15439,998
15451,998
15463,998
15474,998
15485,998
15497,998
15508,998
15519,998
15532,997
15543,998
15554,998
15565,998
15577,998
15588,998
15600,998
15611,997
15623,998
15634,998
15645,998
15656,998
15669,998
15680,998
15691,998
15703,998
15714,997
15726,997
15737,998
15749,998
15760,998
15771,998
15782,998
15795,998
15806,998
15817,998
15828,998
15840,998
15851,999
15863,998
15875,998
15886,998
15897,998
15908,999
15920,997
15932,998
15943,999
15954,998
15966,998
15977,998
15988,999
16001,998
16012,999
16023,999
16034,999
16046,998
16058,999
16069,999
16080,999
16092,999
Valve opened
16117,999
16130,999
16141,999
16152,999
16163,999
16175,999
16186,999
16198,999
16209,999
16221,999
16232,999
16243,999
16254,998
16267,999
16278,999
16289,999
16301,998
16312,999
16323,999
16335,998
16347,998
16358,999
16369,998
16380,998
16393,999
16404,999
16415,998
16427,997
16438,998
16449,998
16461,998
16473,998
16484,998
16495,999
16506,998
16518,998
16530,998
16541,998
16552,999
16564,998
16575,998
16586,998
16599,998
16610,998
16621,998
16632,999
16644,999
16655,998
16667,999
16678,999
16690,999
16701,999
16712,999
16724,999
16736,999
16747,1000
16759,1000
16772,1000
16784,1000
16797,1001
16809,1001
16822,1002
16834,1002
16846,1002
16860,1001
16872,1001
16884,1001
16897,1002
16909,1001
16921,1002
16934,1002
16947,1002
16959,1001
16971,1001
16984,1000
16997,999
17008,998
17019,997
17031,996
17042,997
17053,996
17065,996
17077,996
17088,996
17099,994
17111,995
17122,995
17134,995
17145,994
17157,994
17168,994
17179,994
17191,994
17203,993
17214,994
17225,994
17236,994
17248,994
17260,994
17271,993
17283,993
17294,994
17305,993
17316,993
17329,994
17340,993
17351,993
17362,993
17374,993
17385,994
17397,994
17409,993
17420,993
17431,994
17442,993
17454,994
17466,994
17477,994
17488,993
17500,993
17511,993
17523,993
17534,993
17546,994
17557,993
17568,993
17580,994
17592,993
17603,994
17614,994
17626,994
17637,993
17648,994
17660,994
17672,994
17683,994
17694,995
17705,994
17717,994
17729,995
17740,994
17752,994
17763,994
17774,994
17785,994
17798,995
17809,995
17820,994
17831,995
17843,994
17854,995
17866,995
17878,995
17889,995
17900,994
17911,995
17924,994
17935,995
17946,994
17957,995
17969,995
17980,995
17992,995
18003,995
18015,995
18026,995
18037,995
18049,995
18061,995
18072,995
18083,995
18095,994
18106,995
18117,994
18129,995
18141,995
18152,995
18163,995
18174,994
18186,995
18198,995
18209,995
18221,995
18232,995
18243,995
18255,995
18267,995
18278,995
18289,996
18300,995
18312,995
18324,995
18335,995
18347,995
18358,995
18369,995
18380,995
18393,995
18404,994
18415,995
18426,995
18438,996
18449,995
18461,995
18472,995
18484,995
18495,995
18506,995
18518,996
18530,995
18541,995
18552,995
18564,995
18575,996
18586,995
18598,995
18610,995
18621,995
18632,995
18643,995
18656,995
18667,995
18678,995
18690,995
18701,995
18712,995
18724,995
18736,995
18747,995
18758,995
18769,996
18781,995
18793,995
18804,995
18816,995
18827,995
18838,995
18849,996
18862,996
18873,995
18884,995
18895,995
18907,995
18918,995
18930,995
18941,994
18953,995
18964,995
18975,995
18988,996
18999,995
19010,995
19021,994
19033,995
19044,995
19056,995
19067,995
19079,995
19090,995
19101,995
19112,995
19125,995
19136,996
19147,995
19159,995
19170,994
19181,995
19193,995
19205,995
19216,995
19227,995
19238,995
19250,995
19262,995
19273,995
19284,995
19296,995
19307,995
19318,996
19331,995
19342,995
19353,995
19364,995
19376,996
19388,995
19399,995
19410,995
19422,995
19433,995
19444,996
19457,995
19468,995
19479,995
19490,995
19502,995
19513,995
19525,995
19536,995
19548,995
19559,995
19570,995
19581,995
19594,995
19605,995
19616,995
19628,995
19639,995
19650,995
19662,995
19674,996
19685,996
19696,995
19707,995
19720,995
19731,995
19742,995
19753,995
19765,995
19776,995
19788,994
19800,995
19811,994
19822,995
19833,995
19845,995
19857,995
19868,995
19879,995
19891,995
19902,995
19913,994
19926,995
19937,995
19948,995
19959,995
19971,995
19982,995
19994,995
20005,995
20017,994
20028,995
20039,995
20050,995
20063,995
20074,994
20085,995
20097,995
20108,995
20120,995
20131,995
20143,995
20154,995
20165,995
20176,995
20189,995
20200,995
20211,995
20222,995
20234,995
20245,994
20257,995
20269,995
20280,995
20291,995
20302,995
20314,995
20326,994
20337,995
20348,995
20360,995
20371,995
20382,995
20395,995
20406,994
20417,995
20428,995
20440,995
20452,995
20463,995
20474,995
20486,995
20497,995
20508,995
20520,995
20532,995
20543,994
20554,994
20566,995
20577,995
20589,995
20600,995
20612,995
20623,995
20634,995
20645,995
20658,994
20669,995
20680,995
20691,995
20703,995
20714,994
20726,995
20738,995
20749,995
20760,995
20771,995
20783,995
20795,995
20806,995
20817,995
20829,995
20840,994
20852,995
20864,994
20875,995
20886,995
20897,995
20909,995
20921,994
20932,995
20943,994
20955,995
20966,995
20977,995
20989,994
21001,995
21012,994
21023,995
21035,995
21046,995
21058,994
21069,995
21081,995
21092,995
21103,995
21114,995
21127,994
21138,995
21149,995
21160,995
21172,994
21184,995
21195,995
21207,995
21218,995
21229,995
21240,995
21253,995
21264,995
21275,995
21286,995
21298,995
21309,995
21321,995
21332,995
21344,995
21355,995
21366,996
21378,995
21390,995
21401,994
21412,995
21424,995
21435,995
21446,995
21458,995
21470,995
21481,995
21492,995
21504,995
21515,995
21527,995
21538,995
21550,995
21561,995
21572,995
21584,995
21596,995
21607,995
21618,995
21629,995
21641,995
21653,995
21664,995
21676,996
21687,995
21698,995
21709,996
21722,995
21733,995
21744,995
21755,995
21767,995
21778,995
21790,994
21801,995
21813,994
21824,995
21835,995
21847,995
21859,995
21870,995
21881,995
21893,995
21904,995
21916,995
21927,995
21939,994
21950,995
21961,995
21972,995
21985,995
21996,995
22007,995
22019,995
22030,995
22041,995
22053,996
22065,995
22076,995
22087,996
22098,995
22110,996
22122,996
22133,996
22145,995
22156,995
22167,995
22178,996
22191,995
22202,996
22213,996
22224,996
22236,996
22247,995
22259,996
22270,996
22282,996
22293,996
22304,996
22317,996
22328,995
22339,996
22350,996
22362,996
22373,996
22385,996
22396,996
22408,996
22419,996
22430,996
22441,996
22454,996
22465,996
22476,995
22488,996
22499,996
22510,996
22522,996
22534,996
22545,995
22556,995
22567,996
22579,995
22591,996
22602,996
22614,996
22625,996
22636,995
22648,996
22660,995
22671,996
22682,996
22693,996
22705,996
22717,996
22728,996
22739,996
22751,996
22762,996
22773,996
22786,995
22797,996
22808,996
22819,996
22831,996
22842,995
22854,996
22865,996
22877,996
22888,996
22899,996
22910,996
22923,996
22934,996
22945,996
22957,996
22968,996
22979,996
22991,995
23003,996
23014,996
23025,996
23036,996
23049,996
23060,996
23071,996
23083,996
23094,996
23105,996
23117,996
23129,996
23140,996
23151,996
23162,996
23174,996
23186,996
23197,996
23208,996
23220,996
23231,996
23242,996
23255,996
23266,996
23277,996
23288,996
23300,996
23311,996
23323,996
23334,996
23346,996
23357,996
23368,996
23380,996
23392,996
23403,996
23414,996
23426,996
23437,996
23449,996
23460,996
23472,996
23483,995
23494,996
23505,996
23518,996
23529,996
23540,996
23552,996
23563,996
23574,996
23586,996
23598,996
23609,996
23620,996
23631,995
23643,996
23655,996
23666,996
23677,996
23689,996
23700,996
23711,995
23724,996
23735,996
23746,996
23757,996
23769,995
23781,996
23792,996
23803,995
23815,995
23826,996
23837,996
23849,996
23861,995
23872,996
23883,996
23895,996
23906,996
23918,996
23929,996
23941,996
23952,995
23963,996
23974,996
23987,996
23998,996
24009,995
24020,995
24032,996
24043,996
24055,996
24067,996
24078,996
24089,995
24100,995
24113,995
24124,995
24135,996
24146,995
24158,995
24169,994
24181,995
24193,996
24204,996
24215,996
24226,997
24238,998
24250,998
24261,999
24272,999
24284,999
24295,999
24306,1000
24320,1000
24332,1000
24344,1000
24356,1000
24369,1001
24382,1001
24394,1001
24407,1000
24419,1002
24431,1001
24444,1002
24457,1002
24469,1003
24481,1003
24494,1003
24506,1003
24519,1002
24531,1003
24544,1002
24556,1001
24568,1002
24582,1001
24594,1001
24606,1001
24619,1001
24631,1001
24644,1000
24656,1001
24669,1000
24681,1001
24693,1001
24706,1001
24719,1000
24731,1000
24743,1001
24756,1000
24768,1000
24781,1000
24794,1000
24806,1000
24818,1000
24830,999
24842,998
24854,998
24865,999
24877,999
24888,999
24899,998
24911,998
24923,998
24934,999
24945,998
24956,998
24968,998
24980,998
24991,998
25003,998
25014,998
25025,998
25036,998
25049,998
25060,998
25071,997
25082,998
25094,998
25105,998
25117,998
25128,998
25140,998
25151,998
25162,998
25174,998
25186,998
25197,998
25208,998
25220,998
25231,998
25242,998
25254,998
25266,998
25277,998
25288,998
25299,998
25312,998
25323,998
25334,998
25346,998
25357,998
25368,998
25380,997
25392,997
25403,998
25414,998
25425,998
25437,998
25449,998
25460,997
25472,998
25483,998
25494,998
25505,998
25518,998
25529,997
25540,998
25551,998
25563,998
25574,998
25586,997
25597,998
25609,997
25620,998
25631,998
25644,998
25655,998
25666,998
25677,998
25689,998
25700,998
25712,998
25723,998
25735,998
25746,998
25757,997
25768,998
25781,998
25792,998
25803,997
25815,998
25826,998
25837,998
25849,998
25861,998
25872,998
25883,998
25894,998
25906,998
25918,998
25929,998
25940,998
25952,998
25963,998
25974,998
25987,998
25998,998
26009,998
26020,998
26032,998
26044,998
26055,998
26066,997
26078,998
26089,998
26100,998
26113,998
26124,998
26135,998
26146,998
26158,999
26169,998
26181,998
26192,998
26204,998
26215,998
26226,998
26237,999
26250,998
26261,998
26272,998
26284,998
26295,998
26306,998
26318,998
26330,998
26341,998
26352,998
26363,998
26376,997
26387,999
26398,998
26409,998
26421,998
26432,998
26444,998
26456,998
26467,998
26478,999
26489,999
26501,998
26513,999
26524,998
26535,998
26547,998
26558,998
26569,998
26582,998
26593,998
26604,998
26615,998
26627,998
26638,998
26650,998
26661,998
26673,999
26684,998
26695,998
26706,998
26719,999
26730,999
26741,998
26753,998
26764,998
26776,999
26787,998
26799,998
26810,999
26821,999
26832,998
26845,999
26856,999
26867,999
26878,998
26890,999
26901,999
26913,999
26925,999
26936,999
26947,999
26958,999
26970,999
26982,999
26993,998
27004,999
27016,999
27027,999
27038,998
27051,999
27062,999
27073,999
27084,999
27096,998
27108,998
27119,999
27130,998
27142,999
27153,999
27164,999
27176,998
27188,999
27199,998
27210,999
27222,998
27233,999
27245,999
27256,999
27268,998
27279,998
27290,998
27301,998
27314,999
27325,999
27336,998
27347,998
27359,998
27370,998
27382,998
27394,998
27405,999
27416,998
27427,998
27439,999
27451,998
27462,999
27473,999
27485,998
27496,998
27508,998
27520,999
27531,998
27542,999
27553,998
27565,999
27577,998
27588,999
27599,998
27611,999
27622,999
27633,999
27645,998
27657,999
27668,999
27679,998
27691,999
27702,998
27714,998
27725,999
27737,999
27748,999
27759,998
27770,999
27783,999
27794,999
27805,999
27816,999
27828,999
27840,999
27851,999
27863,999
27874,999
27885,998
27896,998
27909,998
27920,999
27931,999
27942,999
27954,999
27965,999
27977,999
27988,998
28000,999
28011,999
28022,999
28034,999
28046,999
28057,999
28068,999
28080,999
28091,999
28102,999
28114,999
28126,999
28137,999
28148,1000
28161,1000
28174,1000
28186,1001
28198,1001
28211,1002
28223,1002
28235,1002
28249,1002
28261,1003
28273,1003
28285,1003
28298,1004
28311,1003
28323,1004
28336,1003
28348,1004
28360,1003
28374,1004
28386,1004
28398,1004
28410,1003
28423,1002
28435,1001
28448,1000
28461,999
28472,998
28483,997
28494,997
28507,996
28518,995
28529,996
28540,995
28552,995
28563,995
28575,995
28587,995
28598,995
28609,995
28620,995
28632,994
28644,995
28655,995
28666,994
28678,994
28689,994
28700,994
28712,994
28724,994
28735,994
28746,994
28758,994
28769,994
28781,993
28792,993
28804,993
28815,993
28826,993
28838,993
28850,993
28861,993
28872,993
28883,993
28895,993
28907,992
28918,993
28930,992
28941,993
28952,993
28963,992
28976,992
28987,993
28998,992
29009,992
29021,992
29032,992
29044,993
29056,992
29067,992
29078,991
29089,992
29101,992
29113,992
29124,992
29135,992
29147,992
29158,992
29169,992
29181,992
29193,992
29204,991
29215,992
29227,992
29239,992
29250,992
29261,992
29273,992
29284,991
29295,992
29307,992
29319,992
29330,992
29341,992
29352,992
29364,992
29376,993
29387,992
29399,992
29410,992
29421,992
29432,992
29445,993
29456,992
29467,992
29478,992
29490,992
29501,992
29513,991
29524,992
29536,993
29547,992
29558,992
29571,992
29582,993
29593,992
29604,993
29616,992
29627,992
29639,993
29650,993
29662,992
29673,992
29684,993
29696,992
29708,992
29719,992
29730,992
29742,991
29753,992
29764,992
29776,992
29788,992
29799,992
29810,992
29821,991
29833,992
29845,992
29856,992
29868,992
29879,992
29890,992
29901,992
29914,992
29925,992
29936,992
29947,992
29959,991
29971,991
29982,992
29993,992
30005,991
30016,992
30027,992
30040,992
30051,991
30062,992
30073,992
30085,992
30096,992
30108,992
30119,992
30131,992
30142,992
30153,991
30164,992
30177,992
30188,992
30199,991
30211,992
30222,992
30233,992
30245,992
30257,992
30268,992
30279,991
30290,993
30303,992
30314,992
30325,992
30337,992
30348,992
30359,992
30371,991
30383,992
30394,992
30405,992
30416,992
30428,992
30440,991
30451,992
30462,992
30474,992
30485,991
30496,992
30509,991
30520,991
30531,991
30542,991
30554,990
30565,990
30577,991
30588,990
30600,991
30611,991
30622,990
30633,991
30646,990
30657,990
30668,990
30680,990
30691,990
30703,990
30714,990
30726,990
30737,989
30748,990
30759,990
30772,990
30783,990
30794,990
30806,990
30817,989
30828,990
30840,990
30852,990
30863,989
30874,990
30885,990
30897,989
30909,990
30920,990
30931,990
30943,990
30954,990
30965,990
30978,990
30989,990
31000,990
31011,989
31023,989
31035,990
31046,988
31057,989
31069,989
31080,990
31091,989
31104,989
31115,990
31126,989
31137,989
31149,989
31160,990
31172,989
31183,990
31195,990
31206,989
31217,989
31228,989
31241,989
31252,990
31263,990
31275,989
31286,989
31297,989
31309,989
31321,989
31332,989
31343,990
31354,989
31366,989
31378,988
31389,989
31400,989
31412,989
31423,989
31435,989
31447,989
31458,989
31469,989
31480,989
31492,989
31504,989
31515,989
31526,988
31538,989
31549,988
31560,989
31572,989
31584,988
31595,989
31606,988
31618,988
31629,988
31641,988
31652,988
31664,988
31675,988
31686,988
31697,989
31710,988
31721,988
31732,988
31744,988
31755,988
31767,988
31778,988
31790,988
31801,988
31812,987
31823,987
31836,988
31847,988
31858,988
