,1006
11486,1006
11498,1007
11510,1006
11523,1007
11536,1006
11548,1007
11560,1006
11573,1006
11585,1006
11598,1006
11611,1006
11623,1006
11635,1006
11648,1006
11660,1006
11673,1007
11685,1006
11698,1006
11710,1006
11722,1006
11736,1005
11748,1006
11760,1006
11772,1006
11785,1005
11798,1006
11810,1006
11823,1006
11835,1006
11847,1006
11859,1006
11873,1006
11885,1006
11897,1006
11910,1007
11922,1007
11935,1006
11948,1006
11960,1006
11972,1006
11984,1006
11998,1006
12010,1006
12022,1007
12035,1006
12047,1006
12059,1007
12072,1006
12085,1006
12097,1007
12109,1007
12122,1006
12135,1006
12147,1006
12160,1007
12172,1006
12184,1006
12197,1006
12210,1006
12222,1006
12234,1006
12247,1007
12259,1006
12272,1007
12284,1006
12297,1007
12309,1007
12321,1006
12335,1006
12347,1006
12359,1007
12371,1006
12384,1007
12397,1006
12409,1006
12422,1006
12434,1006
12446,1006
12459,1006
12472,1006
12484,1006
12496,1006
12509,1006
12521,1006
12534,1005
12547,1006
12559,1006
12571,1006
12583,1006
12597,1006
12609,1006
Valve opened
12636,1007
12648,1007
12660,1007
12674,1006
12686,1006
12698,1007
12710,1007
12723,1006
12736,1006
12748,1006
12761,1006
12773,1006
12785,1006
12798,1006
12811,1006
12823,1006
12835,1007
12848,1006
12860,1007
12873,1005
12886,1007
12898,1006
12910,1007
12922,1006
12936,1006
12948,1007
12960,1006
12973,1006
12985,1006
12998,1006
13010,1006
13023,1007
13035,1007
13047,1007
13060,1007
13073,1006
13085,1006
13097,1007
13110,1006
13122,1006
13135,1007
13148,1006
13160,1006
13172,1006
13185,1007
13198,1006
13210,1006
13222,1007
13235,1006
13247,1006
13259,1006
13273,1006
13285,1005
13297,1006
13309,1006
13322,1006
13335,1006
13347,1006
13360,1006
13372,1006
13384,1007
13398,1006
13410,1007
13422,1006
13434,1007
13447,1007
13459,1006
13472,1006
13485,1007
13497,1005
13509,1007
13521,1006
13535,1006
13547,1006
13559,1006
13572,1006
13584,1006
13597,1006
13609,1006
13622,1006
13634,1006
13646,1005
13659,1006
13672,1006
13684,1006
13697,1006
13709,1007
13721,1007
13734,1006
13747,1006
13759,1006
13771,1006
13784,1006
13797,1007
13809,1006
13821,1006
13834,1006
13846,1006
13858,1006
13872,1006
13884,1007
13896,1006
13908,1006
13921,1006
13934,1007
13946,1006
13959,1007
13971,1007
13983,1006
13997,1006
14009,1006
14021,1006
14033,1005
14046,1006
14058,1006
14071,1006
14084,1006
14096,1006
14108,1006
14120,1006
14134,1007
14146,1006
14158,1007
14171,1006
14183,1007
14196,1006
14209,1006
14221,1006
14233,1006
14245,1007
14258,1006
14271,1006
14283,1006
14296,1006
14308,1006
14320,1006
14333,1006
14346,1006
14358,1006
14370,1006
14383,1006
14396,1006
14408,1007
14420,1005
14433,1007
14445,1006
14457,1006
14471,1005
14483,1006
14495,1007
14508,1006
14520,1007
14533,1006
14545,1007
14558,1006
14570,1007
14582,1006
14596,1006
14608,1006
14620,1006
14632,1006
14645,1006
14657,1007
14670,1006
14683,1006
14695,1006
14707,1007
14720,1006
14733,1006
14745,1006
14757,1007
14770,1006
14782,1007
14795,1006
14808,1005
14820,1006
14832,1006
14844,1006
14857,1006
14870,1006
14882,1006
14895,1006
14907,1007
14919,1006
14932,1007
14945,1006
14957,1006
14969,1007
14982,1007
14995,1006
15007,1007
15020,1006
15032,1006
15044,1006
15056,1006
15070,1006
15082,1006
15094,1006
15107,1006
15119,1006
15132,1006
15144,1006
15157,1006
15169,1006
15181,1006
15195,1006
15207,1006
15219,1006
15232,1006
15244,1006
15256,1006
15269,1005
15282,1006
15294,1007
15306,1006
15319,1006
15332,1007
15344,1007
15356,1006
15369,1007
15381,1006
15394,1006
15407,1006
15419,1006
15431,1006
15443,1006
15456,1007
15469,1006
15481,1006
15494,1006
15506,1006
15518,1006
15532,1006
15544,1007
15556,1006
15568,1006
15581,1006
15594,1006
15606,1006
15619,1006
15631,1006
15643,1006
15655,1006
15669,1006
15681,1006
15693,1006
15706,1006
15718,1006
15731,1006
15744,1005
15756,1006
15768,1006
15780,1006
15794,1006
15806,1005
15818,1006
15831,1006
15843,1006
15855,1006
15868,1006
15881,1005
15893,1006
15905,1006
15918,1006
15931,1006
15943,1005
15955,1006
15968,1005
15980,1006
15993,1006
16006,1006
16018,1005
16030,1006
16043,1005
16055,1006
16068,1005
16080,1006
16093,1006
16105,1005
16117,1005
16131,1006
16143,1006
16155,1005
16167,1006
16180,1006
16193,1006
16205,1005
16218,1005
16230,1006
16242,1006
16254,1006
16268,1005
16280,1005
16292,1005
16305,1005
16317,1006
16330,1006
16343,1005
16355,1005
16367,1005
16379,1005
16393,1005
16405,1005
16417,1005
16430,1005
16442,1006
16454,1005
16467,1005
16480,1005
16492,1005
16504,1005
16517,1006
16530,1006
16542,1006
16555,1005
16567,1005
16579,1005
16592,1006
16605,1005
16617,1006
16629,1005
16642,1006
16654,1005
16667,1006
16679,1006
16692,1005
16704,1005
16716,1005
16730,1005
16742,1005
16754,1005
16766,1005
16779,1005
16792,1005
16804,1006
16817,1005
16829,1006
16841,1004
16854,1005
16867,1005
16879,1006
16891,1006
16904,1005
16916,1005
16929,1005
16942,1006
16954,1005
16966,1005
16978,1006
16992,1005
17004,1006
17016,1006
17029,1006
17041,1006
17053,1005
17067,1005
17079,1006
17091,1006
17103,1005
17116,1005
17129,1005
17141,1005
17154,1005
17166,1005
17178,1005
17191,1005
17204,1005
17216,1006
17228,1005
17241,1005
17253,1005
17266,1005
17278,1006
17291,1005
17303,1006
17315,1005
17329,1005
17341,1005
17353,1005
17366,1006
17378,1005
17391,1005
17403,1005
17416,1006
17428,1006
17440,1006
17453,1005
17466,1005
17478,1005
17490,1005
17503,1006
17515,1005
17528,1006
17541,1005
17553,1005
17565,1005
17577,1006
17591,1005
17603,1005
17615,1005
17628,1005
17640,1005
17652,1006
17666,1005
17678,1006
17690,1005
17702,1006
17715,1005
17728,1006
17740,1005
17753,1006
17765,1006
17777,1006
17790,1005
17803,1006
17815,1005
17827,1005
17840,1006
17852,1006
17865,1005
17878,1005
17890,1005
17902,1004
17914,1006
17928,1005
17940,1006
17952,1005
17965,1005
17977,1005
17990,1005
18002,1006
18015,1005
18027,1005
18039,1006
18052,1006
18065,1005
18077,1005
18089,1005
18102,1005
18114,1005
18127,1005
18140,1006
18152,1005
18164,1006
18177,1005
18190,1006
18202,1006
18214,1006
18227,1005
18239,1005
18251,1006
18265,1004
18277,1005
18289,1004
18301,1005
18314,1005
18327,1006
18339,1005
18352,1006
18364,1005
18376,1006
18390,1005
18402,1005
18414,1006
18426,1006
18439,1006
18451,1005
18464,1005
18477,1006
18489,1005
18501,1006
18513,1005
18527,1006
18539,1006
18551,1006
18564,1006
18576,1006
18589,1005
18601,1006
18614,1006
18626,1005
18638,1006
18651,1005
18664,1006
18676,1004
18689,1005
18701,1005
18713,1006
18726,1006
18739,1006
18751,1005
18763,1006
18776,1006
18789,1005
18801,1005
18813,1006
18826,1006
18838,1006
18850,1005
18864,1005
18876,1005
18888,1005
18900,1005
18913,1005
18926,1005
18938,1006
18951,1005
18963,1005
18975,1004
18989,1005
19001,1005
19013,1005
19025,1005
19038,1004
19050,1004
19063,1003
19076,1003
19088,1003
19100,1003
19112,1003
19126,1003
19138,1003
19150,1003
19163,1003
19175,1002
19188,1002
19201,1002
19213,1002
19225,1002
19237,1002
19250,1002
19263,1002
19275,1002
19288,1002
19300,1003
19312,1002
19325,1003
19338,1002
19350,1002
19362,1002
19375,1002
19388,1002
19400,1002
19412,1002
19425,1001
19437,1002
19449,1001
19463,1002
19475,1001
19487,1002
19500,1002
19512,1002
19525,1002
19537,1002
19550,1002
19562,1002
19574,1002
19588,1002
19600,1002
19612,1002
19624,1001
19637,1001
19649,1002
19662,1001
19675,1001
19687,1002
19699,1001
19712,1002
19725,1001
19737,1002
19749,1001
19762,1001
19774,1001
19787,1001
19800,1001
19812,1000
19824,1001
19836,1000
19849,1000
19862,999
19873,1000
19886,1000
19898,1000
19910,1000
19923,1000
19936,1000
19948,1000
19960,1000
19973,1000
19986,1000
19998,999
20009,1000
20022,1000
20034,999
20045,999
20058,999
20069,999
20080,999
20091,999
20103,998
20114,999
20126,999
20137,999
20149,999
20160,998
20171,999
20183,998
20195,998
20206,998
20217,999
20229,999
20240,998
20252,998
20263,998
20275,998
20286,998
20297,998
20308,999
20321,997
20332,998
20343,998
20355,998
20366,998
20377,998
20389,998
20401,997
20412,998
20423,998
20434,998
20446,998
20458,998
20469,997
20481,998
20492,998
20503,997
20514,997
20527,998
20538,997
20549,998
20560,998
20572,998
20583,998
20595,998
20606,998
20618,998
20629,998
20640,998
20653,997
20664,998
20675,997
20686,997
20698,998
20709,998
20721,997
20732,997
20744,997
20755,997
20766,998
20777,998
20790,998
20801,998
20812,997
20824,997
20835,997
20846,997
20858,997
20870,996
20881,996
20892,995
20903,995
20915,996
20927,996
20938,996
20950,996
20961,996
20972,996
20984,995
20996,996
21007,996
21018,996
21029,996
21041,997
21053,996
21064,997
21075,997
21087,996
21098,996
21109,996
21122,995
21133,996
21144,996
21155,996
21167,996
21178,996
21190,995
21201,996
21213,995
21224,995
21235,995
21246,996
21259,996
21270,995
21281,995
21293,995
21304,995
21315,995
21327,994
21339,996
21350,995
21361,995
21372,996
21385,995
21396,995
21407,996
21419,996
21430,996
21441,996
21453,996
21465,995
21476,995
21487,995
21498,995
21510,995
21522,994
21533,993
21544,995
21556,995
21567,995
21578,994
21591,994
21602,994
21613,995
21624,995
21636,995
21647,995
21659,995
21670,995
21682,995
21693,995
21704,995
21716,995
21728,995
21739,995
21750,995
21762,996
21773,995
21785,995
21796,994
21808,995
21819,995
21830,994
21841,995
21854,995
21865,995
21876,995
21888,995
21899,995
21910,995
21922,994
21934,995
21945,995
21956,993
21967,995
21979,995
21991,995
22002,995
22013,995
22025,994
22036,994
22047,994
22060,994
22071,995
22082,994
22093,994
22105,994
22117,994
22128,994
22139,994
22151,994
22162,994
22173,994
22185,994
22197,993
22208,994
22219,994
22231,994
22242,994
22254,994
22265,994
22277,994
22288,994
22299,995
22310,993
22323,995
22334,994
22345,994
22356,994
22368,994
22379,994
22391,994
22403,994
22414,994
22425,994
22436,995
22449,993
22460,994
22471,993
22482,994
22494,994
22505,994
22517,994
22529,993
22540,994
22551,994
22562,994
22574,994
22586,994
22597,994
22608,993
22620,993
22631,993
22642,993
22654,992
22666,993
22677,992
22688,992
22700,992
22711,992
22723,992
22734,992
22746,993
22757,993
22768,992
22779,993
22792,993
22803,993
22814,993
22825,994
22837,993
22849,994
22860,993
22872,994
22883,993
22894,993
22905,994
22918,994
22929,994
22940,994
22951,994
22963,993
22974,993
22986,993
22998,993
23009,994
23020,992
23031,993
23043,992
23055,993
23066,993
23077,993
23089,993
23100,993
23111,993
23123,993
23135,993
23146,993
23157,993
23169,993
23181,993
23192,992
23203,993
23215,993
23226,993
23237,992
23249,992
23261,992
23272,992
23283,992
23294,992
23306,992
23318,992
23329,992
23341,992
23352,992
23363,993
23374,992
23387,991
23398,992
23409,992
23420,992
23432,992
23443,992
23455,992
23467,992
23478,992
23489,992
23500,992
23512,991
23524,992
23535,992
23546,992
23558,992
23569,992
23581,992
23592,991
23604,992
23615,992
23626,992
23638,992
23650,992
23661,992
23672,991
23684,992
23695,992
23706,992
23718,992
23730,991
23741,992
23752,992
23763,992
23775,992
23787,991
23798,992
23810,992
23821,991
23832,991
23843,991
23856,991
23867,991
23878,992
23889,992
23901,992
23913,991
23924,991
23936,991
23947,991
23958,991
23969,991
23982,991
23993,991
24004,990
24015,991
24027,991
24038,991
24050,991
24061,991
24073,991
24084,990
24095,992
24107,990
24119,991
24130,991
24141,991
24153,991
24164,991
24175,991
24187,991
24199,991
24210,991
24221,991
24232,991
24244,991
24256,991
24267,991
24279,991
24290,991
24301,991
24313,990
24325,991
24336,991
24347,991
24358,991
24370,991
24382,991
24393,990
24404,991
24416,991
24427,991
24438,991
24451,991
24462,990
24473,991
24484,991
24496,991
24507,991
24519,991
24530,991
24542,990
24553,991
24564,991
24576,990
24588,991
24599,991
24610,991
24622,992
24633,991
24645,991
24656,990
24668,991
24679,991
24690,990
24701,991
24714,991
24725,991
24736,990
24748,991
24759,991
24770,991
24782,991
24794,990
24805,991
24816,991
24827,991
24839,991
24851,991
24862,991
24873,991
24885,991
24896,991
24907,991
24920,991
24931,991
24942,991
24953,991
24965,991
24976,991
24988,991
24999,991
25011,991
25022,991
25033,992
25046,991
25057,991
25068,990
25079,991
25091,991
25102,991
25114,990
25125,991
25137,991
25148,990
25159,991
25170,991
25183,991
25194,992
25205,991
25217,990
25228,990
25239,991
25251,991
25263,991
25274,991
25285,991
25296,991
25308,991
25320,990
25331,991
25342,991
25354,991
25365,991
25377,990
25389,991
25400,990
25411,991
25422,991
25434,990
25446,991
25457,991
25468,990
25480,990
25491,991
25502,990
25515,991
25526,990
25537,990
25548,990
25560,990
25571,990
25583,990
25594,990
25606,990
25617,990
25628,990
25639,989
25652,990
25663,990
25674,990
25686,990
25697,990
25708,991
25720,989
25732,990
25743,990
25754,990
25765,990
25778,989
25789,990
25800,990
25811,990
25823,990
25834,989
25846,990
25858,990
25869,990
25880,990
25891,990
25903,989
25915,989
25926,989
25937,990
25949,989
25960,990
25971,989
25984,989
25995,989
26006,989
26017,989
26029,989
26040,990
26052,988
26063,989
26075,989
26086,989
26097,989
26109,989
26121,989
26132,988
26143,989
26155,989
26166,989
26178,989
26189,989
26201,989
26212,988
26223,988
26234,989
26247,989
26258,989
26269,989
26280,989
26292,988
26303,988
26315,988
26327,988
26338,988
26349,988
26360,988
26372,988
26384,988
26395,988
26406,988
26418,988
26429,988
26440,988
26452,988
26464,988
26475,988
26486,988
26498,988
26510,988
26521,988
26532,988
26544,987
26555,988
26566,987
26578,987
26590,988
26601,987
26612,987
26624,987
26635,987
26647,988
26658,988
26670,987
26681,987
26692,987
26703,987
26716,987
26727,987
26738,987
26749,987
26761,987
26772,987
26784,986
26796,987
26807,987
26818,986
26829,986
26842,986
26853,986
26864,986
26875,986
26887,986
26898,986
26910,986
26921,986
26933,986
26944,986
26955,986
26967,986
26979,986
26990,986
27001,986
27013,986
27024,986
27035,986
27047,985
27059,985
27070,985
27081,985
27092,985
27104,986
27116,986
27127,985
27139,986
27150,985
27161,985
27172,985
27185,986
27196,984
27207,985
27218,985
27230,985
27242,985
27253,985
27265,985
27276,985
27287,985
27298,985
27311,985
27322,985
27333,985
27344,985
27356,984
27367,985
27379,985
27390,984
27402,985
27413,984
27424,984
27436,984
27448,984
27459,984
27470,985
27482,984
27493,984
27504,983
27516,984
27528,983
27539,984
27550,984
27561,983
27574,983
27585,983
27596,984
27608,982
27619,983
27630,983
27642,983
27654,983
27665,983
27676,982
27687,982
27699,983
27711,983
27722,982
27734,982
27745,982
27756,982
27767,982
27780,982
27791,982
27802,982
27813,982
27825,982
27836,982
27848,981
27859,981
27871,982
27882,981
27893,982
27905,981
27917,981
27928,981
27939,981
27951,981
27962,981
27974,981
27985,981
27997,981
28008,980
28019,980
28030,981
28043,980
28054,980
28065,980
28077,980
28088,981
28099,979
28111,980
28123,980
28134,980
28145,979
28156,980
28168,980
28180,978
28191,979
28203,979
28214,979
28225,979
28236,979
28249,978
28260,978
28271,979
28282,979
28294,978
28306,979
28317,979
28328,978
28340,979
28351,978
28362,978
28375,978
28386,978
28397,978
28408,978
28420,978
28431,977
28443,978
28454,978
28466,977
28477,977
28488,978
28499,978
28512,977
28523,977
28534,977
28546,977
28557,976
28568,977
28580,977
28592,976
28603,977
28614,976
28625,976
28637,976
28649,976
28660,976
28672,975
28683,975
28694,976
28706,976
28718,975
28729,975
28740,976
28751,974
28763,975
28775,975
28786,975
28797,975
28809,975
28820,974
28831,974
28844,974
28855,974
28866,974
28877,974
28889,974
28900,974
28912,973
28923,973
28935,973
28946,973
28957,973
28968,973
28981,973
28992,973
29003,972
29015,972
29026,972
29038,972
29049,972
29061,971
29072,972
29083,971
29094,971
29107,971
29118,971
29129,971
29140,971
29152,971
29163,970
29175,971
29187,971
29198,970
29209,970
29220,970
29232,970
29244,969
29255,970
29266,970
29278,969
29289,969
29300,969
29313,969
29324,968
29335,969
29346,969
29358,968
29369,969
29381,968
29392,968
29404,968
29415,968
29426,968
29438,968
29450,968
29461,967
29472,967
29484,967
29495,967
29507,968
29518,967
29530,967
29541,967
29552,967
29563,967
29576,966
29587,967
29598,967
29609,966
29621,966
29632,966
29644,966
29656,965
29667,965
29678,965
29689,965
29701,965
29713,965
29724,965
29735,965
29747,965
29758,964
29770,964
29782,964
29793,964
29804,964
29815,963
29827,963
29839,963
29850,963
29861,963
29873,963
29884,963
29895,961
29907,962
29919,962
29930,962
29941,962
29953,962
29964,962
29976,961
29987,961
29999,961
30010,961
30021,960
30032,960
30045,960
30056,960
30067,960
30078,960
30090,959
30101,959
30113,959
30125,959
30136,959
30147,958
30158,959
30171,959
30182,958
30193,958
30204,958
30216,958
30227,957
30239,956
30251,957
30262,957
30273,957
30284,956
30296,956
30308,955
30319,956
30330,955
30342,956
30353,955
30364,955
30376,955
30388,954
30399,954
30410,955
30422,954
30433,954
30445,953
30456,953
30468,953
30479,954
30490,953
30502,953
30514,952
30525,953
30536,952
30547,952
30559,952
30571,952
30582,951
30594,951
30605,951
30616,951
30627,951
30640,950
30651,951
30662,950
30673,950
30685,950
30696,949
30708,950
30720,948
30731,949
30742,949
30753,948
30765,948
30777,948
30788,948
30799,947
30811,947
30822,947
30833,946
30845,946
30857,946
30868,946
30879,945
30891,946
30903,946
30914,945
30925,945
30937,945
30948,944
30959,944
30971,944
30983,944
30994,944
31005,943
31016,944
31028,943
31040,943
31051,942
31063,942
31074,942
31085,941
31096,941
31109,941
31120,942
31131,941
31142,940
31154,940
31165,939
31177,939
31188,939
31200,939
31211,938
31222,938
31235,938
31246,937
31257,937
31268,937
31280,936
31291,936
31303,936
31314,936
31326,935
31337,935
31348,935
31360,935
31372,933
31383,934
31394,934
31406,934
31417,933
31428,932
31440,933
31452,933
31463,932
31474,932
31485,932
31497,931
31509,931
31520,931
31532,930
31543,930
31554,930
31565,929
31578,929
31589,929
31600,929
31611,928
31623,928
31635,928
31646,927
31657,927
31669,927
31680,927
31691,926
31704,925
31715,925
31726,925
31737,925
31749,925
31760,924
31772,924
31783,923
31795,923
31806,923
31817,923
31828,923
31841,922
31852,922
31863,921
31875,921
31886,921
31897,920
31909,920
31921,920
31932,920
31943,919
31954,919
31967,919
31978,918
31989,918
